DateTime,AirPress,AirPress_Flag,Ta,Ta_Flag,RH,RH_Flag,Pr,Pr_Flag,DSR,DSR_Flag,USR,USR_Flag,DLR,DLR_Flag,ULR,ULR_Flag,WS,WS_Flag,WD,WD_Flag,Ts,Ts_Flag,SWC,SWC_Flag,CO2_Flag,H_Flag,LE_Flag
2024/1/1 00:00,1008.92,0,18.384,0,82,0,0,0,NA,2,0.0492,0,393.003,0,404.43,0,2.85967,0,0.405614,0,18.6885,0,33.188,0,2,2,2
2024/1/1 00:30,1008.77,0,18.212,0,82.3433,0,0,0,NA,2,0.0384,0,392.393,0,403.457,0,2.02213,0,354.123,0,18.6385,0,33.1903,0,2,0,0
2024/1/1 01:00,1008.66,0,18.106,0,81.9933,0,0,0,NA,2,0.0810333,0,391.14,0,402.863,0,2.1759,0,348.853,0,18.5595,0,33.1855,0,0,0,0
2024/1/1 01:30,1008.48,0,18.077,0,81.5133,0,0,0,NA,2,0.0376333,0,390.687,0,402.367,0,2.19053,0,349.883,0,18.522,0,33.18085,0,1,1,0
2024/1/1 02:00,1008.3,0,18.024,0,80.945,0,0,0,NA,2,0.169367,0,391.197,0,402.14,0,2.47273,0,7.63423,0,18.451,0,33.1638,0,1,0,0
2024/1/1 02:30,1008.15,0,17.891,0,80.3003,0,0,0,NA,2,0.0752333,0,390.693,0,401.537,0,2.83993,0,12.4243,0,18.3895,0,33.15665,0,0,0,0
2024/1/1 03:00,1007.99,0,17.736,0,79.6653,0,0,0,NA,2,NA,2,389.81,0,401.05,0,2.97467,0,356.916,0,18.3185,0,33.1415,0,0,0,0
2024/1/1 03:30,1007.75,0,17.479,0,80.5227,0,0,0,NA,2,0.0890333,0,388.4,0,399.557,0,2.0706,0,354.669,0,18.247,0,33.1288,0,0,1,0
2024/1/1 04:00,1007.74,0,17.536,0,77.7823,0,0,0,NA,2,0.0594667,0,387.62,0,399.913,0,3.23377,0,356.573,0,18.1895,0,33.11965,0,1,1,0
2024/1/1 04:30,1007.67,0,17.216,0,80.1193,0,0,0,NA,2,NA,2,386.42,0,398.27,0,2.05027,0,345.093,0,18.1015,0,33.1128,0,1,1,0
2024/1/1 05:00,1007.74,0,17.13,0,79.3217,0,0,0,NA,2,0.1496,0,385.817,0,397.573,0,2.36953,0,338.436,0,18.038,0,33.1065,0,0,0,0
2024/1/1 05:30,1007.96,0,17.241,0,77.916,0,0,0,NA,2,0.1603,0,385.77,0,397.723,0,1.6377,0,352.152,0,17.994,0,33.10365,0,0,0,0
2024/1/1 06:00,1008.25,0,17.221,0,77.5303,0,0,0,NA,2,0.1046,0,385.423,0,397.58,0,1.32903,0,356.088,0,17.9205,0,33.0975,0,0,0,0
2024/1/1 06:30,1008.66,0,17.207,0,77.375,0,0,0,NA,2,0.179167,0,385.677,0,397.16,0,0.858967,0,14.6505,0,17.899,0,33.09415,0,2,1,1
2024/1/1 07:00,1009.06,0,16.854,0,83.274,0,0,0,0.8902,0,0.1862,0,384.863,0,395.787,0,0.4567,0,42.9552,0,17.8875,0,33.09265,0,1,1,1
2024/1/1 07:30,1009.31,0,17.222,0,77.8787,0,0,0,9.4286,0,1.2397,0,385.24,0,397.777,0,1.46433,0,350.778,0,17.865,0,33.09,0,0,0,0
2024/1/1 08:00,1009.63,0,17.295,0,78.2947,0,0,0,24.0277,0,2.50343,0,385.703,0,399.817,0,1.24577,0,17.0507,0,17.851,0,33.0867,0,2,2,2
2024/1/1 08:30,1009.88,0,17.196,0,81.5737,0,0,0,48.1727,0,4.8559,0,385.357,0,402.64,0,0.965633,0,104.902,0,17.8515,0,33.08035,0,1,1,1
2024/1/1 09:00,1010.18,0,17.241,0,82.6637,0,0,0,66.811,0,6.73237,0,386.207,0,406.773,0,0.690567,0,72.5834,0,17.905,0,33.0827,0,1,1,2
2024/1/1 09:30,1010.35,0,17.914,0,77.5027,0,0,0,119.677,0,12.1087,0,386.717,0,412.23,0,1.647,0,10.5782,0,17.9635,0,33.0622,0,0,0,0
2024/1/1 10:00,1010.37,0,17.902,0,77.8273,0,0,0,147.447,0,14.679,0,387.927,0,413.127,0,1.9091,0,357.074,0,18.009,0,33.06365,0,1,0,0
2024/1/1 10:30,1010.19,0,17.776,0,79.333,0,0,0,141.073,0,14.2187,0,387.037,0,409.21,0,1.95233,0,350.309,0,18.0855,0,33.047,0,0,0,0
2024/1/1 11:00,1009.91,0,17.817,0,77.851,0,0,0,91.6017,0,8.858,0,387.19,0,407.77,0,1.7767,0,352.794,0,18.118,0,33.04315,0,2,0,1
2024/1/1 11:30,1009.59,0,17.841,0,79.106,0,0,0,78.211,0,7.64543,0,386.963,0,407.747,0,1.14733,0,30.2436,0,18.1405,0,33.0255,0,0,0,0
2024/1/1 12:00,1008.92,0,18.04,0,76.968,0,0,0,105.638,0,10.4309,0,387.303,0,410.6,0,1.5319,0,357.925,0,18.1495,0,33.02535,0,0,0,0
2024/1/1 12:30,1008.38,0,18.147,0,73.6907,0,0,0,107.43,0,10.4287,0,387.317,0,412.437,0,1.90907,0,343.984,0,18.1515,0,33.015,0,0,0,0
2024/1/1 13:00,1008.03,0,18.175,0,72.8417,0,0,0,52.5203,0,5.49073,0,390.367,0,407.183,0,1.44947,0,346.998,0,18.16,0,33.00985,0,1,1,0
2024/1/1 13:30,1007.66,0,17.97,0,75.1767,0,0,0,55.5833,0,5.285,0,389.347,0,403.977,0,1.59867,0,330.623,0,18.1215,0,33.00785,0,0,0,0
2024/1/1 14:00,1007.47,0,17.694,0,78.1543,0,0,0,33.5453,0,4.51363,0,393.523,0,401.28,0,1.36203,0,353.399,0,18.101,0,32.9925,0,2,1,1
2024/1/1 14:30,1007.4,0,17.248,0,83.32,0,0,0,50.9317,0,6.8938,0,394.617,0,400.167,0,0.867667,0,15.0111,0,18.0985,0,33.02115,0,1,1,1
2024/1/1 15:00,1007.26,0,17.13,0,83.4933,0,0,0,49.053,0,6.49353,0,393.873,0,398.477,0,1.30987,0,5.79052,0,18.0735,0,33.03335,0,2,2,2
2024/1/1 15:30,1007.13,0,16.899,0,88.6067,0,0,0,37.0523,0,4.98113,0,393.163,0,399.337,0,0.506867,0,111.941,0,18.0355,0,33.03715,0,1,0,1
2024/1/1 16:00,1007.41,0,16.72,0,91.7633,0,0,0,25.3927,0,3.44877,0,393.213,0,398.8,0,1.08093,0,129.291,0,18.0455,0,33.03265,0,2,0,0
2024/1/1 16:30,1007.68,0,16.588,0,92.7833,0,0,0,5.9552,0,1.5905,0,392.847,0,397.027,0,0.437567,0,115.084,0,18.0575,0,33.0162,0,1,1,1
2024/1/1 17:00,1008,0,16.533,0,93.2767,0,0,0,2.55817,0,1.5676,0,392.04,0,395.31,0,0.6251,0,189.741,0,18.016,0,33.02965,0,0,2,1
2024/1/1 17:30,1008.3,0,16.491,0,90.8067,0,0,0,NA,2,1.10493,0,390.89,0,393.87,0,0.3456,0,68.0262,0,17.9925,0,33.033,0,0,0,0
2024/1/1 18:00,1008.53,0,16.462,0,92.82,0,0,0,NA,2,0.901667,0,390.407,0,393.27,0,0.264667,0,36.3803,0,17.954,0,33.03115,0,1,1,1
2024/1/1 18:30,1008.69,0,16.169,0,95.3633,0,0,0,NA,2,0.762133,0,389.87,0,392.777,0,0.3536,0,107.505,0,17.928,0,33.02465,0,1,0,0
2024/1/1 19:00,1008.86,0,16.077,0,96.33,0,0,0,NA,2,0.735267,0,389.52,0,392.347,0,0.304833,0,105.501,0,17.893,0,33.0252,0,0,0,0
2024/1/1 19:30,1008.96,0,15.911,0,96.0167,0,0,0,NA,2,0.565833,0,388.557,0,391.443,0,0.0179,0,5.94893,0,17.862,0,33.01735,0,1,1,1
2024/1/1 20:00,1008.94,0,16.106,0,96.14,0,0,0,NA,2,0.738067,0,388.23,0,391.183,0,0.0318,0,16.8546,0,17.843,0,33.0157,0,2,1,2
2024/1/1 20:30,1008.94,0,16.033,0,96.6,0,0,0,NA,2,0.598567,0,388.233,0,391.247,0,0.00963333,0,5.96699,0,17.811,0,33.00965,0,1,2,1
2024/1/1 21:00,1008.8,0,15.883,0,95.7667,0,0,0,NA,2,0.4228,0,387.93,0,390.747,0,0.371,0,69.8601,0,17.8,0,32.99865,0,1,1,2
2024/1/1 21:30,1008.81,0,15.964,0,96.1267,0,0,0,NA,2,0.6759,0,388.047,0,390.727,0,0.752267,0,167.65,0,17.788,0,33.001,0,0,0,0
2024/1/1 22:00,1008.83,0,15.958,0,95.2467,0,0,0,NA,2,0.6498,0,387.933,0,390.317,0,0.691033,0,208.831,0,17.7375,0,32.99165,0,0,2,1
2024/1/1 22:30,1008.73,0,15.913,0,95.7033,0,0,0,NA,2,0.647067,0,387.793,0,390.24,0,0.459667,0,176.787,0,17.702,0,32.98265,0,1,1,1
2024/1/1 23:00,1008.63,0,15.956,0,95.9867,0,0,0,NA,2,0.668233,0,387.477,0,390.223,0,0.462233,0,181.88,0,17.6955,0,32.9817,0,0,0,0
2024/1/1 23:30,1008.42,0,15.89,0,96.3833,0,0,0,NA,2,0.574433,0,386.297,0,389.71,0,1.09393,0,182.9,0,17.674,0,32.98565,0,0,0,0
2024/1/2 00:00,1008.09,0,15.862,0,94.88,0,0,0,NA,2,0.5678,0,386.233,0,389.363,0,1.34127,0,192.319,0,17.6245,0,32.9765,0,2,0,0
2024/1/2 00:30,1007.94,0,15.874,0,95.8467,0,0,0,NA,2,0.5379,0,387.23,0,390.033,0,1.28493,0,188.111,0,17.5995,0,32.98185,0,2,1,1
2024/1/2 01:00,1007.78,0,15.763,0,96.8267,0,0,0,NA,2,0.435567,0,386.787,0,390.027,0,1.0204,0,193.57,0,17.588,0,32.9748,0,1,1,0
2024/1/2 01:30,1007.47,0,15.751,0,96.73,0,0,0,NA,2,0.441533,0,386.253,0,389.91,0,0.899767,0,205.767,0,17.545,0,32.9745,0,0,0,0
2024/1/2 02:00,1007.25,0,15.74,0,96.7367,0,0,0,NA,2,0.448667,0,385.243,0,389.727,0,0.774467,0,196.686,0,17.507,0,32.9803,0,0,2,0
2024/1/2 02:30,1007.11,0,15.708,0,96.9367,0,0,0,NA,2,0.448733,0,383.677,0,389.42,0,0.6414,0,181.018,0,17.4965,0,32.97465,0,0,1,0
2024/1/2 03:00,1006.82,0,15.732,0,97.4133,0,0,0,NA,2,0.4753,0,382.667,0,389.343,0,0.756,0,207.909,0,17.4815,0,32.97265,0,2,1,1
2024/1/2 03:30,1006.57,0,15.69,0,98.0333,0,0,0,NA,2,0.520867,0,382.27,0,389.13,0,0.212367,0,113.947,0,17.455,0,32.967,0,1,2,0
2024/1/2 04:00,1006.24,0,15.571,0,98.5067,0,0,0,NA,2,0.542933,0,371.193,0,385.9,0,0.2468,0,196.835,0,17.432,0,32.964,0,1,2,2
2024/1/2 04:30,1006.06,0,15.258,0,98.7833,0,0,0,NA,2,0.655767,0,369.85,0,383.007,0,0.0236667,0,12.9111,0,17.3985,0,32.96365,0,1,1,1
2024/1/2 05:00,1006.06,0,15.074,0,98.97,0,0,0,NA,2,0.792967,0,374.163,0,384.377,0,0.216167,0,113.7,0,17.3445,0,32.956,0,2,2,1
2024/1/2 05:30,1006.21,0,15.036,0,99.1567,0,0,0,NA,2,0.734,0,373.247,0,383.51,0,0.3046,0,89.8398,0,17.2985,0,32.9565,0,2,1,1
2024/1/2 06:00,1006.44,0,14.945,0,99.7,0,0,0,NA,2,0.6438,0,373.94,0,384.667,0,0.6869,0,172.62,0,17.252,0,32.9548,0,0,0,0
2024/1/2 06:30,1006.67,0,14.951,0,99.9067,0,0,0,NA,2,0.6856,0,368.643,0,383.847,0,0.8072,0,209.846,0,17.2165,0,32.953,0,1,2,2
2024/1/2 07:00,1006.81,0,14.828,0,99.9467,0,0,0,7.5637,0,1.7064,0,361.92,0,382.06,0,1.40187,0,182.672,0,17.1695,0,32.95185,0,0,0,1
2024/1/2 07:30,1006.98,0,14.754,0,99.81,0,0,0,64.815,0,13.8014,0,355.09,0,382.357,0,1.0658,0,198.69,0,17.1455,0,32.961,0,1,0,1
2024/1/2 08:00,1007.18,0,15.393,0,99.1633,0,0,0,189.22,0,34.982,0,351.027,0,392.13,0,0.9345,0,180.351,0,17.1025,0,32.96615,0,2,0,0
2024/1/2 08:30,1007.18,0,16.629,0,92.73,0,0,0,311.17,0,49.506,0,331.893,0,404.553,0,1.56053,0,159.401,0,17.117,0,32.95565,0,1,0,0
2024/1/2 09:00,1007.19,0,18.007,0,80.497,0,0,0,420.977,0,54.6283,0,329.937,0,430.697,0,1.55717,0,157.234,0,17.2,0,32.962,0,2,0,0
2024/1/2 09:30,1007.16,0,19.257,0,72.71,0,0,0,515.85,0,60.7983,0,333.927,0,455.8,0,1.00707,0,137.004,0,17.359,0,32.9622,0,0,0,0
2024/1/2 10:00,1006.95,0,20.49,0,67.193,0,0,0,598.99,0,68.918,0,338.617,0,477.16,0,1.27067,0,115.581,0,17.517,0,32.953,0,0,0,0
2024/1/2 10:30,1006.52,0,21.488,0,58.7987,0,0,0,665.42,0,74.665,0,342.457,0,495.7,0,0.8309,0,75.0203,0,17.7305,0,32.9525,0,0,0,0
2024/1/2 11:00,1005.99,0,22.404,0,54.8863,0,0,0,715.537,0,79.6433,0,348.447,0,510.65,0,1.02657,0,88.3694,0,17.9345,0,32.9355,0,0,0,0
2024/1/2 11:30,1005.46,0,22.918,0,54.487,0,0,0,715.147,0,80.1723,0,353.683,0,515.197,0,1.21873,0,101.85,0,18.16,0,32.92115,0,0,0,0
2024/1/2 12:00,1004.75,0,23.439,0,52.6683,0,0,0,764.78,0,86.2967,0,355.903,0,518.883,0,1.20337,0,67.0057,0,18.35,0,32.9088,0,0,0,0
2024/1/2 12:30,1004.01,0,23.418,0,52.633,0,0,0,515.287,0,54.8303,0,366.027,0,499.987,0,1.41323,0,37.9731,0,18.579,0,32.86935,0,0,0,0
2024/1/2 13:00,1003.39,0,23.648,0,52.6327,0,0,0,737.2,0,83.0307,0,382.627,0,513.423,0,1.17487,0,34.9006,0,18.715,0,32.8697,0,0,0,1
2024/1/2 13:30,1002.98,0,23.604,0,54.1903,0,0,0,306.063,0,32.021,0,393.577,0,491.52,0,1.88967,0,111.844,0,18.9095,0,32.829,0,0,0,0
2024/1/2 14:00,1002.81,0,22.423,0,60.37,0,0,0,195.1,0,20.131,0,404.663,0,453.51,0,2.6122,0,96.6231,0,19.075,0,32.813,0,0,0,0
2024/1/2 14:30,1002.63,0,21.964,0,62.39,0,0,0,202.987,0,21.0577,0,403.373,0,447.917,0,2.57253,0,95.6102,0,19.17,0,32.8043,0,0,0,0
2024/1/2 15:00,1002.54,0,21.698,0,64.433,0,0,0,154.87,0,15.6773,0,402.44,0,441.69,0,2.28443,0,93.163,0,19.179,0,32.79235,0,0,0,0
2024/1/2 15:30,1002.47,0,21.58,0,65.4673,0,0,0,138.533,0,14.3917,0,400.92,0,439.08,0,1.7817,0,88.9474,0,19.197,0,32.78565,0,0,0,0
2024/1/2 16:00,1002.7,0,21.548,0,65.872,0,0,0,99.0867,0,10.449,0,401.217,0,435.15,0,1.27917,0,77.9336,0,19.1945,0,32.77865,0,0,0,0
2024/1/2 16:30,1002.9,0,21.367,0,66.0367,0,0,0,70.852,0,7.33917,0,398.38,0,429.217,0,1.3679,0,53.1775,0,19.153,0,32.76665,0,1,0,0
2024/1/2 17:00,1002.98,0,21.105,0,68.2173,0,0,0,25.297,0,2.46703,0,398.907,0,422.307,0,0.9857,0,31.9981,0,19.1145,0,32.76,0,1,1,0
2024/1/2 17:30,1003.23,0,20.621,0,72.1147,0,0,0,2.0152,0,0.206,0,398.03,0,416.22,0,0.495733,0,37.9641,0,19.067,0,32.76015,0,0,2,0
2024/1/2 18:00,1003.49,0,19.931,0,78.9563,0,0,0,NA,2,NA,2,386.987,0,409.44,0,0.503367,0,344.782,0,19.0275,0,32.75565,0,1,1,1
2024/1/2 18:30,1003.72,0,19.019,0,85.6567,0,0,0,NA,2,NA,2,384.19,0,404.563,0,0.535233,0,321.99,0,18.9765,0,32.7495,0,2,2,1
2024/1/2 19:00,1003.99,0,18.712,0,86.7833,0,0,0,NA,2,0.228367,0,364.59,0,397.407,0,0.204833,0,21.3123,0,18.8875,0,32.75515,0,1,1,1
2024/1/2 19:30,1004.16,0,17.952,0,91.0233,0,0,0,NA,2,0.0668667,0,366.643,0,394.08,0,0.3274,0,62.9429,0,18.805,0,32.75615,0,2,2,2
2024/1/2 20:00,1004.39,0,17.82,0,91.48,0,0,0,NA,2,0.812733,0,372.523,0,395.41,0,0.324333,0,143.791,0,18.694,0,32.75485,0,2,1,1
2024/1/2 20:30,1004.4,0,17.167,0,94.58,0,0,0,NA,2,0.463667,0,354.837,0,390.85,0,0.6115,0,131.105,0,18.6,0,32.76035,0,2,1,1
2024/1/2 21:00,1004.54,0,16.74,0,95.5167,0,0,0,NA,2,0.8622,0,345.083,0,388.63,0,0.9866,0,234.821,0,18.4965,0,32.7617,0,2,0,2
2024/1/2 21:30,1004.54,0,16.358,0,96.01,0,0,0,NA,2,0.722567,0,341.59,0,385.57,0,0.9413,0,190.791,0,18.3825,0,32.76235,0,2,2,1
2024/1/2 22:00,1004.39,0,16.153,0,96.51,0,0,0,NA,2,1.12383,0,341.05,0,384.86,0,1.11,0,206.967,0,18.2735,0,32.762,0,1,1,1
2024/1/2 22:30,1004.29,0,15.863,0,96.7933,0,0,0,NA,2,0.933967,0,339.667,0,383.16,0,0.880433,0,205.916,0,18.148,0,32.75815,0,1,1,1
2024/1/2 23:00,1004.12,0,16.008,0,96.79,0,0,0,NA,2,1.3387,0,341.153,0,385.297,0,1.4409,0,229.534,0,18.037,0,32.7587,0,1,1,2
2024/1/2 23:30,1003.95,0,15.574,0,96.33,0,0,0,NA,2,0.717233,0,338.073,0,382.543,0,0.841833,0,210.613,0,17.941,0,32.7637,0,1,1,1
2024/1/3 00:00,1003.78,0,14.915,0,97.46,0,0,0,NA,2,0.9166,0,336.99,0,378.82,0,0.594,0,182.034,0,17.835,0,32.7663,0,2,1,1
2024/1/3 00:30,1003.59,0,14.774,0,97.8667,0,0,0,NA,2,0.973133,0,337.86,0,378.76,0,1.13377,0,212.243,0,17.7295,0,32.7627,0,0,0,2
2024/1/3 01:00,1003.35,0,14.751,0,97.84,0,0,0,NA,2,1.08107,0,337.927,0,379.897,0,1.46107,0,215.623,0,17.6285,0,32.7665,0,0,0,2
2024/1/3 01:30,1003.24,0,14.634,0,98.06,0,0,0,NA,2,0.972467,0,337.447,0,377.973,0,1.03367,0,192.753,0,17.5265,0,32.77015,0,0,0,0
2024/1/3 02:00,1002.88,0,14.688,0,98.3167,0,0,0,NA,2,1.0471,0,338.757,0,378.57,0,1.12257,0,197.536,0,17.4275,0,32.7672,0,1,1,2
2024/1/3 02:30,1002.78,0,14.368,0,98.5467,0,0,0,NA,2,0.849833,0,338.527,0,377.213,0,0.849167,0,185.784,0,17.339,0,32.7688,0,0,0,1
2024/1/3 03:00,1002.62,0,14.32,0,99.01,0,0,0,NA,2,0.969533,0,340.647,0,378.317,0,1.42573,0,226.636,0,17.266,0,32.7715,0,0,0,2
2024/1/3 03:30,1002.25,0,14.22,0,99.0567,0,0,0,NA,2,0.8299,0,340.783,0,377.963,0,1.25573,0,216.316,0,17.179,0,32.7713,0,0,0,1
2024/1/3 04:00,1002.16,0,13.929,0,99.1267,0,0,0,NA,2,0.909633,0,340.21,0,375.32,0,0.6076,0,190.155,0,17.114,0,32.7672,0,1,2,1
2024/1/3 04:30,1002.14,0,13.643,0,99.2433,0,0,0,NA,2,0.833433,0,340.167,0,374.057,0,0.873367,0,158.966,0,17.046,0,32.7717,0,1,1,2
2024/1/3 05:00,1002.35,0,13.518,0,99.7267,0,0,0,NA,2,0.815967,0,340.023,0,374.08,0,1.07927,0,180.031,0,16.959,0,32.76715,0,0,0,0
2024/1/3 05:30,1002.61,0,13.501,0,99.85,0,0,0,NA,2,1.0334,0,341.293,0,373.66,0,0.935367,0,196.295,0,16.8675,0,32.76435,0,1,1,1
2024/1/3 06:00,1002.82,0,13.608,0,99.8367,0,0,0,NA,2,0.877867,0,342.007,0,374.357,0,1.07897,0,185.711,0,16.802,0,32.7658,0,0,0,0
2024/1/3 06:30,1003.23,0,13.62,0,99.87,0,0,0,NA,2,0.940233,0,344.62,0,375.213,0,1.24133,0,208.988,0,16.743,0,32.76835,0,2,1,2
2024/1/3 07:00,1003.79,0,13.79,0,99.87,0,0,0,6.61513,0,1.35237,0,362.993,0,378.667,0,1.02103,0,203.147,0,16.6645,0,32.76885,0,0,0,2
2024/1/3 07:30,1004.22,0,14.329,0,99.7233,0,0,0,36.8947,0,4.41573,0,376.44,0,384.567,0,1.54897,0,209.433,0,16.6635,0,32.77935,0,1,2,2
2024/1/3 08:00,1004.48,0,14.861,0,98.9567,0,0,0,67.46,0,7.70967,0,377.97,0,388.76,0,1.8435,0,188.943,0,16.7005,0,32.779,0,1,0,0
2024/1/3 08:30,1004.66,0,15.528,0,97.0333,0,0,0,121.8,0,14.0587,0,380.77,0,394.133,0,2.2317,0,200.317,0,16.766,0,32.7787,0,1,0,0
2024/1/3 09:00,1004.81,0,16.713,0,93.25,0,0,0,180.737,0,19.8,0,388.117,0,405.287,0,1.8305,0,192.654,0,16.873,0,32.7737,0,2,0,0
2024/1/3 09:30,1004.84,0,17.965,0,87.1467,0,0,0,349.043,0,39.31,0,378.53,0,419.85,0,0.9746,0,206.981,0,17.0305,0,32.7683,0,2,0,0
2024/1/3 10:00,1004.79,0,19.287,0,80.235,0,0,0,217.873,0,21.7853,0,382.893,0,438.923,0,1.185,0,154.678,0,17.2655,0,32.75065,0,0,0,0
2024/1/3 10:30,1004.51,0,19.141,0,81.4907,0,0,0,207.677,0,21.1753,0,386.093,0,431.247,0,1.25387,0,180.321,0,17.492,0,32.744,0,2,0,1
2024/1/3 11:00,1004.14,0,20.904,0,74.3827,0,0,0,533.337,0,60.0127,0,372.867,0,470.553,0,0.830667,0,103.874,0,17.7065,0,32.74485,0,0,0,0
2024/1/3 11:30,1003.76,0,22.118,0,66.885,0,0,0,379.833,0,41.0147,0,384.003,0,479.09,0,1.12037,0,42.6583,0,17.9835,0,32.72035,0,0,0,0
2024/1/3 12:00,1003.51,0,22.242,0,67.1813,0,0,0,273.847,0,26.5817,0,407.02,0,454.893,0,1.83957,0,22.1973,0,18.2095,0,32.6985,0,0,0,0
2024/1/3 12:30,1003.14,0,22.484,0,70.535,0,0,0,248.947,0,24.059,0,410.267,0,449.793,0,2.41333,0,35.1401,0,18.4145,0,32.68,0,0,0,0
2024/1/3 13:00,1002.91,0,21.482,0,76.0067,0,0,0,116.37,0,9.83223,0,409.66,0,434.79,0,3.38407,0,31.6148,0,18.549,0,32.66665,0,0,0,0
2024/1/3 13:30,1002.84,0,20.181,0,82.6327,0,0,0,44.7343,0,4.00823,0,405.52,0,418.23,0,2.9998,0,35.5942,0,18.561,0,32.656,0,0,0,0
2024/1/3 14:00,1002.99,0,18.982,0,88.91,0,0,0,37.8933,0,5.4433,0,403.207,0,408.25,0,4.111,0,15.5171,0,18.523,0,32.6675,0,2,2,2
2024/1/3 14:30,1003.23,0,18.244,0,89.5233,0,0,0,27.1793,0,5.40943,0,399.283,0,403.397,0,4.30877,0,21.7587,0,18.426,0,32.71885,0,2,1,2
2024/1/3 15:00,1003.46,0,18.155,0,85.4767,0,0,0,31.474,0,4.85493,0,395.807,0,402.353,0,4.78,0,26.8547,0,18.3005,0,32.74365,0,2,2,1
2024/1/3 15:30,1003.79,0,18.161,0,83.0833,0,0,0,33.9587,0,3.73457,0,394.303,0,405.583,0,4.22457,0,28.7282,0,18.1825,0,32.7325,0,2,2,1
2024/1/3 16:00,1004.26,0,17.828,0,84.1533,0,0,0,19.2167,0,2.95453,0,393.613,0,400.98,0,3.96603,0,24.782,0,18.0665,0,32.73415,0,0,0,2
2024/1/3 16:30,1004.79,0,17.625,0,83.6533,0,0,0,10.104,0,2.00613,0,392.897,0,398.893,0,3.7425,0,29.911,0,17.963,0,32.7293,0,1,0,0
2024/1/3 17:00,1005.38,0,17.105,0,86.2267,0,0,0,2.1989,0,2.86347,0,392.733,0,395.827,0,3.25653,0,27.2053,0,17.864,0,32.73,0,1,1,2
2024/1/3 17:30,1005.86,0,16.855,0,85.16,0,0,0,NA,2,2.54137,0,390.963,0,393.483,0,3.5586,0,25.3816,0,17.7805,0,32.73265,0,1,1,2
2024/1/3 18:00,1006.33,0,16.469,0,85.5333,0,0,0,NA,2,0.977633,0,387.577,0,392.04,0,3.054,0,13.7668,0,17.6745,0,32.73035,0,2,1,0
2024/1/3 18:30,1006.71,0,15.972,0,90.6967,0,0,0,NA,2,0.4325,0,385.987,0,391.317,0,1.71637,0,359.731,0,17.5925,0,32.7332,0,2,1,1
2024/1/3 19:00,1007.11,0,15.555,0,94.5467,0,0,0,NA,2,0.8246,0,387.11,0,389.9,0,1.4649,0,351.957,0,17.519,0,32.7323,0,1,1,0
2024/1/3 19:30,1007.4,0,15.318,0,95.85,0,0.5,0,NA,2,0.855433,0,386.197,0,388.917,0,1.20063,0,323.833,0,17.4755,0,32.7367,0,1,2,1
2024/1/3 20:00,1007.54,0,15.247,0,95.8567,0,0,0,NA,2,0.8815,0,385.66,0,388.387,0,0.603033,0,242.41,0,17.404,0,32.7485,0,1,1,1
2024/1/3 20:30,1007.92,0,15.288,0,95.7233,0,0,0,NA,2,0.823267,0,385.777,0,388.407,0,0.876967,0,212.016,0,17.3795,0,32.74615,0,0,0,2
2024/1/3 21:00,1008.36,0,15.146,0,94.3933,0,0,0,NA,2,0.715733,0,385.407,0,387.687,0,0.787733,0,306.992,0,17.3215,0,32.7453,0,2,1,1
2024/1/3 21:30,1008.53,0,15.027,0,94.39,0,0,0,NA,2,0.918033,0,384.777,0,386.923,0,0.556167,0,5.79071,0,17.297,0,32.7465,0,1,1,2
2024/1/3 22:00,1008.64,0,14.961,0,94.62,0,0,0,NA,2,0.939433,0,383.83,0,386.26,0,0.2805,0,11.5412,0,17.245,0,32.74935,0,1,1,2
2024/1/3 22:30,1008.63,0,14.917,0,95.5,0,0,0,NA,2,0.894367,0,383.45,0,386.06,0,0.9922,0,252.654,0,17.2005,0,32.75985,0,1,1,2
2024/1/3 23:00,1008.76,0,14.799,0,95.6533,0,0,0,NA,2,0.727367,0,382.663,0,385.4,0,0.9462,0,228.22,0,17.17,0,32.76,0,0,0,0
2024/1/3 23:30,1008.93,0,14.801,0,92.59,0,0,0,NA,2,0.818567,0,381.86,0,384.713,0,0.9025,0,179.392,0,17.1195,0,32.7565,0,1,1,2
2024/1/4 00:00,1008.96,0,14.968,0,88.6267,0,0,0,NA,2,0.9475,0,381.14,0,384.07,0,1.02667,0,248.197,0,17.0715,0,32.74735,0,1,1,0
2024/1/4 00:30,1008.92,0,14.837,0,86.9833,0,0,0,NA,2,0.7462,0,379.587,0,383.547,0,0.973267,0,271.592,0,17.0265,0,32.746,0,2,0,1
2024/1/4 01:00,1008.8,0,14.996,0,79.8067,0,0,0,NA,2,0.93,0,374.223,0,384.267,0,1.5318,0,299.21,0,16.9505,0,32.75035,0,2,2,1
2024/1/4 01:30,1008.65,0,15.137,0,77.959,0,0,0,NA,2,0.529533,0,372.463,0,384.967,0,0.807033,0,349.907,0,16.87,0,32.74385,0,2,1,1
2024/1/4 02:00,1008.38,0,14.989,0,77.932,0,0,0,NA,2,0.4345,0,371.99,0,384.657,0,1.34187,0,296.879,0,16.8145,0,32.74735,0,0,0,0
2024/1/4 02:30,1007.94,0,14.981,0,77.1463,0,0,0,NA,2,0.217333,0,370.943,0,384.25,0,1.14953,0,292.454,0,16.7495,0,32.74265,0,2,1,1
