﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     TX01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01
C0Z100, 2024042018,   1003.8,     27.0,       87,      0.0,      0.0,      2.8,    328.0,      0.0
C0Z100, 2024042019,   1004.4,     25.4,       93,      0.0,      0.0,      1.0,     13.0,      0.0
C0Z100, 2024042020,   1005.1,     24.9,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042021,   1005.8,     24.4,       98,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042022,   1006.6,     23.9,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042023,   1006.5,     23.7,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042024,   1006.2,     22.9,       99,      0.0,      0.0,      0.4,     18.0,      0.0
C0Z100, 2024042101,   1005.7,     22.4,      100,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024042102,   1005.6,     22.1,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042103,   1005.2,     22.2,      100,      0.0,      0.0,      0.5,    259.0,      0.0
C0Z100, 2024042104,   1005.1,     22.1,      100,      0.0,      0.0,      0.9,    255.0,      0.0
C0Z100, 2024042105,   1005.2,     21.9,      100,      0.3,    244.0,      1.3,    253.0,      0.0
C0Z100, 2024042106,   1005.5,     22.1,       99,      0.3,    240.0,      1.9,    245.0,      0.0
C0Z100, 2024042107,   1006.1,     23.9,       94,      0.6,    235.0,      2.1,    235.0,      0.0
C0Z100, 2024042108,   1006.6,     25.9,       85,      0.5,    258.0,      3.0,    275.0,      0.0
C0Z100, 2024042109,   1006.7,     28.0,       73,      0.9,    269.0,      3.3,    279.0,      0.0
C0Z100, 2024042110,   1006.8,     28.9,       69,      0.5,    188.0,      2.2,    209.0,      0.0
C0Z100, 2024042111,   1006.6,     30.7,       60,      0.4,    259.0,      2.5,    212.0,      0.0
C0Z100, 2024042112,   1005.9,     31.9,       62,      0.8,    267.0,      2.9,    308.0,      0.0
C0Z100, 2024042113,   1005.3,     32.7,       61,      0.7,    125.0,      3.6,     97.0,      0.0
C0Z100, 2024042114,   1005.3,     31.5,       64,      1.7,     43.0,      4.5,     96.0,      0.0
C0Z100, 2024042115,   1005.4,     31.4,       62,      0.8,     75.0,      3.8,     18.0,      0.0
C0Z100, 2024042116,   1005.8,     30.3,       72,      0.7,     69.0,      3.4,    356.0,      0.0
C0Z100, 2024042117,   1006.1,     28.5,       79,      0.9,     97.0,      3.3,     96.0,      0.0
C0Z100, 2024042118,   1006.6,     27.2,       86,      0.3,     50.0,      2.2,    343.0,      0.0
C0Z100, 2024042119,   1007.2,     26.1,       90,      0.0,      0.0,      1.6,     43.0,      0.0
C0Z100, 2024042120,   1007.6,     25.3,       94,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024042121,   1008.2,     25.1,       96,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042122,   1008.4,     24.9,       96,      0.0,      0.0,      1.1,     86.0,      0.0
C0Z100, 2024042123,   1008.0,     24.4,       96,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042124,   1007.2,     24.4,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042201,   1006.6,     24.0,       95,      0.0,      0.0,      0.8,    208.0,      0.0
C0Z100, 2024042202,   1005.8,     23.8,       97,      0.0,      0.0,      0.8,    228.0,      0.0
C0Z100, 2024042203,   1005.5,     23.6,       98,      0.1,      0.0,      0.9,    215.0,      0.0
C0Z100, 2024042204,   1005.4,     23.3,       98,      0.0,      0.0,      0.7,    149.0,      0.0
C0Z100, 2024042205,   1005.7,     23.0,       99,      0.0,      0.0,      0.6,    197.0,      0.0
C0Z100, 2024042206,   1005.7,     22.9,       99,      0.0,      0.0,      1.2,    199.0,      0.0
C0Z100, 2024042207,   1006.0,     25.0,       96,      0.1,      0.0,      1.2,    184.0,      0.0
C0Z100, 2024042208,   1006.3,     27.6,       80,      0.4,    193.0,      2.6,    209.0,      0.0
C0Z100, 2024042209,   1006.3,     30.2,       69,      0.5,    231.0,      1.9,    217.0,      0.0
C0Z100, 2024042210,   1006.3,     31.2,       64,      0.4,    353.0,      2.0,    209.0,      0.0
C0Z100, 2024042211,   1006.2,     30.8,       71,      0.5,    142.0,      2.7,    144.0,      0.0
C0Z100, 2024042212,   1005.5,     31.9,       67,      1.1,    183.0,      4.1,    147.0,      0.0
C0Z100, 2024042213,   1004.6,     31.3,       70,      0.6,    159.0,      4.2,    163.0,      0.0
C0Z100, 2024042214,   1004.2,     30.1,       76,      0.6,    162.0,      4.4,    136.0,      0.0
C0Z100, 2024042215,   1003.7,     29.2,       75,      0.6,    141.0,      4.0,    159.0,      0.0
C0Z100, 2024042216,   1003.4,     27.5,       92,      0.4,    322.0,      2.6,    184.0,      0.5
C0Z100, 2024042217,   1003.6,     25.8,       94,      0.3,     45.0,      2.9,     16.0,      0.0
C0Z100, 2024042218,   1003.7,     25.1,       94,      0.0,      0.0,      2.9,     32.0,      0.5
C0Z100, 2024042219,   1004.2,     24.6,       95,      0.8,     48.0,      2.3,     84.0,      0.0
C0Z100, 2024042220,   1005.5,     24.0,       96,      0.0,      0.0,      2.0,     40.0,      0.0
C0Z100, 2024042221,   1006.4,     23.9,       97,      0.1,      0.0,      2.1,     78.0,      0.0
C0Z100, 2024042222,   1006.2,     23.7,       97,      0.0,      0.0,      1.4,    345.0,      0.0
C0Z100, 2024042223,   1006.2,     23.7,       98,      0.0,      0.0,      0.8,    339.0,      0.0
C0Z100, 2024042224,   1005.4,     23.4,       98,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042301,   1004.9,     23.4,       98,      0.2,      0.0,      0.7,     23.0,      0.0
C0Z100, 2024042302,   1004.6,     22.8,       99,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024042303,   1004.2,     22.8,       99,      0.0,      0.0,      0.7,     30.0,      0.0
C0Z100, 2024042304,   1003.6,     22.8,       99,      0.0,      0.0,      1.0,    109.0,      0.0
C0Z100, 2024042305,   1004.0,     22.8,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042306,   1003.9,     22.8,      100,      0.2,      0.0,      0.8,    217.0,      0.0
C0Z100, 2024042307,   1004.7,     23.3,       99,      0.3,    209.0,      1.6,    217.0,      0.0
C0Z100, 2024042308,   1005.4,     25.6,       92,      0.3,    206.0,      1.8,    191.0,      0.0
C0Z100, 2024042309,   1005.6,     26.5,       83,      0.2,      0.0,      1.5,    199.0,      0.0
C0Z100, 2024042310,   1005.1,     26.6,       85,      0.2,      0.0,      1.8,    214.0,      0.0
C0Z100, 2024042311,   1004.7,     27.5,       75,      0.4,    215.0,      1.7,     89.0,      0.0
C0Z100, 2024042312,   1004.3,     27.8,       77,      0.2,      0.0,      1.5,    204.0,      0.0
C0Z100, 2024042313,   1003.6,     27.4,       78,      0.0,      0.0,      0.7,    223.0,      0.0
C0Z100, 2024042314,   1003.2,     27.6,       81,      0.0,      0.0,      0.8,    209.0,      0.0
C0Z100, 2024042315,   1002.7,     27.9,       76,      0.0,      0.0,      0.6,    201.0,      0.0
C0Z100, 2024042316,   1002.7,     27.8,       81,      0.1,      0.0,      0.8,     48.0,      0.0
C0Z100, 2024042317,   1002.6,     26.5,       87,      0.0,      0.0,      1.2,     31.0,      0.0
C0Z100, 2024042318,   1003.0,     25.4,       91,      0.0,      0.0,      0.5,     54.0,      0.0
C0Z100, 2024042319,   1003.4,     24.6,       93,      0.0,      0.0,      1.3,      6.0,      0.0
C0Z100, 2024042320,   1004.7,     23.9,       95,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042321,   1005.2,     23.5,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042322,   1005.8,     23.2,       98,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042323,   1005.7,     23.1,       99,      0.1,      0.0,      0.7,     38.0,      0.0
C0Z100, 2024042324,   1005.5,     23.2,      100,      0.0,      0.0,      0.7,     38.0,      0.0
C0Z100, 2024042401,   1005.1,     23.2,       99,      0.0,      0.0,      0.3,    294.0,      0.0
C0Z100, 2024042402,   1004.5,     23.1,       99,      0.0,      0.0,      1.2,    291.0,      0.0
C0Z100, 2024042403,   1004.0,     23.3,      100,      0.0,      0.0,      0.5,     12.0,      0.0
C0Z100, 2024042404,   1004.2,     23.3,       99,      0.1,      0.0,      1.4,    250.0,      0.0
C0Z100, 2024042405,   1004.7,     23.1,       98,      0.0,      0.0,      0.6,    246.0,      0.0
C0Z100, 2024042406,   1005.3,     23.3,       99,      0.0,      0.0,      0.8,    218.0,      0.0
C0Z100, 2024042407,   1006.0,     23.5,       99,      0.0,      0.0,      0.6,    237.0,      0.0
C0Z100, 2024042408,   1006.5,     23.7,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042409,   1007.0,     23.8,       99,      0.0,      0.0,      0.4,    277.0,      0.5
C0Z100, 2024042410,   1007.1,     23.6,       99,      0.2,      0.0,      2.2,    352.0,      3.5
C0Z100, 2024042411,   1007.0,     23.9,       99,      0.4,     23.0,      2.4,     26.0,      1.5
C0Z100, 2024042412,   1007.0,     23.5,       98,      0.3,     69.0,      2.6,     26.0,      0.0
C0Z100, 2024042413,   1006.9,     22.3,       99,      0.6,     57.0,      3.8,     73.0,      0.0
C0Z100, 2024042414,   1006.9,     21.6,       98,      0.1,      0.0,      3.1,    356.0,      0.5
C0Z100, 2024042415,   1006.5,     22.3,       97,      0.1,      0.0,      2.3,     18.0,      0.5
C0Z100, 2024042416,   1006.1,     22.0,       97,      0.7,     47.0,      2.8,     27.0,      0.0
C0Z100, 2024042417,   1006.8,     21.2,       98,      0.0,      0.0,      2.4,     56.0,      0.0
C0Z100, 2024042418,   1007.1,     21.0,       98,      0.0,      0.0,      1.7,     87.0,      0.5
C0Z100, 2024042419,   1007.7,     20.6,       98,      0.1,      0.0,      2.2,     80.0,      0.0
C0Z100, 2024042420,   1008.3,     20.6,       99,      0.0,      0.0,      2.1,    295.0,      0.0
C0Z100, 2024042421,   1008.7,     20.5,      100,      0.0,      0.0,      0.9,    305.0,      0.0
C0Z100, 2024042422,   1009.0,     20.7,      100,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024042423,   1009.0,     20.8,      100,      0.0,      0.0,      0.9,    221.0,      0.0
C0Z100, 2024042424,   1008.2,     20.8,      100,      0.0,      0.0,      1.3,    243.0,      0.0
C0Z100, 2024042501,   1007.6,     20.7,      100,      0.2,      0.0,      1.5,    211.0,      0.0
C0Z100, 2024042502,   1006.3,     20.7,      100,      0.0,      0.0,      1.1,    215.0,      0.0
C0Z100, 2024042503,   1006.0,     20.6,      100,      0.2,      0.0,      1.3,    219.0,      0.0
C0Z100, 2024042504,   1005.8,     20.6,      100,      0.1,      0.0,      1.6,    206.0,      0.0
C0Z100, 2024042505,   1005.9,     20.7,      100,      0.0,      0.0,      2.0,    210.0,      0.0
C0Z100, 2024042506,   1006.3,     20.8,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042507,   1006.3,     21.2,      100,      0.0,      0.0,      0.4,    255.0,      0.0
C0Z100, 2024042508,   1007.2,     21.4,       99,      0.0,      0.0,      1.1,    271.0,      0.0
C0Z100, 2024042509,   1007.4,     21.9,       99,      0.0,      0.0,      1.1,    230.0,      0.0
C0Z100, 2024042510,   1007.4,     22.4,       99,      0.8,    220.0,      2.9,    270.0,      0.5
C0Z100, 2024042511,   1005.6,     23.5,       94,      1.0,    240.0,      5.4,    202.0,      0.5
C0Z100, 2024042512,   1004.9,     24.4,       90,      1.0,    234.0,      3.8,    197.0,      0.0
C0Z100, 2024042513,   1004.5,     27.7,       75,      1.1,    246.0,      4.3,    210.0,      0.0
C0Z100, 2024042514,   1003.5,     29.2,       69,      0.5,    155.0,      2.8,    282.0,      0.0
C0Z100, 2024042515,   1003.7,     27.1,       78,      0.9,     71.0,      3.1,     34.0,      0.0
C0Z100, 2024042516,   1004.5,     25.0,       89,      0.0,      0.0,      2.0,     19.0,      0.5
C0Z100, 2024042517,   1004.5,     24.1,       97,      0.0,      0.0,      0.9,     74.0,      3.0
C0Z100, 2024042518,   1005.1,     23.9,       98,      0.0,      0.0,      1.1,      3.0,      0.5
C0Z100, 2024042519,   1004.7,     23.4,       99,      0.0,      0.0,      0.0,      0.0,      1.0
C0Z100, 2024042520,   1005.3,     23.4,      100,      0.5,    219.0,      2.6,    225.0,      0.5
C0Z100, 2024042521,   1005.9,     23.2,      100,      0.0,      0.0,      2.3,    219.0,      0.5
C0Z100, 2024042522,   1006.8,     22.7,      100,      0.0,      0.0,      1.5,    201.0,      1.5
C0Z100, 2024042523,   1004.8,     21.9,      100,      0.0,      0.0,      0.9,    236.0,      0.5
C0Z100, 2024042524,   1004.6,     21.7,      100,      0.0,      0.0,      0.8,    232.0,      0.0
C0Z100, 2024042601,   1004.7,     21.8,      100,      0.1,      0.0,      1.4,    210.0,      0.5
C0Z100, 2024042602,   1003.2,     21.6,      100,      0.0,      0.0,      1.4,    267.0,      1.0
C0Z100, 2024042603,   1002.5,     21.5,      100,      0.7,    230.0,      2.6,    217.0,      0.5
C0Z100, 2024042604,   1002.7,     20.9,      100,      0.0,      0.0,      3.3,    224.0,      0.0
C0Z100, 2024042605,   1002.1,     20.6,      100,      0.1,      0.0,      1.5,    304.0,      0.0
C0Z100, 2024042606,   1002.5,     20.9,      100,      0.0,      0.0,      1.0,    215.0,      0.0
C0Z100, 2024042607,   1002.8,     22.0,      100,      0.0,      0.0,      0.5,    139.0,      0.0
C0Z100, 2024042608,   1002.5,     25.1,       91,      0.2,      0.0,      1.9,    192.0,      0.0
C0Z100, 2024042609,   1002.9,     26.1,       81,      0.1,      0.0,      1.2,    116.0,      0.0
C0Z100, 2024042610,   1002.7,     27.0,       77,      0.7,    331.0,      2.3,    313.0,      0.0
C0Z100, 2024042611,   1002.6,     26.8,       80,      0.1,      0.0,      2.1,    329.0,      0.0
C0Z100, 2024042612,   1002.0,     25.7,       90,      0.1,      0.0,      1.5,    111.0,      0.0
C0Z100, 2024042613,   1002.1,     25.4,       91,      0.1,      0.0,      1.0,     34.0,      0.0
C0Z100, 2024042614,   1002.0,     25.2,       89,      0.0,      0.0,      1.3,    103.0,      0.0
C0Z100, 2024042615,   1001.3,     24.5,       94,      0.3,    321.0,      1.6,    225.0,      0.0
C0Z100, 2024042616,   1001.0,     24.3,       94,      0.6,    194.0,      2.9,    227.0,      0.0
C0Z100, 2024042617,   1000.5,     24.8,       94,      0.2,      0.0,      3.0,    273.0,      0.0
C0Z100, 2024042618,   1001.2,     24.0,       95,      0.3,    159.0,      1.4,      5.0,      0.0
C0Z100, 2024042619,   1000.6,     23.3,       97,      0.0,      0.0,      0.8,    326.0,      0.0
C0Z100, 2024042620,   1002.1,     23.0,       99,      0.1,      0.0,      1.6,    333.0,      0.0
C0Z100, 2024042621,   1002.8,     23.1,       99,      0.0,      0.0,      1.1,    315.0,      0.0
C0Z100, 2024042622,   1003.3,     23.3,       99,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024042623,   1003.1,     22.9,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042624,   1003.0,     22.7,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042701,   1002.2,     22.4,      100,      0.0,      0.0,      0.3,     79.0,      0.0
C0Z100, 2024042702,   1002.5,     22.2,      100,      0.0,      0.0,      0.9,     35.0,      0.0
C0Z100, 2024042703,   1002.9,     21.9,      100,      0.0,      0.0,      0.6,    256.0,      0.0
C0Z100, 2024042704,   1002.8,     21.8,      100,      0.0,      0.0,      0.6,    255.0,      0.0
C0Z100, 2024042705,   1003.5,     21.7,      100,      0.0,      0.0,      1.4,    251.0,      0.0
C0Z100, 2024042706,   1003.8,     22.0,      100,      0.0,      0.0,      0.8,    231.0,      0.0
C0Z100, 2024042707,   1004.9,     22.3,      100,      0.4,    243.0,      2.3,    248.0,      0.0
C0Z100, 2024042708,   1005.3,     22.8,       99,      0.4,    303.0,      2.1,    308.0,      0.0
C0Z100, 2024042709,   1005.2,     24.3,       95,      0.0,      0.0,      1.6,    274.0,      0.0
C0Z100, 2024042710,   1006.1,     25.1,       90,      0.3,    263.0,      1.7,    279.0,      0.0
C0Z100, 2024042711,   1006.4,     26.1,       85,      0.3,    186.0,      2.3,    311.0,      0.0
C0Z100, 2024042712,   1005.6,     26.4,       84,      0.5,    246.0,      2.4,    222.0,      0.0
C0Z100, 2024042713,   1005.1,     26.9,       82,      0.0,      0.0,      1.0,    328.0,      0.0
C0Z100, 2024042714,   1004.5,     28.5,       79,      0.3,    156.0,      1.7,    121.0,      0.0
C0Z100, 2024042715,   1004.2,     28.2,       79,      0.5,     91.0,      1.6,     78.0,      0.0
C0Z100, 2024042716,   1003.7,     27.5,       82,      0.6,     68.0,      2.6,    120.0,      0.0
C0Z100, 2024042717,   1003.4,     27.4,       82,      0.9,     84.0,      2.7,    100.0,      0.0
C0Z100, 2024042718,   1004.3,     26.1,       89,      0.3,     65.0,      2.4,    117.0,      0.0
C0Z100, 2024042719,   1005.8,     25.1,       94,      0.0,      0.0,      1.3,    360.0,      0.0
C0Z100, 2024042720,   1006.7,     24.8,       96,      0.0,      0.0,      0.6,     87.0,      0.0
C0Z100, 2024042721,   1007.1,     24.7,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042722,   1007.1,     24.6,       98,      0.0,      0.0,      0.3,     87.0,      0.0
C0Z100, 2024042723,   1007.4,     24.5,       98,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042724,   1007.5,     24.3,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042801,   1006.5,     24.1,       99,      0.0,      0.0,      0.9,    201.0,      0.0
C0Z100, 2024042802,   1006.0,     23.9,      100,      0.0,      0.0,      1.0,    237.0,      0.0
C0Z100, 2024042803,   1005.9,     23.8,      100,      0.1,      0.0,      1.7,    207.0,      0.0
C0Z100, 2024042804,   1005.9,     23.5,      100,      0.0,      0.0,      0.9,    242.0,      0.0
C0Z100, 2024042805,   1005.8,     23.5,      100,      0.0,      0.0,      1.5,    207.0,      0.0
C0Z100, 2024042806,   1006.5,     23.4,      100,      0.3,    227.0,      1.9,    201.0,      0.0
C0Z100, 2024042807,   1006.6,     23.4,      100,      0.6,    253.0,      2.3,    285.0,      0.5
C0Z100, 2024042808,   1006.7,     24.0,       98,      0.3,    230.0,      3.3,    174.0,      0.0
C0Z100, 2024042809,   1007.2,     25.7,       90,      0.9,    232.0,      3.4,    210.0,      0.0
C0Z100, 2024042810,   1007.3,     25.9,       87,      0.0,      0.0,      2.4,    254.0,      0.0
C0Z100, 2024042811,   1006.7,     28.5,       77,      0.6,    247.0,      2.6,    204.0,      0.0
C0Z100, 2024042812,   1006.9,     29.6,       71,      0.0,      0.0,      2.0,    313.0,      0.0
C0Z100, 2024042813,   1006.3,     29.0,       76,      0.8,     58.0,      2.6,     19.0,      0.0
C0Z100, 2024042814,   1006.1,     27.0,       83,      0.6,     58.0,      2.4,     30.0,      0.0
C0Z100, 2024042815,   1005.3,     27.8,       76,      0.1,      0.0,      1.3,     39.0,      0.0
C0Z100, 2024042816,   1004.4,     29.0,       70,      0.0,      0.0,      2.2,    351.0,      0.0
C0Z100, 2024042817,   1004.2,     27.5,       81,      0.0,      0.0,      1.1,    234.0,      0.0
C0Z100, 2024042818,   1004.2,     26.6,       86,      0.0,      0.0,      1.1,    257.0,      0.0
C0Z100, 2024042819,   1004.9,     24.9,       92,      0.0,      0.0,      0.5,    100.0,      0.0
C0Z100, 2024042820,   1005.6,     24.5,       96,      0.0,      0.0,      0.9,    275.0,      0.0
C0Z100, 2024042821,   1006.0,     23.9,       97,      0.0,      0.0,      0.6,    243.0,      0.0
C0Z100, 2024042822,   1006.2,     23.7,       98,      0.1,      0.0,      1.3,    321.0,      0.0
C0Z100, 2024042823,   1006.2,     23.4,       98,      0.0,      0.0,      0.7,     20.0,      0.0
C0Z100, 2024042824,   1005.8,     23.3,       99,      0.0,      0.0,      0.6,    308.0,      0.0
C0Z100, 2024042901,   1005.4,     23.0,       99,      0.0,      0.0,      0.7,    250.0,      0.0
C0Z100, 2024042902,   1004.9,     22.7,       99,      0.0,      0.0,      0.4,    250.0,      0.0
C0Z100, 2024042903,   1004.8,     22.7,      100,      0.0,      0.0,      0.7,    252.0,      0.0
C0Z100, 2024042904,   1004.9,     23.1,       99,      0.0,      0.0,      2.1,    210.0,      0.0
C0Z100, 2024042905,   1005.4,     23.0,       99,      0.0,      0.0,      0.7,    218.0,      0.0
C0Z100, 2024042906,   1005.5,     23.0,      100,      0.2,      0.0,      1.3,    213.0,      0.0
C0Z100, 2024042907,   1005.5,     23.9,       99,      0.1,      0.0,      1.4,    221.0,      0.0
C0Z100, 2024042908,   1005.7,     27.1,       85,      0.5,    230.0,      2.7,    208.0,      0.0
C0Z100, 2024042909,   1005.9,     27.4,       80,      0.5,    225.0,      2.6,    271.0,      0.0
C0Z100, 2024042910,   1005.6,     31.5,       65,      0.4,    157.0,      1.5,    194.0,      0.0
C0Z100, 2024042911,   1005.2,     31.3,       64,      1.0,     76.0,      3.9,     83.0,      0.0
C0Z100, 2024042912,   1004.6,     31.4,       65,      1.3,     75.0,      4.2,    103.0,      0.0
C0Z100, 2024042913,   1003.7,     31.8,       69,      1.2,     54.0,      4.7,     28.0,      0.0
C0Z100, 2024042914,   1003.3,     31.4,       71,      1.2,     90.0,      4.0,    102.0,      0.0
C0Z100, 2024042915,   1002.8,     31.1,       72,      0.9,     66.0,      3.9,     76.0,      0.0
C0Z100, 2024042916,   1002.7,     30.3,       77,      1.0,     64.0,      4.2,    114.0,      0.0
C0Z100, 2024042917,   1002.8,     29.5,       79,      0.7,     65.0,      3.0,     93.0,      0.0
C0Z100, 2024042918,   1002.6,     27.9,       87,      0.7,     49.0,      2.2,     88.0,      0.0
C0Z100, 2024042919,   1003.4,     26.4,       93,      0.0,      0.0,      1.5,     29.0,      0.0
C0Z100, 2024042920,   1004.0,     25.7,       96,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024042921,   1004.7,     25.1,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042922,   1004.7,     24.7,       98,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042923,   1004.5,     23.9,       98,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024042924,   1004.0,     22.8,       98,      0.0,      0.0,      0.8,    178.0,      0.0
C0Z100, 2024043001,   1003.8,     23.4,       99,      0.0,      0.0,      1.0,    225.0,      0.0
C0Z100, 2024043002,   1003.2,     22.3,       99,      0.0,      0.0,      0.4,    124.0,      0.0
C0Z100, 2024043003,   1002.5,     21.8,       99,      0.1,      0.0,      1.1,    218.0,      0.0
C0Z100, 2024043004,   1002.5,     21.9,       99,      0.0,      0.0,      0.8,    206.0,      0.0
C0Z100, 2024043005,   1002.9,     21.8,       99,      0.0,      0.0,      0.7,    205.0,      0.0
C0Z100, 2024043006,   1003.2,     22.2,       99,      0.0,      0.0,      1.1,    213.0,      0.0
C0Z100, 2024043007,   1003.3,     23.9,       92,      0.5,    217.0,      2.0,    216.0,      0.0
C0Z100, 2024043008,   1003.1,     27.0,       78,      0.7,    221.0,      2.9,    209.0,      0.0
C0Z100, 2024043009,   1003.0,     29.5,       70,      0.8,    215.0,      2.9,    217.0,      0.0
C0Z100, 2024043010,   1002.8,     31.4,       66,      0.7,    179.0,      2.7,    189.0,      0.0
C0Z100, 2024043011,   1002.2,     32.5,       63,      0.7,    193.0,      2.9,    215.0,      0.0
C0Z100, 2024043012,   1000.9,     32.5,       65,      0.9,    168.0,      3.3,    143.0,      0.0
C0Z100, 2024043013,    999.9,     32.5,       67,      0.9,    148.0,      5.1,    138.0,      0.0
C0Z100, 2024043014,    999.6,     32.2,       70,      0.8,    136.0,      5.5,    151.0,      0.0
C0Z100, 2024043015,    999.4,     31.9,       67,      0.7,    113.0,      3.1,    147.0,      0.0
C0Z100, 2024043016,    999.5,     29.4,       76,      0.6,     22.0,      3.4,     20.0,      0.0
C0Z100, 2024043017,    999.9,     28.1,       86,      0.4,     25.0,      2.9,      1.0,      0.0
C0Z100, 2024043018,   1001.3,     27.8,       86,      0.5,    341.0,      2.7,     20.0,      0.0
C0Z100, 2024043019,   1002.0,     27.4,       84,      0.1,      0.0,      2.7,      9.0,      0.0
C0Z100, 2024043020,   1002.6,     26.9,       88,      0.8,     35.0,      3.4,     28.0,      0.0
C0Z100, 2024043021,   1003.0,     26.0,       92,      0.1,      0.0,      2.5,     11.0,      0.0
C0Z100, 2024043022,   1003.5,     25.3,       94,      0.0,      0.0,      1.1,    293.0,      0.0
C0Z100, 2024043023,   1004.2,     25.1,       95,      0.0,      0.0,      0.8,    200.0,      0.0
C0Z100, 2024043024,   1003.5,     24.3,       95,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024050101,   1002.8,     24.5,       96,      0.0,      0.0,      1.4,    225.0,      0.0
