﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     TX01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01
C0Z100, 2024080515,   1001.8,     33.8,       59,      1.5,     53.0,      4.4,    104.0,      0.0
C0Z100, 2024080516,   1001.9,     31.3,       70,      0.9,     61.0,      4.5,     69.0,      0.0
C0Z100, 2024080517,   1001.9,     30.8,       75,      0.3,     79.0,      3.1,     99.0,      0.0
C0Z100, 2024080518,   1001.7,     29.8,       80,      0.1,      0.0,      1.4,     81.0,      0.0
C0Z100, 2024080519,   1001.6,     28.8,       84,      0.0,      0.0,      1.5,     32.0,      0.0
C0Z100, 2024080520,   1001.6,     28.0,       89,      0.0,      0.0,      1.2,     22.0,      0.0
C0Z100, 2024080521,   1002.3,     27.2,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024080522,   1002.9,     27.4,       93,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024080523,   1003.0,     27.0,       92,      0.0,      0.0,      1.5,    214.0,      0.0
C0Z100, 2024080524,   1002.8,     26.4,       96,      0.1,      0.0,      0.7,    221.0,      0.0
C0Z100, 2024080601,   1001.9,     26.0,       96,      0.0,      0.0,      1.2,    227.0,      0.0
C0Z100, 2024080602,   1000.9,     25.8,       95,      0.2,      0.0,      1.1,    233.0,      0.0
C0Z100, 2024080603,   1000.9,     25.4,       97,      0.0,      0.0,      1.0,    246.0,      0.0
C0Z100, 2024080604,   1000.9,     25.1,       98,      0.0,      0.0,      0.6,    151.0,      0.0
C0Z100, 2024080605,   1001.6,     24.5,       99,      0.0,      0.0,      1.2,    209.0,      0.0
C0Z100, 2024080606,   1002.3,     24.4,       97,      0.2,      0.0,      1.4,    230.0,      0.0
C0Z100, 2024080607,   1002.8,     28.2,       85,      0.4,    214.0,      1.8,    244.0,      0.0
C0Z100, 2024080608,   1003.4,     30.1,       77,      0.4,    231.0,      2.1,    191.0,      0.0
C0Z100, 2024080609,   1003.3,     31.0,       71,      0.9,    210.0,      2.1,    177.0,      0.0
C0Z100, 2024080610,   1002.7,     31.3,       69,      0.4,    194.0,      2.2,    228.0,      0.0
C0Z100, 2024080611,   1002.2,     32.3,       66,      0.6,    190.0,      1.9,    205.0,      0.0
C0Z100, 2024080612,   1001.9,     32.9,       63,      0.4,     42.0,      1.9,    208.0,      0.0
C0Z100, 2024080613,   1001.5,     33.3,       63,      1.0,     67.0,      3.0,     58.0,      0.0
C0Z100, 2024080614,   1001.0,     34.1,       57,      1.1,    100.0,      3.0,     28.0,      0.0
C0Z100, 2024080615,   1001.1,     32.2,       68,      1.2,     55.0,      3.9,     98.0,      0.0
C0Z100, 2024080616,   1001.4,     31.9,       68,      0.9,     74.0,      4.3,     99.0,      0.0
C0Z100, 2024080617,   1001.4,     31.1,       70,      0.1,      0.0,      2.9,     81.0,      0.0
C0Z100, 2024080618,   1001.8,     29.6,       77,      0.0,      0.0,      1.3,     37.0,      0.0
C0Z100, 2024080619,   1002.3,     28.1,       88,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024080620,   1002.1,     27.7,       91,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024080621,   1002.3,     27.3,       91,      0.0,      0.0,      1.2,    162.0,      0.0
C0Z100, 2024080622,   1003.1,     26.7,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024080623,   1002.9,     26.7,       94,      0.0,      0.0,      0.8,    225.0,      0.0
C0Z100, 2024080624,   1002.8,     26.0,       94,      0.0,      0.0,      1.0,    201.0,      0.0
C0Z100, 2024080701,   1002.7,     25.8,       96,      0.1,      0.0,      0.8,    224.0,      0.0
C0Z100, 2024080702,   1001.9,     25.9,       94,      0.4,    242.0,      1.3,    253.0,      0.0
C0Z100, 2024080703,   1001.7,     25.7,       94,      0.4,    233.0,      1.9,    237.0,      0.0
C0Z100, 2024080704,   1001.6,     25.3,       97,      0.4,    222.0,      1.6,    209.0,      0.0
C0Z100, 2024080705,   1002.2,     25.3,       96,      0.2,      0.0,      2.4,    208.0,      0.0
C0Z100, 2024080706,   1002.0,     25.5,       94,      0.8,    245.0,      2.5,    224.0,      0.0
C0Z100, 2024080707,   1002.6,     28.4,       81,      1.0,    228.0,      3.5,    223.0,      0.0
C0Z100, 2024080708,   1002.4,     31.2,       71,      0.7,    236.0,      2.7,    241.0,      0.0
C0Z100, 2024080709,   1002.7,     32.5,       63,      1.1,    237.0,      3.6,    210.0,      0.0
C0Z100, 2024080710,   1002.7,     34.2,       58,      0.7,    244.0,      2.9,    220.0,      0.0
C0Z100, 2024080711,   1002.6,     35.0,       59,      1.1,    123.0,      2.8,    141.0,      0.0
C0Z100, 2024080712,   1002.1,     34.9,       56,      0.8,    122.0,      3.2,     94.0,      0.0
C0Z100, 2024080713,   1001.7,     35.8,       55,      0.4,    140.0,      2.8,     91.0,      0.0
C0Z100, 2024080714,   1001.4,     34.1,       59,      0.4,     97.0,      2.4,    218.0,      0.0
C0Z100, 2024080715,   1001.2,     34.8,       50,      0.9,     87.0,      3.4,     86.0,      0.0
C0Z100, 2024080716,   1001.3,     32.7,       60,      0.7,     50.0,      2.9,     50.0,      0.0
C0Z100, 2024080717,   1001.4,     30.8,       73,      0.0,      0.0,      1.7,     69.0,      0.0
C0Z100, 2024080718,   1001.5,     29.5,       77,      0.1,      0.0,      1.2,     13.0,      0.0
C0Z100, 2024080719,   1002.1,     28.2,       84,      0.0,      0.0,      1.2,    313.0,      0.0
C0Z100, 2024080720,   1002.7,     27.3,       91,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024080721,   1003.5,     27.3,       90,      0.0,      0.0,      0.4,    120.0,      0.0
C0Z100, 2024080722,   1003.1,     26.8,       93,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024080723,   1003.0,     26.6,       95,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024080724,   1002.6,     26.3,       94,      0.0,      0.0,      1.2,    123.0,      0.0
C0Z100, 2024080801,   1002.2,     26.1,       94,      0.2,      0.0,      1.0,    244.0,      0.0
C0Z100, 2024080802,   1001.8,     26.2,       93,      0.7,    237.0,      2.3,    233.0,      0.0
C0Z100, 2024080803,   1001.7,     25.8,       94,      0.5,    227.0,      1.9,    204.0,      0.0
C0Z100, 2024080804,   1001.5,     25.8,       95,      0.6,    226.0,      2.0,    264.0,      0.0
C0Z100, 2024080805,   1001.4,     25.7,       94,      0.8,    226.0,      2.3,    213.0,      0.0
C0Z100, 2024080806,   1002.0,     25.7,       93,      0.7,    229.0,      1.6,    224.0,      0.0
C0Z100, 2024080807,   1002.3,     28.4,       84,      0.8,    230.0,      2.4,    233.0,      0.0
C0Z100, 2024080808,   1002.9,     30.7,       73,      0.8,    221.0,      2.4,    239.0,      0.0
C0Z100, 2024080809,   1003.0,     32.8,       63,      0.5,    223.0,      2.8,    288.0,      0.0
C0Z100, 2024080810,   1002.8,     34.1,       61,      0.3,    124.0,      2.1,    212.0,      0.0
C0Z100, 2024080811,   1002.8,     33.6,       64,      0.9,     94.0,      3.5,    281.0,      0.0
C0Z100, 2024080812,   1002.2,     35.1,       51,      1.1,     67.0,      4.1,     77.0,      0.0
C0Z100, 2024080813,   1001.7,     34.5,       56,      0.7,    106.0,      3.1,     55.0,      0.0
C0Z100, 2024080814,   1001.6,     31.5,       73,      0.3,     46.0,      3.3,     99.0,      0.0
C0Z100, 2024080815,   1001.9,     28.8,       82,      1.2,    227.0,      3.6,    204.0,      0.0
C0Z100, 2024080816,   1001.9,     27.8,       86,      1.0,    229.0,      4.1,    220.0,      0.0
C0Z100, 2024080817,   1001.6,     28.2,       84,      1.0,    232.0,      3.1,    194.0,      0.0
C0Z100, 2024080818,   1002.1,     27.8,       87,      1.0,    230.0,      3.4,    223.0,      0.0
C0Z100, 2024080819,   1002.5,     27.1,       91,      0.6,    256.0,      3.5,    218.0,      0.0
C0Z100, 2024080820,   1002.9,     26.6,       93,      0.5,    235.0,      2.6,    259.0,      0.0
C0Z100, 2024080821,   1003.0,     26.5,       95,      0.4,    237.0,      1.8,    240.0,      0.0
C0Z100, 2024080822,   1003.1,     26.2,       96,      1.0,    231.0,      2.9,    212.0,      0.0
C0Z100, 2024080823,   1002.8,     26.0,       96,      0.4,    205.0,      2.8,    244.0,      0.0
C0Z100, 2024080824,   1002.1,     25.9,       95,      0.7,    249.0,      2.2,    207.0,      0.0
C0Z100, 2024080901,   1001.7,     25.9,       95,      0.2,      0.0,      2.6,    221.0,      0.0
C0Z100, 2024080902,   1001.6,     25.4,       97,      0.1,      0.0,      1.9,    235.0,      0.0
C0Z100, 2024080903,   1001.1,     25.0,       98,      0.2,      0.0,      1.5,    211.0,      0.0
C0Z100, 2024080904,   1000.9,     24.7,       99,      0.1,      0.0,      1.2,    237.0,      0.0
C0Z100, 2024080905,   1001.1,     24.5,       99,      0.0,      0.0,      1.7,    240.0,      0.0
C0Z100, 2024080906,   1001.8,     24.7,       99,      0.5,    226.0,      1.8,    221.0,      0.0
C0Z100, 2024080907,   1001.9,     27.9,       87,      1.0,    231.0,      2.8,    234.0,      0.0
C0Z100, 2024080908,   1002.2,     30.3,       76,      0.9,    236.0,      2.9,    217.0,      0.0
C0Z100, 2024080909,   1002.3,     32.2,       72,      0.8,    261.0,      2.4,    212.0,      0.0
C0Z100, 2024080910,   1002.1,     33.6,       64,      0.5,     56.0,      2.3,    222.0,      0.0
C0Z100, 2024080911,   1001.9,     34.4,       64,      1.3,     74.0,      3.5,     73.0,      0.0
C0Z100, 2024080912,   1001.3,     34.7,       60,      0.9,     86.0,      3.7,     21.0,      0.0
C0Z100, 2024080913,   1001.0,     34.2,       62,      0.6,    147.0,      3.5,    104.0,      0.0
C0Z100, 2024080914,   1000.6,     33.6,       64,      1.0,    210.0,      3.5,    215.0,      0.0
C0Z100, 2024080915,   1000.7,     30.1,       79,      1.3,    234.0,      3.4,    220.0,      0.0
C0Z100, 2024080916,   1000.8,     26.6,       95,      1.4,    235.0,      4.4,    231.0,      2.0
C0Z100, 2024080917,   1000.6,     26.4,       95,      1.1,    230.0,      3.4,    226.0,      0.5
C0Z100, 2024080918,   1000.7,     26.4,       95,      0.8,    231.0,      3.8,    240.0,      0.0
C0Z100, 2024080919,   1001.6,     26.2,       94,      0.5,    238.0,      3.9,    188.0,      0.0
C0Z100, 2024080920,   1001.6,     26.0,       96,      0.5,    223.0,      3.4,    256.0,      0.0
C0Z100, 2024080921,   1001.1,     25.8,       97,      0.4,    216.0,      2.2,    221.0,      0.0
C0Z100, 2024080922,   1000.9,     25.6,       96,      0.9,    222.0,      3.6,    215.0,      0.0
C0Z100, 2024080923,   1000.8,     25.5,       96,      0.3,    244.0,      4.0,    216.0,      0.0
C0Z100, 2024080924,   1000.6,     25.4,       96,      0.9,    222.0,      3.2,    197.0,      0.0
C0Z100, 2024081001,   1000.4,     25.1,       98,      0.0,      0.0,      2.9,    221.0,      0.0
C0Z100, 2024081002,   1000.6,     24.8,       99,      0.0,      0.0,      1.6,    222.0,      0.0
C0Z100, 2024081003,   1000.4,     24.7,       99,      0.3,    236.0,      2.0,    227.0,      0.0
C0Z100, 2024081004,   1000.1,     25.0,       98,      0.2,      0.0,      2.3,    219.0,      0.0
C0Z100, 2024081005,    999.6,     24.9,       97,      0.4,    226.0,      1.9,    231.0,      0.0
