﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     TX01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01
C0Z100, 2024030209,     None,     None,     None,     None,     None,      1.5,    246.0,      0.0
C0Z100, 2024030210,     None,     None,     None,     None,     None,      2.3,    207.0,      0.0
C0Z100, 2024030211,     None,     None,     None,     None,     None,      2.0,    150.0,      0.0
C0Z100, 2024030212,     None,     None,     None,     None,     None,      2.8,     16.0,      0.5
C0Z100, 2024030213,     None,     None,     None,     None,     None,      1.7,    268.0,      0.5
C0Z100, 2024030214,     None,     None,     None,     None,     None,      1.3,    326.0,      0.0
C0Z100, 2024030215,     None,     None,     None,     None,     None,      1.4,      6.0,      0.0
C0Z100, 2024030216,     None,     None,     None,     None,     None,      0.6,    360.0,      0.0
C0Z100, 2024030217,     None,     None,     None,     None,     None,      0.6,    360.0,      0.0
C0Z100, 2024030218,     None,     None,     None,     None,     None,      0.9,     10.0,      0.0
C0Z100, 2024030219,     None,     None,     None,     None,     None,      0.6,     11.0,      0.0
C0Z100, 2024030220,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030221,     None,     None,     None,     None,     None,      0.0,      0.0,      0.5
C0Z100, 2024030222,     None,     None,     None,     None,     None,      0.1,      0.0,      0.0
C0Z100, 2024030223,     None,     None,     None,     None,     None,      0.5,      5.0,      0.0
C0Z100, 2024030224,     None,     None,     None,     None,     None,      0.3,      5.0,      0.0
C0Z100, 2024030301,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030302,     None,     None,     None,     None,     None,      0.8,      5.0,      0.0
C0Z100, 2024030303,     None,     None,     None,     None,     None,      0.9,      5.0,      0.0
C0Z100, 2024030304,     None,     None,     None,     None,     None,      1.0,      2.0,      0.0
C0Z100, 2024030305,     None,     None,     None,     None,     None,      0.0,      0.0,      0.5
C0Z100, 2024030306,     None,     None,     None,     None,     None,      1.0,    348.0,      0.0
C0Z100, 2024030307,     None,     None,     None,     None,     None,      1.0,    348.0,      0.0
C0Z100, 2024030308,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030309,     None,     None,     None,     None,     None,      1.1,    246.0,      0.0
C0Z100, 2024030310,     None,     None,     None,     None,     None,      2.0,    112.0,      0.0
C0Z100, 2024030311,     None,     None,     None,     None,     None,      3.1,    297.0,      0.0
C0Z100, 2024030312,     None,     None,     None,     None,     None,      3.2,     72.0,      0.0
C0Z100, 2024030313,     None,     None,     None,     None,     None,      3.4,     38.0,      0.0
C0Z100, 2024030314,     None,     None,     None,     None,     None,      3.2,     13.0,      0.0
C0Z100, 2024030315,     None,     None,     None,     None,     None,      3.9,     34.0,      0.0
C0Z100, 2024030316,     None,     None,     None,     None,     None,      2.9,     72.0,      0.0
C0Z100, 2024030317,     None,     None,     None,     None,     None,      3.3,     24.0,      0.0
C0Z100, 2024030318,     None,     None,     None,     None,     None,      1.2,     91.0,      0.0
C0Z100, 2024030319,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030320,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030321,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030322,     None,     None,     None,     None,     None,      0.9,    273.0,      0.0
C0Z100, 2024030323,     None,     None,     None,     None,     None,      0.7,    204.0,      0.0
C0Z100, 2024030324,     None,     None,     None,     None,     None,      0.7,    204.0,      0.0
C0Z100, 2024030401,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030402,     None,     None,     None,     None,     None,      1.1,    211.0,      0.0
C0Z100, 2024030403,     None,     None,     None,     None,     None,      1.7,    228.0,      0.0
C0Z100, 2024030404,     None,     None,     None,     None,     None,      1.1,    218.0,      0.0
C0Z100, 2024030405,     None,     None,     None,     None,     None,      1.9,    244.0,      0.0
C0Z100, 2024030406,     None,     None,     None,     None,     None,      2.3,    235.0,      0.0
C0Z100, 2024030407,     None,     None,     None,     None,     None,      2.8,    190.0,      0.0
C0Z100, 2024030408,     None,     None,     None,     None,     None,      3.2,    198.0,      0.0
C0Z100, 2024030409,     None,     None,     None,     None,     None,      3.8,    197.0,      0.0
C0Z100, 2024030410,     None,     None,     None,     None,     None,      3.2,    216.0,      0.0
C0Z100, 2024030411,     None,     None,     None,     None,     None,      3.6,    232.0,      0.0
C0Z100, 2024030412,     None,     None,     None,     None,     None,      2.4,    278.0,      0.0
C0Z100, 2024030413,     None,     None,     None,     None,     None,      3.7,    158.0,      0.0
C0Z100, 2024030414,     None,     None,     None,     None,     None,      3.9,    149.0,      0.0
C0Z100, 2024030415,     None,     None,     None,     None,     None,      3.7,    140.0,      0.0
C0Z100, 2024030416,     None,     None,     None,     None,     None,      3.2,    152.0,      0.0
C0Z100, 2024030417,     None,     None,     None,     None,     None,      3.0,    152.0,      0.0
C0Z100, 2024030418,     None,     None,     None,     None,     None,      1.6,    342.0,      0.0
C0Z100, 2024030419,     None,     None,     None,     None,     None,      0.3,    360.0,      0.0
C0Z100, 2024030420,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030421,     None,     None,     None,     None,     None,      0.5,     70.0,      0.0
C0Z100, 2024030422,     None,     None,     None,     None,     None,      1.6,    207.0,      0.0
C0Z100, 2024030423,     None,     None,     None,     None,     None,      1.4,    291.0,      0.0
C0Z100, 2024030424,     None,     None,     None,     None,     None,      0.8,    308.0,      0.0
C0Z100, 2024030501,     None,     None,     None,     None,     None,      0.6,    253.0,      0.0
C0Z100, 2024030502,     None,     None,     None,     None,     None,      0.6,    253.0,      0.0
C0Z100, 2024030503,     None,     None,     None,     None,     None,      0.9,    246.0,      0.0
C0Z100, 2024030504,     None,     None,     None,     None,     None,      1.4,    247.0,      0.0
C0Z100, 2024030505,     None,     None,     None,     None,     None,      1.5,    265.0,      0.0
C0Z100, 2024030506,     None,     None,     None,     None,     None,      1.4,    223.0,      0.0
C0Z100, 2024030507,     None,     None,     None,     None,     None,      1.8,    218.0,      0.0
C0Z100, 2024030508,     None,     None,     None,     None,     None,      2.4,    216.0,      0.0
C0Z100, 2024030509,     None,     None,     None,     None,     None,      4.4,    201.0,      0.0
C0Z100, 2024030510,     None,     None,     None,     None,     None,      4.3,    240.0,      0.0
C0Z100, 2024030511,     None,     None,     None,     None,     None,      3.8,    275.0,      0.0
C0Z100, 2024030512,     None,     None,     None,     None,     None,      2.6,    266.0,      0.0
C0Z100, 2024030513,     None,     None,     None,     None,     None,      2.5,    341.0,      0.0
C0Z100, 2024030514,     None,     None,     None,     None,     None,      3.7,     15.0,      0.0
C0Z100, 2024030515,     None,     None,     None,     None,     None,      3.4,     32.0,      0.0
C0Z100, 2024030516,     None,     None,     None,     None,     None,      3.0,    358.0,      0.0
C0Z100, 2024030517,     None,     None,     None,     None,     None,      2.4,      5.0,      0.0
C0Z100, 2024030518,     None,     None,     None,     None,     None,      1.9,    100.0,      0.0
C0Z100, 2024030519,     None,     None,     None,     None,     None,      0.9,     59.0,      0.0
C0Z100, 2024030520,     None,     None,     None,     None,     None,      2.0,    302.0,      0.0
C0Z100, 2024030521,     None,     None,     None,     None,     None,      1.7,    252.0,      0.0
C0Z100, 2024030522,     None,     None,     None,     None,     None,      0.9,    222.0,      0.0
C0Z100, 2024030523,     None,     None,     None,     None,     None,      1.3,    260.0,      0.0
C0Z100, 2024030524,     None,     None,     None,     None,     None,      1.9,    251.0,      0.0
C0Z100, 2024030601,     None,     None,     None,     None,     None,      2.4,    228.0,      0.0
C0Z100, 2024030602,     None,     None,     None,     None,     None,      2.1,    257.0,      0.0
C0Z100, 2024030603,     None,     None,     None,     None,     None,      1.8,    268.0,      0.0
C0Z100, 2024030604,     None,     None,     None,     None,     None,      2.1,    215.0,      0.0
C0Z100, 2024030605,     None,     None,     None,     None,     None,      2.0,    230.0,      0.0
C0Z100, 2024030606,     None,     None,     None,     None,     None,      1.8,    222.0,      0.0
C0Z100, 2024030607,     None,     None,     None,     None,     None,      2.3,    226.0,      0.0
C0Z100, 2024030608,     None,     None,     None,     None,     None,      2.0,    226.0,      0.0
C0Z100, 2024030609,     None,     None,     None,     None,     None,      5.3,     75.0,      0.0
C0Z100, 2024030610,     None,     None,     None,     None,     None,      4.1,     22.0,      0.0
C0Z100, 2024030611,     None,     None,     None,     None,     None,      4.9,     47.0,      0.0
C0Z100, 2024030612,     None,     None,     None,     None,     None,      4.3,    355.0,      0.0
C0Z100, 2024030613,     None,     None,     None,     None,     None,      4.6,     84.0,      0.0
C0Z100, 2024030614,     None,     None,     None,     None,     None,      3.5,     30.0,      0.0
C0Z100, 2024030615,     None,     None,     None,     None,     None,      2.3,    346.0,      0.0
C0Z100, 2024030616,     None,     None,     None,     None,     None,      1.4,      9.0,      0.5
C0Z100, 2024030617,     None,     None,     None,     None,     None,      1.6,     42.0,      0.0
C0Z100, 2024030618,     None,     None,     None,     None,     None,      1.8,     44.0,      0.0
C0Z100, 2024030619,     None,     None,     None,     None,     None,      2.5,     15.0,      0.5
C0Z100, 2024030620,     None,     None,     None,     None,     None,      1.0,     22.0,      1.0
C0Z100, 2024030621,     None,     None,     None,     None,     None,      0.8,      5.0,      0.5
C0Z100, 2024030622,     None,     None,     None,     None,     None,      0.4,      4.0,      0.0
C0Z100, 2024030623,     None,     None,     None,     None,     None,      0.7,      3.0,      1.0
C0Z100, 2024030624,     None,     None,     None,     None,     None,      0.9,      3.0,      0.0
C0Z100, 2024030701,     None,     None,     None,     None,     None,      1.4,    279.0,      0.5
C0Z100, 2024030702,     None,     None,     None,     None,     None,      1.3,    273.0,      0.0
C0Z100, 2024030703,     None,     None,     None,     None,     None,      1.5,    260.0,      0.0
C0Z100, 2024030704,     None,     None,     None,     None,     None,      1.3,    258.0,      0.5
C0Z100, 2024030705,     None,     None,     None,     None,     None,      1.5,    258.0,      0.0
C0Z100, 2024030706,     None,     None,     None,     None,     None,      1.2,    255.0,      0.5
C0Z100, 2024030707,     None,     None,     None,     None,     None,      1.2,    255.0,      0.0
C0Z100, 2024030708,     None,     None,     None,     None,     None,      1.2,    256.0,      0.0
C0Z100, 2024030709,     None,     None,     None,     None,     None,      1.2,    255.0,      0.5
C0Z100, 2024030710,     None,     None,     None,     None,     None,      1.0,    257.0,      0.0
C0Z100, 2024030711,     None,     None,     None,     None,     None,      1.2,    252.0,      0.0
C0Z100, 2024030712,     None,     None,     None,     None,     None,      0.7,    234.0,      0.0
C0Z100, 2024030713,     None,     None,     None,     None,     None,      0.9,    234.0,      0.0
C0Z100, 2024030714,     None,     None,     None,     None,     None,      1.7,    214.0,      0.0
C0Z100, 2024030715,     None,     None,     None,     None,     None,      0.6,    178.0,      0.5
C0Z100, 2024030716,     None,     None,     None,     None,     None,      0.9,    326.0,      1.0
C0Z100, 2024030717,     None,     None,     None,     None,     None,      0.8,    321.0,      0.5
C0Z100, 2024030718,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030719,     None,     None,     None,     None,     None,      0.3,    301.0,      1.0
C0Z100, 2024030720,     None,     None,     None,     None,     None,      0.0,      0.0,      1.0
C0Z100, 2024030721,     None,     None,     None,     None,     None,      0.2,      0.0,      0.5
C0Z100, 2024030722,     None,     None,     None,     None,     None,      0.7,    298.0,      1.0
C0Z100, 2024030723,     None,     None,     None,     None,     None,      0.6,    272.0,      1.5
C0Z100, 2024030724,     None,     None,     None,     None,     None,      1.5,    272.0,      0.5
C0Z100, 2024030801,     None,     None,     None,     None,     None,      3.3,    312.0,      1.5
C0Z100, 2024030802,     None,     None,     None,     None,     None,      1.0,    332.0,      0.0
C0Z100, 2024030803,     None,     None,     None,     None,     None,      3.0,    321.0,      0.5
C0Z100, 2024030804,     None,     None,     None,     None,     None,      2.0,    333.0,      0.0
C0Z100, 2024030805,     None,     None,     None,     None,     None,      1.4,    270.0,      0.0
C0Z100, 2024030806,     None,     None,     None,     None,     None,      2.8,     80.0,      0.0
C0Z100, 2024030807,     None,     None,     None,     None,     None,      2.7,    211.0,      0.0
C0Z100, 2024030808,     None,     None,     None,     None,     None,      2.7,    234.0,      0.0
C0Z100, 2024030809,     None,     None,     None,     None,     None,      3.6,     38.0,      0.0
C0Z100, 2024030810,     None,     None,     None,     None,     None,      2.6,     62.0,      0.0
C0Z100, 2024030811,     None,     None,     None,     None,     None,      2.2,    274.0,      0.0
C0Z100, 2024030812,     None,     None,     None,     None,     None,      3.3,     87.0,      0.0
C0Z100, 2024030813,     None,     None,     None,     None,     None,      2.2,    288.0,      0.0
C0Z100, 2024030814,     None,     None,     None,     None,     None,      2.2,    240.0,      0.0
C0Z100, 2024030815,     None,     None,     None,     None,     None,      1.6,     99.0,      0.0
C0Z100, 2024030816,     None,     None,     None,     None,     None,      2.9,    284.0,      0.0
C0Z100, 2024030817,     None,     None,     None,     None,     None,      1.9,    349.0,      0.0
C0Z100, 2024030818,     None,     None,     None,     None,     None,      2.7,    335.0,      0.0
C0Z100, 2024030819,     None,     None,     None,     None,     None,      2.4,    278.0,      0.0
C0Z100, 2024030820,     None,     None,     None,     None,     None,      1.5,    303.0,      0.0
C0Z100, 2024030821,     None,     None,     None,     None,     None,      1.7,    229.0,      0.0
C0Z100, 2024030822,     None,     None,     None,     None,     None,      0.4,    230.0,      0.0
C0Z100, 2024030823,     None,     None,     None,     None,     None,      1.0,    225.0,      0.0
C0Z100, 2024030824,     None,     None,     None,     None,     None,      0.6,    274.0,      0.0
C0Z100, 2024030901,     None,     None,     None,     None,     None,      1.1,    244.0,      0.0
C0Z100, 2024030902,     None,     None,     None,     None,     None,      1.4,    222.0,      0.0
C0Z100, 2024030903,     None,     None,     None,     None,     None,      1.2,    210.0,      0.0
C0Z100, 2024030904,     None,     None,     None,     None,     None,      0.3,    210.0,      0.0
C0Z100, 2024030905,     None,     None,     None,     None,     None,      0.8,    210.0,      0.0
C0Z100, 2024030906,     None,     None,     None,     None,     None,      1.0,    205.0,      0.0
C0Z100, 2024030907,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024030908,     None,     None,     None,     None,     None,      1.0,    220.0,      0.0
C0Z100, 2024030909,     None,     None,     None,     None,     None,      1.5,    232.0,      0.0
C0Z100, 2024030910,     None,     None,     None,     None,     None,      1.6,    193.0,      0.0
C0Z100, 2024030911,     None,     None,     None,     None,     None,      1.9,    243.0,      0.0
C0Z100, 2024030912,     None,     None,     None,     None,     None,      2.7,     35.0,      0.0
C0Z100, 2024030913,     None,     None,     None,     None,     None,      3.3,     73.0,      0.0
C0Z100, 2024030914,     None,     None,     None,     None,     None,      3.1,      5.0,      0.0
C0Z100, 2024030915,     None,     None,     None,     None,     None,      2.3,     10.0,      0.0
C0Z100, 2024030916,     None,     None,     None,     None,     None,      2.5,    358.0,      0.0
C0Z100, 2024030917,     None,     None,     None,     None,     None,      1.6,    354.0,      0.0
C0Z100, 2024030918,     None,     None,     None,     None,     None,      0.5,    354.0,      0.0
C0Z100, 2024030919,     None,     None,     None,     None,     None,      0.7,     17.0,      0.0
C0Z100, 2024030920,     None,     None,     None,     None,     None,      0.5,     16.0,      0.0
C0Z100, 2024030921,     None,     None,     None,     None,     None,      0.6,     17.0,      0.0
C0Z100, 2024030922,     None,     None,     None,     None,     None,      0.3,     19.0,      0.0
C0Z100, 2024030923,     None,     None,     None,     None,     None,      0.6,     20.0,      0.0
C0Z100, 2024030924,     None,     None,     None,     None,     None,      0.9,    313.0,      0.0
C0Z100, 2024031001,     None,     None,     None,     None,     None,      0.3,    316.0,      0.0
C0Z100, 2024031002,     None,     None,     None,     None,     None,      0.8,    227.0,      0.0
C0Z100, 2024031003,     None,     None,     None,     None,     None,      0.6,    227.0,      0.0
C0Z100, 2024031004,     None,     None,     None,     None,     None,      1.6,    212.0,      0.0
C0Z100, 2024031005,     None,     None,     None,     None,     None,      2.5,    210.0,      0.0
C0Z100, 2024031006,     None,     None,     None,     None,     None,      2.5,    193.0,      0.0
C0Z100, 2024031007,     None,     None,     None,     None,     None,      2.6,    198.0,      0.0
C0Z100, 2024031008,     None,     None,     None,     None,     None,      2.6,    281.0,      0.0
C0Z100, 2024031009,     None,     None,     None,     None,     None,      2.0,    218.0,      0.0
C0Z100, 2024031010,     None,     None,     None,     None,     None,      2.0,    245.0,      0.5
C0Z100, 2024031011,     None,     None,     None,     None,     None,      2.0,    211.0,      0.0
C0Z100, 2024031012,     None,     None,     None,     None,     None,      2.0,    204.0,      0.0
C0Z100, 2024031013,     None,     None,     None,     None,     None,      1.7,    199.0,      0.0
C0Z100, 2024031014,     None,     None,     None,     None,     None,      1.3,    242.0,      0.0
C0Z100, 2024031015,     None,     None,     None,     None,     None,      1.1,    358.0,      0.0
C0Z100, 2024031016,     None,     None,     None,     None,     None,      1.6,     20.0,      0.0
C0Z100, 2024031017,     None,     None,     None,     None,     None,      1.2,     68.0,      0.0
C0Z100, 2024031018,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024031019,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024031020,     None,     None,     None,     None,     None,      0.3,    354.0,      0.0
C0Z100, 2024031021,     None,     None,     None,     None,     None,      1.1,    237.0,      0.0
C0Z100, 2024031022,     None,     None,     None,     None,     None,      1.8,    229.0,      0.0
C0Z100, 2024031023,     None,     None,     None,     None,     None,      1.6,    244.0,      0.0
C0Z100, 2024031024,     None,     None,     None,     None,     None,      1.2,    142.0,      0.0
C0Z100, 2024031101,     None,     None,     None,     None,     None,      0.7,    231.0,      0.0
C0Z100, 2024031102,     None,     None,     None,     None,     None,      2.1,    266.0,      0.0
C0Z100, 2024031103,     None,     None,     None,     None,     None,      2.3,    221.0,      0.0
C0Z100, 2024031104,     None,     None,     None,     None,     None,      2.4,    206.0,      0.0
C0Z100, 2024031105,     None,     None,     None,     None,     None,      2.3,    262.0,      0.0
C0Z100, 2024031106,     None,     None,     None,     None,     None,      3.2,    215.0,      0.0
C0Z100, 2024031107,     None,     None,     None,     None,     None,      2.4,    244.0,      0.0
C0Z100, 2024031108,     None,     None,     None,     None,     None,      3.5,    256.0,      0.0
C0Z100, 2024031109,     None,     None,     None,     None,     None,      3.0,    214.0,      0.0
C0Z100, 2024031110,     None,     None,     None,     None,     None,      4.2,    271.0,      0.0
C0Z100, 2024031111,     None,     None,     None,     None,     None,      4.1,    194.0,      0.0
C0Z100, 2024031112,     None,     None,     None,     None,     None,      3.1,    214.0,      0.0
C0Z100, 2024031113,     None,     None,     None,     None,     None,      3.3,    210.0,      0.0
C0Z100, 2024031114,     None,     None,     None,     None,     None,      2.2,    231.0,      0.0
C0Z100, 2024031115,     None,     None,     None,     None,     None,      1.0,    166.0,      0.0
C0Z100, 2024031116,     None,     None,     None,     None,     None,      1.1,    167.0,      0.0
C0Z100, 2024031117,     None,     None,     None,     None,     None,      1.7,     14.0,      0.0
C0Z100, 2024031118,     None,     None,     None,     None,     None,      1.3,    107.0,      0.0
C0Z100, 2024031119,     None,     None,     None,     None,     None,      0.8,    316.0,      0.0
C0Z100, 2024031120,     None,     None,     None,     None,     None,      0.8,    292.0,      0.0
C0Z100, 2024031121,     None,     None,     None,     None,     None,      0.6,     25.0,      0.0
C0Z100, 2024031122,     None,     None,     None,     None,     None,      0.0,      0.0,      0.0
C0Z100, 2024031123,     None,     None,     None,     None,     None,      0.7,     27.0,      0.0
C0Z100, 2024031124,     None,     None,     None,     None,     None,      0.0,      0.0,      0.5
C0Z100, 2024031201,     None,     None,     None,     None,     None,      1.2,     47.0,      0.0
C0Z100, 2024031202,     None,     None,     None,     None,     None,      0.1,      0.0,      0.0
C0Z100, 2024031203,     None,     None,     None,     None,     None,      1.7,    254.0,      0.5
C0Z100, 2024031204,     None,     None,     None,     None,     None,      1.8,    222.0,      0.5
C0Z100, 2024031205,     None,     None,     None,     None,     None,      1.5,    225.0,      1.0
