﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     TX01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01
C0Z100, 2024090203,   1003.8,     25.0,       99,      0.0,      0.0,      0.9,    206.0,      0.0
C0Z100, 2024090204,   1004.0,     24.8,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090205,   1004.4,     24.8,      100,      0.0,      0.0,      0.6,    235.0,      0.0
C0Z100, 2024090206,   1004.9,     24.8,       99,      0.0,      0.0,      0.5,    189.0,      0.0
C0Z100, 2024090207,   1005.1,     27.0,       93,      0.0,      0.0,      0.8,    174.0,      0.0
C0Z100, 2024090208,   1005.7,     30.3,       77,      0.3,    238.0,      2.2,    224.0,      0.0
C0Z100, 2024090209,   1005.9,     32.7,       65,      0.4,    199.0,      2.1,    228.0,      0.0
C0Z100, 2024090210,   1005.8,     33.4,       61,      0.8,    292.0,      2.1,    212.0,      0.0
C0Z100, 2024090211,   1005.7,     34.2,       59,      0.8,     72.0,      2.8,    141.0,      0.0
C0Z100, 2024090212,   1005.4,     34.8,       58,      0.5,    148.0,      4.7,     95.0,      0.0
C0Z100, 2024090213,   1004.7,     35.1,       58,      0.4,    136.0,      3.8,    173.0,      0.0
C0Z100, 2024090214,   1004.3,     34.8,       62,      0.7,    131.0,      3.7,     75.0,      0.0
C0Z100, 2024090215,   1004.0,     33.1,       63,      0.8,     66.0,      3.7,     99.0,      0.0
C0Z100, 2024090216,   1004.1,     31.4,       71,      0.8,     35.0,      3.2,    126.0,      0.0
C0Z100, 2024090217,   1004.2,     31.3,       73,      0.7,     49.0,      2.2,     29.0,      0.0
C0Z100, 2024090218,   1004.0,     29.1,       85,      0.0,      0.0,      1.6,     29.0,      0.0
C0Z100, 2024090219,   1004.1,     27.6,       92,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090220,   1004.6,     27.3,       95,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090221,   1005.7,     27.7,       93,      0.0,      0.0,      0.3,     53.0,      0.0
C0Z100, 2024090222,   1006.2,     27.8,       91,      0.0,      0.0,      1.0,    288.0,      0.0
C0Z100, 2024090223,   1006.0,     27.4,       92,      0.0,      0.0,      0.7,    133.0,      0.0
C0Z100, 2024090224,   1005.2,     26.5,       94,      0.0,      0.0,      1.1,    215.0,      0.0
C0Z100, 2024090301,   1004.7,     26.4,       96,      0.0,      0.0,      0.3,    193.0,      0.0
C0Z100, 2024090302,   1004.2,     25.5,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090303,   1003.9,     25.3,       98,      0.0,      0.0,      1.1,    317.0,      0.0
C0Z100, 2024090304,   1003.9,     25.1,       98,      0.0,      0.0,      0.9,    290.0,      0.0
C0Z100, 2024090305,   1003.7,     24.8,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090306,   1004.0,     24.5,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090307,   1004.8,     25.9,       95,      0.0,      0.0,      1.4,    230.0,      0.0
C0Z100, 2024090308,   1005.0,     30.5,       71,      0.5,    192.0,      1.7,    188.0,      0.0
C0Z100, 2024090309,   1005.0,     32.3,       63,      0.5,    249.0,      1.8,    220.0,      0.0
C0Z100, 2024090310,   1005.3,     33.1,       61,      0.7,     81.0,      4.4,    110.0,      0.0
C0Z100, 2024090311,   1004.5,     33.6,       60,      0.9,     62.0,      3.1,     41.0,      0.0
C0Z100, 2024090312,   1003.9,     33.3,       60,      1.4,     81.0,      4.1,    104.0,      0.0
C0Z100, 2024090313,   1003.4,     33.7,       62,      1.1,     68.0,      4.4,     88.0,      0.0
C0Z100, 2024090314,   1003.2,     33.1,       66,      1.5,     83.0,      4.7,     64.0,      0.0
C0Z100, 2024090315,   1002.5,     32.8,       68,      1.3,     70.0,      5.5,    113.0,      0.0
C0Z100, 2024090316,   1002.5,     31.0,       74,      0.7,     58.0,      3.9,     74.0,      0.0
C0Z100, 2024090317,   1002.5,     30.5,       74,      0.5,     60.0,      2.8,     92.0,      0.0
C0Z100, 2024090318,   1002.4,     29.4,       79,      0.2,      0.0,      2.3,     83.0,      0.0
C0Z100, 2024090319,   1002.9,     28.6,       86,      0.2,      0.0,      2.2,     81.0,      0.0
C0Z100, 2024090320,   1003.2,     28.2,       88,      0.3,     88.0,      2.2,     39.0,      0.0
C0Z100, 2024090321,   1003.8,     27.7,       92,      0.5,    219.0,      2.0,    201.0,      0.0
C0Z100, 2024090322,   1003.4,     27.0,       88,      0.2,      0.0,      2.2,    214.0,      0.0
C0Z100, 2024090323,   1003.4,     26.7,       91,      0.2,      0.0,      1.3,    202.0,      0.0
C0Z100, 2024090324,   1002.5,     26.0,       94,      0.4,    232.0,      2.2,    239.0,      0.0
C0Z100, 2024090401,   1001.9,     25.9,       96,      0.4,    211.0,      2.3,    224.0,      0.0
C0Z100, 2024090402,   1001.5,     25.6,       97,      0.1,      0.0,      1.6,    219.0,      0.0
C0Z100, 2024090403,   1001.1,     25.3,       98,      0.3,    225.0,      1.6,    230.0,      0.0
C0Z100, 2024090404,   1000.9,     25.0,       98,      0.0,      0.0,      1.3,    242.0,      0.0
C0Z100, 2024090405,   1001.4,     25.3,       98,      0.2,      0.0,      2.3,    204.0,      0.0
C0Z100, 2024090406,   1001.4,     25.0,       98,      0.0,      0.0,      1.6,    210.0,      0.0
C0Z100, 2024090407,   1001.6,     26.0,       94,      0.6,    217.0,      2.5,    225.0,      0.0
C0Z100, 2024090408,   1001.7,     29.0,       82,      0.9,    212.0,      2.8,    200.0,      0.0
C0Z100, 2024090409,   1001.5,     31.3,       74,      0.1,      0.0,      2.4,    207.0,      0.0
C0Z100, 2024090410,   1001.8,     33.9,       58,      0.6,     58.0,      1.9,    112.0,      0.0
C0Z100, 2024090411,   1001.8,     34.3,       60,      0.5,    115.0,      3.3,    102.0,      0.0
C0Z100, 2024090412,   1001.1,     34.5,       64,      0.5,    100.0,      2.5,     91.0,      0.0
C0Z100, 2024090413,   1000.7,     33.9,       60,      0.9,    103.0,      4.1,     90.0,      0.0
C0Z100, 2024090414,   1000.2,     31.3,       79,      0.6,    103.0,      3.6,     71.0,      0.0
C0Z100, 2024090415,    999.8,     31.7,       76,      0.6,    360.0,      2.8,    355.0,      0.0
C0Z100, 2024090416,    999.4,     33.6,       67,      0.6,     12.0,      2.9,    353.0,      0.0
C0Z100, 2024090417,    999.5,     33.3,       65,      0.6,     58.0,      2.1,     31.0,      0.0
C0Z100, 2024090418,   1000.1,     29.0,       82,      0.2,      0.0,      2.0,     45.0,      0.0
C0Z100, 2024090419,   1000.4,     27.7,       91,      0.0,      0.0,      1.1,     33.0,      0.0
C0Z100, 2024090420,   1000.6,     26.6,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090421,   1001.3,     26.8,       96,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090422,   1001.2,     26.9,       95,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024090423,   1001.3,     26.8,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090424,   1000.9,     26.8,       95,      0.0,      0.0,      0.7,    130.0,      0.0
C0Z100, 2024090501,   1000.3,     26.7,       95,      0.2,      0.0,      1.8,    217.0,      0.0
C0Z100, 2024090502,    999.8,     26.4,       97,      0.8,    214.0,      2.9,    230.0,      0.0
C0Z100, 2024090503,   1000.3,     26.0,       98,      0.1,      0.0,      2.7,    215.0,      0.0
C0Z100, 2024090504,    999.8,     25.7,       99,      0.0,      0.0,      3.0,    208.0,      0.0
C0Z100, 2024090505,   1000.1,     25.6,      100,      0.0,      0.0,      2.8,    212.0,      0.0
C0Z100, 2024090506,   1000.4,     25.8,      100,      0.0,      0.0,      0.9,    192.0,      0.0
C0Z100, 2024090507,   1000.5,     26.8,       96,      0.0,      0.0,      2.4,    208.0,      0.0
C0Z100, 2024090508,   1000.8,     28.8,       87,      0.3,    219.0,      2.2,    216.0,      0.0
C0Z100, 2024090509,   1001.0,     29.8,       81,      0.5,    239.0,      1.9,    210.0,      0.0
C0Z100, 2024090510,   1000.8,     31.9,       76,      0.1,      0.0,      2.4,    193.0,      0.0
C0Z100, 2024090511,   1000.7,     34.1,       64,      0.3,    246.0,      1.6,    241.0,      0.0
C0Z100, 2024090512,   1000.4,     34.6,       65,      0.7,    126.0,      3.1,    127.0,      0.0
C0Z100, 2024090513,   1000.6,     34.8,       64,      0.6,    150.0,      4.4,    112.0,      0.0
C0Z100, 2024090514,   1000.2,     31.4,       76,      0.6,    142.0,      4.8,     90.0,      0.0
C0Z100, 2024090515,   1000.4,     31.9,       73,      0.8,    294.0,      4.2,    232.0,      0.0
C0Z100, 2024090516,   1000.7,     31.3,       74,      0.0,      0.0,      2.4,    216.0,      0.0
C0Z100, 2024090517,   1001.3,     30.1,       82,      0.0,      0.0,      1.3,    136.0,      0.0
C0Z100, 2024090518,   1001.4,     29.0,       88,      0.0,      0.0,      0.4,    337.0,      0.0
C0Z100, 2024090519,   1001.3,     27.8,       93,      0.0,      0.0,      0.7,    304.0,      0.0
C0Z100, 2024090520,   1002.6,     27.6,       95,      0.0,      0.0,      0.9,    113.0,      0.0
C0Z100, 2024090521,   1003.2,     27.4,       95,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024090522,   1003.0,     27.3,       94,      0.9,    222.0,      3.6,    215.0,      0.0
C0Z100, 2024090523,   1002.7,     26.7,       93,      0.5,    249.0,      3.5,    216.0,      0.0
C0Z100, 2024090524,   1002.7,     26.2,       95,      0.4,    225.0,      1.9,    260.0,      0.0
C0Z100, 2024090601,   1002.2,     26.0,       94,      0.6,    232.0,      2.7,    239.0,      0.0
C0Z100, 2024090602,   1002.2,     25.6,       96,      0.6,    217.0,      2.0,    203.0,      0.0
C0Z100, 2024090603,   1001.9,     25.4,       97,      0.2,      0.0,      1.9,    261.0,      0.0
C0Z100, 2024090604,   1001.7,     25.2,       97,      0.4,    226.0,      3.0,    212.0,      0.0
C0Z100, 2024090605,   1001.9,     25.0,       98,      0.3,    232.0,      1.8,    207.0,      0.0
C0Z100, 2024090606,   1002.5,     25.0,       98,      0.5,    222.0,      2.6,    202.0,      0.0
C0Z100, 2024090607,   1003.4,     27.4,       90,      0.3,    220.0,      2.1,    219.0,      0.0
C0Z100, 2024090608,   1004.1,     30.7,       79,      0.4,    220.0,      2.6,    211.0,      0.0
C0Z100, 2024090609,   1004.6,     32.5,       73,      0.3,    158.0,      2.5,    211.0,      0.0
C0Z100, 2024090610,   1004.4,     33.8,       68,      0.5,    178.0,      1.9,     77.0,      0.0
C0Z100, 2024090611,   1004.5,     35.1,       65,      0.6,    115.0,      2.6,    103.0,      0.0
C0Z100, 2024090612,   1004.3,     34.9,       61,      1.1,    115.0,      3.6,     86.0,      0.0
C0Z100, 2024090613,   1004.1,     34.5,       66,      1.3,     85.0,      4.5,     79.0,      0.0
C0Z100, 2024090614,   1004.1,     33.8,       65,      0.5,    107.0,      3.3,     84.0,      0.0
C0Z100, 2024090615,   1003.8,     34.2,       63,      0.3,    142.0,      2.8,    119.0,      0.0
C0Z100, 2024090616,   1003.9,     32.4,       73,      0.0,      0.0,      2.3,    151.0,      0.0
C0Z100, 2024090617,   1004.0,     30.1,       82,      0.0,      0.0,      1.0,     22.0,      0.0
C0Z100, 2024090618,   1004.7,     29.3,       85,      0.0,      0.0,      1.9,     75.0,      0.0
C0Z100, 2024090619,   1005.3,     28.3,       90,      0.1,      0.0,      1.5,    215.0,      0.0
C0Z100, 2024090620,   1005.7,     27.8,       91,      0.0,      0.0,      1.3,    219.0,      0.0
C0Z100, 2024090621,   1005.9,     27.3,       94,      0.0,      0.0,      1.2,    210.0,      0.0
C0Z100, 2024090622,   1006.5,     27.0,       93,      0.1,      0.0,      1.3,    250.0,      0.0
C0Z100, 2024090623,   1006.2,     26.3,       96,      0.0,      0.0,      1.1,    344.0,      0.0
C0Z100, 2024090624,   1006.0,     26.5,       94,      0.1,      0.0,      1.8,    210.0,      0.0
C0Z100, 2024090701,   1005.8,     25.9,       97,      0.0,      0.0,      2.2,    196.0,      0.0
C0Z100, 2024090702,   1005.7,     25.7,       96,      0.3,    217.0,      1.4,    213.0,      0.0
C0Z100, 2024090703,   1005.5,     25.3,       97,      0.1,      0.0,      1.4,    207.0,      0.0
C0Z100, 2024090704,   1005.5,     25.1,       97,      0.2,      0.0,      1.1,    217.0,      0.0
C0Z100, 2024090705,   1005.9,     24.9,       98,      0.0,      0.0,      1.0,    228.0,      0.0
C0Z100, 2024090706,   1006.0,     24.8,       98,      0.0,      0.0,      0.7,    194.0,      0.0
C0Z100, 2024090707,   1006.6,     27.4,       88,      0.6,    216.0,      2.4,    210.0,      0.0
C0Z100, 2024090708,   1007.3,     30.9,       71,      0.7,    227.0,      2.4,    263.0,      0.0
C0Z100, 2024090709,   1007.4,     32.7,       64,      0.6,    112.0,      2.4,    109.0,      0.0
C0Z100, 2024090710,   1007.5,     33.7,       64,      0.5,    207.0,      2.0,     73.0,      0.0
C0Z100, 2024090711,   1007.4,     33.8,       63,      0.9,     55.0,      3.3,    115.0,      0.0
C0Z100, 2024090712,   1007.0,     33.4,       68,      0.9,     56.0,      3.1,     85.0,      0.0
C0Z100, 2024090713,   1006.3,     33.8,       68,      0.7,     47.0,      3.8,      5.0,      0.0
C0Z100, 2024090714,   1005.8,     33.1,       67,      0.9,     72.0,      3.8,     99.0,      0.0
C0Z100, 2024090715,   1005.6,     31.7,       76,      0.6,     59.0,      3.3,     56.0,      0.0
C0Z100, 2024090716,   1005.7,     29.8,       83,      0.5,     64.0,      3.0,     77.0,      0.0
C0Z100, 2024090717,   1006.5,     29.1,       85,      0.7,     60.0,      3.2,    112.0,      0.0
C0Z100, 2024090718,   1006.9,     28.5,       88,      0.0,      0.0,      1.7,     97.0,      0.0
C0Z100, 2024090719,   1007.2,     27.6,       93,      0.0,      0.0,      0.7,    326.0,      0.0
C0Z100, 2024090720,   1007.4,     27.3,       89,      0.5,     61.0,      1.9,     34.0,      0.0
C0Z100, 2024090721,   1008.2,     26.8,       94,      0.0,      0.0,      1.3,      1.0,      0.0
C0Z100, 2024090722,   1008.5,     26.7,       91,      0.6,    220.0,      1.8,    231.0,      0.0
C0Z100, 2024090723,   1008.6,     26.3,       92,      0.2,      0.0,      2.2,    216.0,      0.0
C0Z100, 2024090724,   1008.8,     26.2,       93,      0.0,      0.0,      2.0,    214.0,      0.0
C0Z100, 2024090801,   1007.1,     25.4,       96,      0.1,      0.0,      0.9,    231.0,      0.0
C0Z100, 2024090802,   1006.7,     25.3,       95,      0.3,    271.0,      1.8,    291.0,      0.0
C0Z100, 2024090803,   1006.7,     25.0,       96,      0.1,      0.0,      2.3,    216.0,      0.0
C0Z100, 2024090804,   1006.6,     24.5,       98,      0.0,      0.0,      0.8,    190.0,      0.0
C0Z100, 2024090805,   1006.5,     24.4,       99,      0.1,      0.0,      1.1,    202.0,      0.0
C0Z100, 2024090806,   1006.5,     24.6,       99,      0.0,      0.0,      0.9,    202.0,      0.0
C0Z100, 2024090807,   1007.1,     26.4,       92,      0.2,      0.0,      1.8,    228.0,      0.0
C0Z100, 2024090808,   1007.8,     30.0,       78,      0.6,    234.0,      3.2,    205.0,      0.0
C0Z100, 2024090809,   1007.6,     31.6,       71,      0.0,      0.0,      2.8,    207.0,      0.0
C0Z100, 2024090810,   1007.3,     30.5,       77,      0.4,    112.0,      2.0,    299.0,      0.0
C0Z100, 2024090811,   1007.1,     31.5,       75,      1.6,     64.0,      4.4,     50.0,      0.0
C0Z100, 2024090812,   1006.4,     32.3,       70,      1.1,     50.0,      4.8,     72.0,      0.0
C0Z100, 2024090813,   1005.7,     33.0,       68,      1.0,     52.0,      4.6,      1.0,      0.0
C0Z100, 2024090814,   1005.3,     30.6,       78,      1.0,     67.0,      4.1,    103.0,      0.0
C0Z100, 2024090815,   1005.1,     28.3,       87,      0.4,    333.0,      3.0,    115.0,      0.0
C0Z100, 2024090816,   1005.6,     25.2,       98,      0.2,      0.0,      2.1,    269.0,      7.5
C0Z100, 2024090817,   1004.9,     25.3,       99,      0.0,      0.0,      1.6,    193.0,      0.0
C0Z100, 2024090818,   1005.1,     25.2,       99,      0.0,      0.0,      0.9,    231.0,      0.0
C0Z100, 2024090819,   1005.0,     25.0,      100,      0.0,      0.0,      0.8,    258.0,      0.0
C0Z100, 2024090820,   1005.7,     25.1,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090821,   1006.8,     24.8,      100,      0.0,      0.0,      1.3,    253.0,      0.0
C0Z100, 2024090822,   1006.0,     24.6,      100,      0.0,      0.0,      1.0,    214.0,      0.0
C0Z100, 2024090823,   1006.2,     24.4,      100,      0.0,      0.0,      0.8,    212.0,      0.0
C0Z100, 2024090824,   1005.8,     24.7,      100,      0.0,      0.0,      1.4,    220.0,      0.0
C0Z100, 2024090901,   1005.0,     24.6,      100,      0.0,      0.0,      0.7,    219.0,      0.0
C0Z100, 2024090902,   1003.8,     24.3,      100,      0.0,      0.0,      0.7,    217.0,      0.0
C0Z100, 2024090903,   1003.7,     24.0,      100,      0.0,      0.0,      0.9,    201.0,      0.0
C0Z100, 2024090904,   1004.0,     23.9,      100,      0.0,      0.0,      1.2,    224.0,      0.0
C0Z100, 2024090905,   1004.2,     23.7,      100,      0.0,      0.0,      1.6,    249.0,      0.0
C0Z100, 2024090906,   1004.0,     23.7,      100,      0.0,      0.0,      0.8,    219.0,      0.0
C0Z100, 2024090907,   1004.2,     25.6,       98,      0.3,    209.0,      2.2,    199.0,      0.0
C0Z100, 2024090908,   1004.7,     29.2,       82,      0.0,      0.0,      1.8,    230.0,      0.0
C0Z100, 2024090909,   1004.8,     31.1,       69,      0.0,      0.0,      2.8,    209.0,      0.0
C0Z100, 2024090910,   1004.8,     32.5,       69,      0.9,     63.0,      2.8,     16.0,      0.0
C0Z100, 2024090911,   1004.2,     32.5,       68,      1.4,     55.0,      4.1,    126.0,      0.0
C0Z100, 2024090912,   1003.8,     32.9,       66,      1.4,     86.0,      4.6,    127.0,      0.0
C0Z100, 2024090913,   1003.4,     33.0,       66,      1.4,     73.0,      4.4,    112.0,      0.0
C0Z100, 2024090914,   1003.0,     33.1,       66,      1.3,     70.0,      4.8,     88.0,      0.0
C0Z100, 2024090915,   1002.6,     33.3,       62,      1.1,     65.0,      4.5,    115.0,      0.0
C0Z100, 2024090916,   1002.4,     31.4,       68,      1.0,     69.0,      5.1,     83.0,      0.0
C0Z100, 2024090917,   1002.4,     32.1,       64,      0.6,     34.0,      3.4,     69.0,      0.0
C0Z100, 2024090918,   1003.2,     27.5,       86,      0.0,      0.0,      3.0,     63.0,      0.0
C0Z100, 2024090919,   1002.8,     26.2,       92,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024090920,   1003.6,     25.7,       95,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024090921,   1003.9,     25.4,       96,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024090922,   1004.0,     25.6,       94,      0.1,      0.0,      1.4,    232.0,      0.0
C0Z100, 2024090923,   1003.5,     25.7,       92,      0.5,    261.0,      1.7,    259.0,      0.0
C0Z100, 2024090924,   1002.7,     25.7,       90,      0.2,      0.0,      1.7,    259.0,      0.0
C0Z100, 2024091001,   1002.0,     24.9,       94,      0.2,      0.0,      1.9,    252.0,      0.0
C0Z100, 2024091002,   1001.6,     24.3,       96,      0.0,      0.0,      1.0,    227.0,      0.0
C0Z100, 2024091003,   1001.0,     24.0,       98,      0.3,    209.0,      1.3,    224.0,      0.0
C0Z100, 2024091004,   1000.6,     23.8,       98,      0.1,      0.0,      1.9,    215.0,      0.0
C0Z100, 2024091005,   1000.7,     23.8,       96,      0.3,    231.0,      2.0,    261.0,      0.0
