﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     TX01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01
C0Z100, 2024050223,   1011.2,     21.6,      100,      0.0,      0.0,      1.0,     40.0,      1.0
C0Z100, 2024050224,   1010.5,     21.6,      100,      0.0,      0.0,      0.7,     81.0,      0.5
C0Z100, 2024050301,   1010.3,     21.4,      100,      0.1,      0.0,      1.7,     33.0,      0.5
C0Z100, 2024050302,   1009.7,     21.4,      100,      0.0,      0.0,      1.0,     73.0,      0.5
C0Z100, 2024050303,   1009.6,     21.4,      100,      0.0,      0.0,      1.3,     53.0,      0.0
C0Z100, 2024050304,   1010.0,     21.5,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050305,   1010.5,     21.5,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050306,   1010.5,     21.7,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050307,   1010.6,     22.1,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050308,   1011.0,     22.7,      100,      0.0,      0.0,      0.4,    161.0,      0.5
C0Z100, 2024050309,   1011.1,     24.0,       95,      0.3,     87.0,      1.3,    196.0,      0.0
C0Z100, 2024050310,   1011.0,     25.3,       88,      0.5,     68.0,      1.7,    116.0,      0.0
C0Z100, 2024050311,   1010.9,     25.4,       88,      0.8,     66.0,      2.0,    102.0,      0.0
C0Z100, 2024050312,   1010.5,     25.6,       85,      1.1,     78.0,      2.8,     92.0,      0.0
C0Z100, 2024050313,   1009.6,     25.3,       85,      0.9,     73.0,      3.2,    107.0,      0.0
C0Z100, 2024050314,   1009.1,     25.0,       88,      0.3,     70.0,      2.7,     63.0,      0.0
C0Z100, 2024050315,   1008.6,     24.5,       90,      0.3,     28.0,      1.9,      5.0,      0.0
C0Z100, 2024050316,   1008.5,     23.7,       92,      0.4,    354.0,      2.0,     94.0,      0.0
C0Z100, 2024050317,   1008.7,     23.6,       94,      0.0,      0.0,      1.6,      7.0,      0.0
C0Z100, 2024050318,   1009.4,     23.5,       95,      0.0,      0.0,      1.0,    306.0,      0.0
C0Z100, 2024050319,   1010.0,     23.2,       97,      0.0,      0.0,      0.6,     14.0,      0.0
C0Z100, 2024050320,   1010.2,     23.1,       98,      0.0,      0.0,      0.5,    354.0,      0.0
C0Z100, 2024050321,   1010.4,     23.0,       98,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024050322,   1010.6,     23.0,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050323,   1009.9,     22.3,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050324,   1009.2,     22.0,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050401,   1008.7,     22.0,      100,      0.0,      0.0,      0.9,    250.0,      0.0
C0Z100, 2024050402,   1008.1,     21.8,      100,      0.0,      0.0,      1.2,    249.0,      0.0
C0Z100, 2024050403,   1007.9,     21.7,      100,      0.0,      0.0,      0.7,    246.0,      0.0
C0Z100, 2024050404,   1007.9,     21.7,      100,      0.0,      0.0,      0.9,    243.0,      0.0
C0Z100, 2024050405,   1007.9,     21.7,      100,      0.0,      0.0,      0.9,    237.0,      0.0
C0Z100, 2024050406,   1008.1,     21.8,      100,      0.1,      0.0,      1.2,    209.0,      0.0
C0Z100, 2024050407,   1008.6,     23.1,      100,      0.4,    230.0,      1.8,    194.0,      0.0
C0Z100, 2024050408,   1008.8,     25.5,       92,      0.4,    249.0,      2.4,    175.0,      0.0
C0Z100, 2024050409,   1008.7,     28.3,       75,      0.7,    225.0,      2.6,    204.0,      0.0
C0Z100, 2024050410,   1008.4,     30.3,       66,      0.4,    198.0,      3.5,    219.0,      0.0
C0Z100, 2024050411,   1007.8,     30.3,       72,      1.0,     51.0,      3.8,     76.0,      0.0
C0Z100, 2024050412,   1007.5,     30.3,       69,      0.7,    170.0,      3.2,     66.0,      0.0
C0Z100, 2024050413,   1006.7,     28.8,       77,      1.0,     55.0,      3.6,     23.0,      0.0
C0Z100, 2024050414,   1005.9,     29.1,       78,      0.8,     74.0,      2.9,      1.0,      0.0
C0Z100, 2024050415,   1005.6,     29.1,       75,      0.7,    359.0,      2.7,     36.0,      0.0
C0Z100, 2024050416,   1005.4,     27.8,       81,      0.3,    304.0,      2.0,    301.0,      0.0
C0Z100, 2024050417,   1005.4,     27.0,       87,      0.3,     22.0,      1.0,     20.0,      0.0
C0Z100, 2024050418,   1006.1,     26.6,       90,      0.0,      0.0,      1.4,     23.0,      0.0
C0Z100, 2024050419,   1006.6,     25.4,       94,      0.0,      0.0,      1.0,     25.0,      0.0
C0Z100, 2024050420,   1007.1,     25.2,       96,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050421,   1007.7,     25.2,       97,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024050422,   1007.8,     24.9,       96,      0.0,      0.0,      0.3,    301.0,      0.0
C0Z100, 2024050423,   1007.4,     24.6,       96,      0.0,      0.0,      1.1,    233.0,      0.0
C0Z100, 2024050424,   1006.8,     24.3,       97,      0.0,      0.0,      1.3,    219.0,      0.0
C0Z100, 2024050501,   1006.2,     24.1,       98,      0.0,      0.0,      1.3,    204.0,      0.0
C0Z100, 2024050502,   1005.4,     24.2,       98,      0.1,      0.0,      1.5,    203.0,      0.0
C0Z100, 2024050503,   1005.3,     23.6,       99,      0.0,      0.0,      1.3,    210.0,      0.0
C0Z100, 2024050504,   1005.4,     23.5,       99,      0.0,      0.0,      0.8,    210.0,      0.0
C0Z100, 2024050505,   1005.2,     23.3,      100,      0.1,      0.0,      1.5,    274.0,      0.0
C0Z100, 2024050506,   1006.2,     23.4,      100,      0.0,      0.0,      1.5,    265.0,      0.0
C0Z100, 2024050507,   1006.7,     24.7,       99,      0.1,      0.0,      1.4,    210.0,      0.0
C0Z100, 2024050508,   1007.3,     27.3,       88,      0.3,    162.0,      1.6,    128.0,      0.0
C0Z100, 2024050509,   1007.7,     28.3,       83,      0.6,     88.0,      1.8,     96.0,      0.0
C0Z100, 2024050510,   1007.8,     29.0,       78,      0.4,      1.0,      1.8,     97.0,      0.0
C0Z100, 2024050511,   1007.6,     29.5,       75,      0.6,     48.0,      1.7,    124.0,      0.0
C0Z100, 2024050512,   1007.0,     29.8,       75,      0.4,     41.0,      1.9,    309.0,      0.0
C0Z100, 2024050513,   1006.1,     31.1,       72,      0.7,     80.0,      2.3,    161.0,      0.0
C0Z100, 2024050514,   1005.1,     31.7,       69,      0.8,    196.0,      3.0,    230.0,      0.0
C0Z100, 2024050515,   1004.9,     29.3,       78,      1.1,    296.0,      2.7,    246.0,      0.0
C0Z100, 2024050516,   1004.6,     30.6,       76,      0.2,      0.0,      1.9,     32.0,      0.0
C0Z100, 2024050517,   1004.5,     29.3,       81,      0.5,     25.0,      2.3,     38.0,      0.0
C0Z100, 2024050518,   1005.3,     26.7,       86,      0.7,    171.0,      4.4,    233.0,      0.0
C0Z100, 2024050519,   1006.4,     25.7,       91,      0.0,      0.0,      2.9,     84.0,      0.0
C0Z100, 2024050520,   1006.8,     25.4,       93,      0.4,    231.0,      1.6,    173.0,      0.0
C0Z100, 2024050521,   1006.6,     24.7,       92,      0.4,    258.0,      2.1,    258.0,      0.0
C0Z100, 2024050522,   1007.4,     24.3,       94,      0.6,    238.0,      2.5,    200.0,      0.0
C0Z100, 2024050523,   1006.9,     24.0,       96,      0.0,      0.0,      2.4,    246.0,      0.0
C0Z100, 2024050524,   1006.7,     23.6,       97,      0.0,      0.0,      0.8,    198.0,      0.0
C0Z100, 2024050601,   1006.1,     23.3,       98,      0.0,      0.0,      1.0,    198.0,      0.0
C0Z100, 2024050602,   1005.8,     22.9,       99,      0.0,      0.0,      0.7,    198.0,      0.0
C0Z100, 2024050603,   1005.7,     23.2,      100,      0.0,      0.0,      0.8,    198.0,      0.0
C0Z100, 2024050604,   1005.7,     23.1,      100,      0.0,      0.0,      1.0,    202.0,      0.0
C0Z100, 2024050605,   1006.5,     23.2,      100,      0.1,      0.0,      1.2,    205.0,      0.0
C0Z100, 2024050606,   1006.9,     23.2,      100,      0.0,      0.0,      1.0,    206.0,      0.0
C0Z100, 2024050607,   1007.0,     24.6,       97,      0.4,    231.0,      1.9,    206.0,      0.0
C0Z100, 2024050608,   1007.4,     28.4,       77,      0.4,    231.0,      2.1,    188.0,      0.0
C0Z100, 2024050609,   1007.5,     30.9,       70,      0.5,     34.0,      1.9,    201.0,      0.0
C0Z100, 2024050610,   1007.8,     30.9,       71,      0.9,     74.0,      3.5,     83.0,      0.0
C0Z100, 2024050611,   1007.9,     31.4,       70,      1.0,     58.0,      4.1,    107.0,      0.0
C0Z100, 2024050612,   1007.5,     31.4,       73,      1.5,     73.0,      5.0,     37.0,      0.0
C0Z100, 2024050613,   1007.1,     30.6,       76,      1.1,     65.0,      4.8,     92.0,      0.0
C0Z100, 2024050614,   1006.7,     30.8,       73,      1.6,     82.0,      4.7,     56.0,      0.0
C0Z100, 2024050615,   1006.3,     30.3,       74,      1.4,     71.0,      4.5,     31.0,      0.0
C0Z100, 2024050616,   1006.3,     28.6,       84,      1.2,     59.0,      4.1,     66.0,      0.0
C0Z100, 2024050617,   1006.7,     28.1,       87,      1.3,     64.0,      4.5,     60.0,      0.0
C0Z100, 2024050618,   1007.5,     27.4,       90,      1.4,     50.0,      5.1,     76.0,      0.0
C0Z100, 2024050619,   1008.3,     26.5,       93,      0.5,     16.0,      4.0,     61.0,      0.0
C0Z100, 2024050620,   1009.0,     26.3,       93,      0.5,     51.0,      2.4,     26.0,      0.0
C0Z100, 2024050621,   1009.8,     26.2,       94,      0.0,      0.0,      1.8,     53.0,      0.0
C0Z100, 2024050622,   1010.4,     26.1,       96,      0.0,      0.0,      0.6,     44.0,      0.0
C0Z100, 2024050623,   1010.5,     25.6,       95,      0.1,      0.0,      2.4,     84.0,      0.0
C0Z100, 2024050624,   1010.2,     25.5,       94,      0.0,      0.0,      1.8,     60.0,      0.0
C0Z100, 2024050701,   1009.6,     25.1,       96,      0.0,      0.0,      0.5,      4.0,      0.0
C0Z100, 2024050702,   1009.1,     24.7,       97,      0.0,      0.0,      0.3,      4.0,      0.0
C0Z100, 2024050703,   1008.9,     24.5,       98,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050704,   1009.4,     24.5,       98,      0.0,      0.0,      0.7,      3.0,      0.0
C0Z100, 2024050705,   1009.7,     24.3,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050706,   1010.2,     24.2,       99,      0.0,      0.0,      0.4,    325.0,      0.0
C0Z100, 2024050707,   1010.8,     25.0,       96,      0.1,      0.0,      1.3,    210.0,      0.0
C0Z100, 2024050708,   1011.1,     27.8,       79,      0.3,     31.0,      1.2,    234.0,      0.0
C0Z100, 2024050709,   1011.2,     27.8,       82,      0.7,     45.0,      2.7,    117.0,      0.0
C0Z100, 2024050710,   1010.9,     29.3,       75,      1.4,     64.0,      4.0,     27.0,      0.0
C0Z100, 2024050711,   1011.0,     28.7,       74,      1.4,     67.0,      5.5,     77.0,      0.0
C0Z100, 2024050712,   1010.9,     28.7,       72,      1.6,     57.0,      4.7,    113.0,      0.0
C0Z100, 2024050713,   1010.5,     27.6,       77,      1.2,     56.0,      5.5,     64.0,      0.0
C0Z100, 2024050714,   1010.0,     26.6,       83,      1.1,     57.0,      4.9,     65.0,      0.0
C0Z100, 2024050715,   1009.6,     26.4,       85,      1.2,     49.0,      4.1,     69.0,      0.0
C0Z100, 2024050716,   1009.3,     25.8,       91,      0.6,     71.0,      4.8,     47.0,      0.0
C0Z100, 2024050717,   1009.7,     25.9,       85,      0.9,     42.0,      4.6,    354.0,      0.0
C0Z100, 2024050718,   1010.2,     25.8,       84,      0.3,     11.0,      4.1,     11.0,      0.0
C0Z100, 2024050719,   1010.8,     25.0,       87,      0.1,      0.0,      1.6,     13.0,      0.0
C0Z100, 2024050720,   1011.3,     24.2,       91,      0.0,      0.0,      0.7,    306.0,      0.0
C0Z100, 2024050721,   1011.4,     23.6,       92,      0.0,      0.0,      1.3,    200.0,      0.0
C0Z100, 2024050722,   1011.5,     22.9,       93,      0.2,      0.0,      1.9,    263.0,      0.0
C0Z100, 2024050723,   1011.6,     22.6,       93,      0.0,      0.0,      1.2,    212.0,      0.0
C0Z100, 2024050724,   1011.0,     22.8,       95,      0.1,      0.0,      1.6,    224.0,      0.0
C0Z100, 2024050801,   1010.3,     22.3,       96,      0.2,      0.0,      1.4,    216.0,      0.0
C0Z100, 2024050802,   1010.0,     21.9,       97,      0.2,      0.0,      1.5,    255.0,      0.0
C0Z100, 2024050803,   1009.6,     21.5,       98,      0.0,      0.0,      1.3,    242.0,      0.0
C0Z100, 2024050804,   1009.7,     21.6,       99,      0.0,      0.0,      0.8,    232.0,      0.0
C0Z100, 2024050805,   1009.9,     21.7,       99,      0.0,      0.0,      0.7,    261.0,      0.0
C0Z100, 2024050806,   1010.2,     21.9,       99,      0.0,      0.0,      1.2,    240.0,      0.0
C0Z100, 2024050807,   1010.8,     22.4,       98,      0.1,      0.0,      1.3,    215.0,      0.0
C0Z100, 2024050808,   1011.3,     24.5,       91,      0.2,      0.0,      1.6,    247.0,      0.0
C0Z100, 2024050809,   1011.6,     25.3,       84,      0.8,     54.0,      2.5,     27.0,      0.0
C0Z100, 2024050810,   1011.8,     24.4,       91,      0.8,     68.0,      3.2,    111.0,      0.0
C0Z100, 2024050811,   1011.8,     23.8,       94,      0.3,      7.0,      2.7,    360.0,      0.0
C0Z100, 2024050812,   1011.4,     24.4,       94,      0.0,      0.0,      1.7,    354.0,      1.0
C0Z100, 2024050813,   1011.0,     24.9,       92,      0.0,      0.0,      1.4,     92.0,      0.0
C0Z100, 2024050814,   1011.1,     22.8,       96,      0.6,     59.0,      3.1,    112.0,      1.0
C0Z100, 2024050815,   1011.1,     23.2,       96,      0.0,      0.0,      1.8,    290.0,      0.5
C0Z100, 2024050816,   1011.3,     22.8,       97,      0.0,      0.0,      0.9,    360.0,      0.0
C0Z100, 2024050817,   1011.5,     22.1,       98,      0.0,      0.0,      1.6,    309.0,      0.5
C0Z100, 2024050818,   1012.0,     21.4,       98,      0.7,    213.0,      2.7,    210.0,      0.5
C0Z100, 2024050819,   1012.7,     21.0,       99,      0.0,      0.0,      1.9,    199.0,      1.5
C0Z100, 2024050820,   1013.5,     21.1,       99,      0.4,     47.0,      3.2,      1.0,      1.0
C0Z100, 2024050821,   1014.4,     20.5,       99,      0.0,      0.0,      2.2,    360.0,      0.5
C0Z100, 2024050822,   1014.3,     20.4,      100,      0.0,      0.0,      1.5,    237.0,      0.0
C0Z100, 2024050823,   1014.1,     20.5,      100,      0.1,      0.0,      1.5,    241.0,      0.0
C0Z100, 2024050824,   1013.7,     20.2,      100,      0.0,      0.0,      1.1,    219.0,      0.0
C0Z100, 2024050901,   1013.3,     20.3,      100,      0.0,      0.0,      1.1,    213.0,      0.0
C0Z100, 2024050902,   1013.2,     20.0,      100,      0.0,      0.0,      1.0,    210.0,      0.0
C0Z100, 2024050903,   1013.0,     20.2,      100,      0.0,      0.0,      0.9,    222.0,      0.0
C0Z100, 2024050904,   1013.0,     20.3,      100,      0.0,      0.0,      1.0,    209.0,      0.5
C0Z100, 2024050905,   1013.4,     20.1,      100,      0.0,      0.0,      0.4,    229.0,      0.0
C0Z100, 2024050906,   1013.8,     20.4,      100,      0.0,      0.0,      0.5,    172.0,      0.0
C0Z100, 2024050907,   1014.4,     20.6,      100,      0.0,      0.0,      0.8,    200.0,      0.0
C0Z100, 2024050908,   1014.9,     21.4,      100,      0.0,      0.0,      0.7,    200.0,      0.0
C0Z100, 2024050909,   1015.4,     22.4,       93,      0.0,      0.0,      1.0,    205.0,      0.0
C0Z100, 2024050910,   1015.4,     24.8,       67,      0.6,     47.0,      2.0,     74.0,      0.0
C0Z100, 2024050911,   1015.2,     25.3,       67,      0.9,     72.0,      4.1,    105.0,      0.0
C0Z100, 2024050912,   1014.8,     25.2,       66,      1.0,     71.0,      3.6,     81.0,      0.0
C0Z100, 2024050913,   1014.0,     24.8,       67,      0.8,     53.0,      3.1,      5.0,      0.0
C0Z100, 2024050914,   1013.4,     23.8,       71,      1.1,     72.0,      4.5,     45.0,      0.0
C0Z100, 2024050915,   1013.1,     23.8,       70,      0.9,     64.0,      3.4,     83.0,      0.0
C0Z100, 2024050916,   1012.7,     23.8,       72,      0.2,      0.0,      3.0,     75.0,      0.0
C0Z100, 2024050917,   1013.1,     23.0,       76,      0.2,      0.0,      2.2,     21.0,      0.0
C0Z100, 2024050918,   1013.5,     22.2,       81,      0.0,      0.0,      1.2,     11.0,      0.0
C0Z100, 2024050919,   1013.8,     21.4,       87,      0.0,      0.0,      0.7,      2.0,      0.0
C0Z100, 2024050920,   1014.1,     21.1,       91,      0.0,      0.0,      0.3,    295.0,      0.0
C0Z100, 2024050921,   1014.5,     20.9,       92,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050922,   1014.9,     20.7,       93,      0.0,      0.0,      0.5,    320.0,      0.0
C0Z100, 2024050923,   1014.5,     20.8,       93,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024050924,   1013.6,     20.7,       92,      0.0,      0.0,      0.7,    212.0,      0.0
C0Z100, 2024051001,   1012.9,     20.9,       94,      0.3,    226.0,      1.0,    221.0,      0.0
C0Z100, 2024051002,   1012.5,     20.7,       94,      0.2,      0.0,      1.4,    211.0,      0.0
C0Z100, 2024051003,   1012.4,     20.7,       94,      0.1,      0.0,      1.3,    207.0,      0.0
C0Z100, 2024051004,   1012.7,     20.8,       94,      0.2,      0.0,      1.7,    248.0,      0.0
C0Z100, 2024051005,   1012.9,     20.7,       93,      0.4,    238.0,      2.1,    265.0,      0.0
