﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     TX01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01
C0Z100, 2024100203,   1003.0,     22.6,      100,      0.7,    247.0,      1.8,    232.0,      0.5
C0Z100, 2024100204,   1003.9,     22.6,      100,      0.6,    220.0,      3.8,    208.0,      2.5
C0Z100, 2024100205,   1003.3,     22.7,      100,      0.4,    265.0,      1.7,    216.0,      1.0
C0Z100, 2024100206,   1003.3,     22.7,      100,      0.2,      0.0,      1.4,    306.0,      0.0
C0Z100, 2024100207,   1004.2,     23.2,      100,      0.7,    230.0,      2.3,    212.0,      0.0
C0Z100, 2024100208,   1005.1,     24.5,       98,      0.7,    240.0,      3.4,    273.0,      0.0
C0Z100, 2024100209,   1005.4,     26.4,       91,      0.7,    234.0,      3.3,    216.0,      0.0
C0Z100, 2024100210,   1006.2,     27.8,       82,      0.9,    224.0,      3.5,    218.0,      0.0
C0Z100, 2024100211,   1005.8,     28.7,       80,      0.8,    215.0,      5.1,    201.0,      0.0
C0Z100, 2024100212,   1005.4,     29.3,       83,      0.3,    231.0,      2.8,    223.0,      0.0
C0Z100, 2024100213,   1004.7,     29.7,       76,      0.7,    239.0,      3.8,    185.0,      0.0
C0Z100, 2024100214,   1003.7,     28.8,       80,      0.6,    210.0,      2.9,    226.0,      0.0
C0Z100, 2024100215,   1004.6,     25.4,       92,      1.3,    228.0,      6.2,    217.0,      1.5
C0Z100, 2024100216,   1004.3,     25.3,       98,      0.1,      0.0,      1.0,    160.0,      0.0
C0Z100, 2024100217,   1004.8,     24.5,       98,      1.0,    240.0,      3.5,    236.0,      1.0
C0Z100, 2024100218,   1005.9,     23.6,      100,      0.2,      0.0,      2.0,    198.0,      6.5
C0Z100, 2024100219,   1006.6,     23.4,      100,      0.2,      0.0,      2.1,    270.0,      2.5
C0Z100, 2024100220,   1006.9,     23.1,      100,      0.3,    109.0,      2.8,     27.0,      4.0
C0Z100, 2024100221,   1006.8,     23.1,      100,      0.0,      0.0,      1.6,    288.0,      2.5
C0Z100, 2024100222,   1006.2,     23.0,      100,      1.1,     51.0,      2.8,     75.0,      0.0
C0Z100, 2024100223,   1007.0,     22.7,      100,      0.1,      0.0,      3.8,    270.0,      7.0
C0Z100, 2024100224,   1006.6,     22.8,      100,      0.1,      0.0,      1.3,    100.0,      0.5
C0Z100, 2024100301,   1005.9,     22.9,      100,      0.4,     87.0,      1.7,     92.0,      0.0
C0Z100, 2024100302,   1005.1,     23.3,      100,      0.3,    317.0,      2.0,     34.0,      0.5
C0Z100, 2024100303,   1005.4,     23.1,      100,      0.0,      0.0,      2.7,    332.0,      3.5
C0Z100, 2024100304,   1005.0,     22.9,      100,      0.5,     79.0,      2.4,     92.0,      0.0
C0Z100, 2024100305,   1004.7,     23.1,      100,      1.1,    278.0,      4.4,    305.0,      2.0
C0Z100, 2024100306,   1005.8,     23.0,      100,      0.0,      0.0,      3.3,    284.0,     22.0
C0Z100, 2024100307,   1006.2,     23.2,      100,      0.0,      0.0,      1.5,     92.0,      3.5
C0Z100, 2024100308,   1007.0,     23.8,      100,      0.3,    214.0,      2.1,    214.0,      0.0
C0Z100, 2024100309,   1007.4,     23.6,      100,      0.1,      0.0,      2.1,    233.0,      4.0
C0Z100, 2024100310,   1008.0,     24.3,      100,      0.0,      0.0,      1.0,    208.0,      1.5
C0Z100, 2024100311,   1007.3,     25.1,       98,      0.2,      0.0,      1.1,     35.0,      0.0
C0Z100, 2024100312,   1006.9,     25.7,       98,      0.0,      0.0,      0.9,    204.0,      0.0
C0Z100, 2024100313,   1006.4,     24.3,       98,      0.0,      0.0,      2.1,    222.0,      3.0
C0Z100, 2024100314,   1005.6,     25.7,       95,      0.1,      0.0,      1.5,    127.0,      0.0
C0Z100, 2024100315,   1005.6,     25.5,       96,      0.5,    265.0,      1.8,    343.0,      0.0
C0Z100, 2024100316,   1006.1,     25.6,       97,      0.0,      0.0,      1.1,    347.0,      0.0
C0Z100, 2024100317,   1006.6,     24.7,       99,      0.0,      0.0,      0.7,    212.0,      1.5
C0Z100, 2024100318,   1006.7,     24.1,      100,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024100319,   1007.3,     23.7,      100,      0.0,      0.0,      0.7,    329.0,      2.0
C0Z100, 2024100320,   1008.0,     23.4,      100,      0.0,      0.0,      0.9,     57.0,      2.0
C0Z100, 2024100321,   1008.2,     23.3,      100,      0.0,      0.0,      1.3,    121.0,      0.0
C0Z100, 2024100322,   1008.6,     23.2,      100,      0.2,      0.0,      1.6,     34.0,      1.0
C0Z100, 2024100323,   1008.3,     23.2,      100,      0.0,      0.0,      1.0,     51.0,      2.0
C0Z100, 2024100324,   1008.0,     23.3,      100,      0.2,      0.0,      1.2,    214.0,      1.0
C0Z100, 2024100401,   1007.5,     23.0,      100,      0.0,      0.0,      1.1,    226.0,      1.0
C0Z100, 2024100402,   1007.3,     23.1,      100,      0.1,      0.0,      1.0,    207.0,      0.0
C0Z100, 2024100403,   1007.3,     23.1,      100,      0.1,      0.0,      1.2,    223.0,      0.0
C0Z100, 2024100404,   1007.1,     23.2,      100,      0.1,      0.0,      1.1,    239.0,      0.0
C0Z100, 2024100405,   1007.4,     23.2,      100,      0.1,      0.0,      1.2,    212.0,      0.0
C0Z100, 2024100406,   1007.9,     23.2,      100,      0.2,      0.0,      2.3,    186.0,      0.0
C0Z100, 2024100407,   1008.3,     23.5,      100,      0.1,      0.0,      2.1,    176.0,      0.0
C0Z100, 2024100408,   1008.6,     25.1,       99,      0.4,    193.0,      2.4,    209.0,      0.0
C0Z100, 2024100409,   1009.4,     27.7,       94,      0.2,      0.0,      2.0,    205.0,      0.0
C0Z100, 2024100410,   1010.1,     29.0,       83,      0.2,      0.0,      2.2,    234.0,      0.0
C0Z100, 2024100411,   1009.9,     28.2,       85,      0.0,      0.0,      1.4,     90.0,      0.0
C0Z100, 2024100412,   1008.9,     30.6,       73,      0.4,    161.0,      1.6,    356.0,      0.0
C0Z100, 2024100413,   1008.6,     27.1,       91,      0.3,     98.0,      2.6,    104.0,      0.0
C0Z100, 2024100414,   1008.2,     27.6,       91,      0.1,      0.0,      1.6,     84.0,      0.5
C0Z100, 2024100415,   1007.9,     27.3,       92,      0.1,      0.0,      1.1,     60.0,      0.0
C0Z100, 2024100416,   1007.9,     26.8,       94,      0.0,      0.0,      0.8,    238.0,      0.0
C0Z100, 2024100417,   1008.2,     25.5,       97,      0.0,      0.0,      1.5,    210.0,      0.0
C0Z100, 2024100418,   1008.3,     25.0,       99,      0.0,      0.0,      0.5,    223.0,      0.0
C0Z100, 2024100419,   1008.8,     24.7,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100420,   1009.9,     24.8,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100421,   1010.1,     24.4,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100422,   1009.8,     24.2,      100,      0.4,    265.0,      1.5,    276.0,      0.0
C0Z100, 2024100423,   1009.6,     23.5,      100,      0.3,    217.0,      2.0,    205.0,      0.0
C0Z100, 2024100424,   1009.4,     23.2,      100,      0.0,      0.0,      1.8,    192.0,      0.0
C0Z100, 2024100501,   1009.6,     23.3,      100,      0.0,      0.0,      0.3,    190.0,      0.0
C0Z100, 2024100502,   1009.0,     23.3,      100,      0.0,      0.0,      1.7,    235.0,      0.0
C0Z100, 2024100503,   1008.3,     23.2,      100,      0.0,      0.0,      0.7,    227.0,      0.0
C0Z100, 2024100504,   1008.3,     22.9,      100,      0.0,      0.0,      0.4,    193.0,      0.0
C0Z100, 2024100505,   1008.9,     23.0,      100,      0.3,    245.0,      1.6,    222.0,      0.0
C0Z100, 2024100506,   1009.5,     23.0,      100,      0.0,      0.0,      0.9,    207.0,      0.0
C0Z100, 2024100507,   1009.8,     23.5,      100,      0.0,      0.0,      1.1,    205.0,      0.0
C0Z100, 2024100508,   1010.4,     24.2,      100,      0.1,      0.0,      1.6,    229.0,      0.0
C0Z100, 2024100509,   1010.4,     25.8,       95,      0.5,    240.0,      1.9,    247.0,      0.0
C0Z100, 2024100510,   1010.1,     27.4,       85,      0.6,    213.0,      1.9,    201.0,      0.0
C0Z100, 2024100511,   1009.9,     28.7,       79,      0.3,    147.0,      1.2,    199.0,      0.0
C0Z100, 2024100512,   1009.3,     30.5,       74,      0.6,     64.0,      1.8,     73.0,      0.0
C0Z100, 2024100513,   1009.0,     30.2,       76,      0.8,     54.0,      2.9,     25.0,      0.0
C0Z100, 2024100514,   1008.5,     31.3,       70,      0.7,     31.0,      2.4,     35.0,      0.0
C0Z100, 2024100515,   1008.7,     31.3,       71,      1.0,     55.0,      2.8,     40.0,      0.0
C0Z100, 2024100516,   1009.0,     30.4,       75,      0.7,     54.0,      3.2,     95.0,      0.0
C0Z100, 2024100517,   1009.3,     27.1,       88,      0.3,     42.0,      2.5,    101.0,      0.0
C0Z100, 2024100518,   1009.7,     25.6,       96,      0.0,      0.0,      0.6,     42.0,      0.0
C0Z100, 2024100519,   1009.9,     24.9,       98,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100520,   1010.4,     24.6,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100521,   1010.8,     24.2,      100,      0.0,      0.0,      0.4,     43.0,      0.0
C0Z100, 2024100522,   1011.1,     24.2,      100,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024100523,   1011.2,     23.9,      100,      0.0,      0.0,      1.6,    230.0,      0.0
C0Z100, 2024100524,   1010.7,     23.8,      100,      0.0,      0.0,      1.6,    259.0,      0.0
C0Z100, 2024100601,   1010.2,     23.7,      100,      0.2,      0.0,      1.2,    234.0,      0.0
C0Z100, 2024100602,   1009.8,     23.4,      100,      0.0,      0.0,      1.3,    250.0,      0.0
C0Z100, 2024100603,   1009.4,     23.4,      100,      0.3,    279.0,      1.2,    291.0,      0.0
C0Z100, 2024100604,   1008.9,     23.2,      100,      0.1,      0.0,      1.5,    220.0,      0.0
C0Z100, 2024100605,   1009.3,     22.9,      100,      0.0,      0.0,      1.2,    295.0,      0.0
C0Z100, 2024100606,   1009.9,     22.8,      100,      0.0,      0.0,      1.3,    215.0,      0.0
C0Z100, 2024100607,   1010.4,     23.7,      100,      0.7,    214.0,      2.0,    225.0,      0.0
C0Z100, 2024100608,   1010.9,     27.8,       84,      0.6,    214.0,      2.0,    214.0,      0.0
C0Z100, 2024100609,   1011.3,     30.4,       73,      0.6,    227.0,      2.3,    217.0,      0.0
C0Z100, 2024100610,   1011.3,     31.8,       67,      0.5,    104.0,      1.6,    245.0,      0.0
C0Z100, 2024100611,   1010.8,     31.9,       67,      1.4,    101.0,      3.5,    115.0,      0.0
C0Z100, 2024100612,   1010.1,     32.2,       71,      0.8,     78.0,      3.7,     36.0,      0.0
C0Z100, 2024100613,   1009.4,     32.3,       68,      1.3,     72.0,      4.0,    106.0,      0.0
C0Z100, 2024100614,   1008.8,     32.1,       68,      1.4,     50.0,      3.9,     89.0,      0.0
C0Z100, 2024100615,   1008.8,     31.0,       75,      0.5,     49.0,      4.4,     38.0,      0.0
C0Z100, 2024100616,   1008.9,     31.9,       69,      0.6,     72.0,      2.5,     88.0,      0.0
C0Z100, 2024100617,   1009.1,     27.3,       91,      0.0,      0.0,      2.0,    105.0,      0.0
C0Z100, 2024100618,   1009.5,     26.3,       97,      0.0,      0.0,      0.6,    353.0,      0.0
C0Z100, 2024100619,   1010.0,     25.7,       98,      0.0,      0.0,      0.6,    347.0,      0.0
C0Z100, 2024100620,   1010.5,     25.1,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100621,   1011.2,     24.9,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100622,   1011.5,     24.4,      100,      0.0,      0.0,      0.7,     32.0,      0.0
C0Z100, 2024100623,   1011.4,     24.2,      100,      0.0,      0.0,      1.7,    215.0,      0.0
C0Z100, 2024100624,   1010.8,     24.0,      100,      0.0,      0.0,      1.0,    211.0,      0.0
C0Z100, 2024100701,   1010.4,     23.8,      100,      0.0,      0.0,      0.9,    243.0,      0.0
C0Z100, 2024100702,   1009.8,     23.5,      100,      0.0,      0.0,      0.8,    214.0,      0.0
C0Z100, 2024100703,   1009.4,     23.2,      100,      0.0,      0.0,      0.8,    219.0,      0.0
C0Z100, 2024100704,   1009.4,     23.1,      100,      0.1,      0.0,      1.2,    205.0,      0.0
C0Z100, 2024100705,   1009.5,     22.9,      100,      0.0,      0.0,      0.8,    216.0,      0.0
C0Z100, 2024100706,   1010.2,     22.9,      100,      0.0,      0.0,      1.2,    190.0,      0.0
C0Z100, 2024100707,   1011.0,     23.9,      100,      0.6,    225.0,      2.3,    218.0,      0.0
C0Z100, 2024100708,   1011.3,     28.6,       78,      0.6,    212.0,      2.9,    197.0,      0.0
C0Z100, 2024100709,   1011.5,     30.2,       75,      0.5,    245.0,      2.5,    207.0,      0.0
C0Z100, 2024100710,   1011.3,     31.9,       68,      0.5,     95.0,      2.2,     86.0,      0.0
C0Z100, 2024100711,   1010.7,     31.8,       63,      1.2,     84.0,      3.5,    111.0,      0.0
C0Z100, 2024100712,   1010.0,     32.1,       69,      1.1,     65.0,      4.2,    107.0,      0.0
C0Z100, 2024100713,   1009.3,     31.9,       71,      1.3,     49.0,      3.9,    107.0,      0.0
C0Z100, 2024100714,   1009.0,     31.0,       76,      1.6,     70.0,      5.3,     75.0,      0.0
C0Z100, 2024100715,   1008.9,     28.7,       81,      0.7,     45.0,      4.0,     40.0,      0.0
C0Z100, 2024100716,   1009.3,     28.1,       83,      1.1,     67.0,      3.6,     34.0,      0.0
C0Z100, 2024100717,   1009.6,     27.2,       87,      0.7,     62.0,      2.9,     42.0,      0.0
C0Z100, 2024100718,   1010.0,     26.5,       87,      0.3,     27.0,      3.1,     52.0,      0.0
C0Z100, 2024100719,   1010.6,     26.0,       92,      0.0,      0.0,      1.0,     97.0,      0.0
C0Z100, 2024100720,   1011.3,     25.8,       96,      0.0,      0.0,      0.6,     13.0,      0.0
C0Z100, 2024100721,   1011.4,     25.5,       96,      0.0,      0.0,      0.7,     12.0,      0.0
C0Z100, 2024100722,   1011.4,     25.2,       97,      0.1,      0.0,      0.6,     51.0,      0.0
C0Z100, 2024100723,   1011.0,     24.4,       98,      0.0,      0.0,      1.1,    187.0,      0.0
C0Z100, 2024100724,   1010.6,     24.0,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100801,   1010.3,     23.7,      100,      0.1,      0.0,      0.8,    188.0,      0.0
C0Z100, 2024100802,   1009.4,     23.9,       99,      0.0,      0.0,      1.5,    205.0,      0.0
C0Z100, 2024100803,   1009.3,     23.6,      100,      0.0,      0.0,      1.2,     86.0,      0.0
C0Z100, 2024100804,   1009.2,     23.2,      100,      0.0,      0.0,      0.3,     85.0,      0.0
C0Z100, 2024100805,   1009.2,     23.1,      100,      0.0,      0.0,      0.6,     85.0,      0.0
C0Z100, 2024100806,   1009.9,     23.0,      100,      0.0,      0.0,      0.5,     98.0,      0.0
C0Z100, 2024100807,   1010.6,     24.0,      100,      0.2,      0.0,      2.4,    186.0,      0.0
C0Z100, 2024100808,   1010.9,     27.8,       83,      0.8,    222.0,      2.4,    218.0,      0.0
C0Z100, 2024100809,   1011.0,     29.9,       74,      0.6,     73.0,      2.2,    196.0,      0.0
C0Z100, 2024100810,   1011.2,     30.4,       73,      1.7,     69.0,      5.2,     92.0,      0.0
C0Z100, 2024100811,   1010.3,     29.4,       78,      2.1,     73.0,      6.5,     42.0,      0.0
C0Z100, 2024100812,   1009.8,     27.9,       81,      1.9,     63.0,      5.1,     62.0,      0.0
C0Z100, 2024100813,   1009.4,     28.3,       79,      1.3,     62.0,      5.4,     86.0,      0.0
C0Z100, 2024100814,   1009.1,     26.7,       85,      1.4,     43.0,      6.2,     65.0,      0.0
C0Z100, 2024100815,   1009.3,     26.1,       85,      1.3,     49.0,      7.4,     74.0,      0.0
C0Z100, 2024100816,   1009.5,     25.2,       89,      1.3,     53.0,      5.3,     67.0,      0.0
C0Z100, 2024100817,   1010.0,     24.6,       92,      0.2,      0.0,      3.4,     24.0,      0.0
C0Z100, 2024100818,   1010.2,     24.6,       90,      0.2,      0.0,      3.5,     70.0,      0.0
C0Z100, 2024100819,   1010.6,     24.0,       95,      0.1,      0.0,      4.3,     28.0,      0.0
C0Z100, 2024100820,   1011.3,     24.2,       94,      0.1,      0.0,      2.2,     77.0,      0.0
C0Z100, 2024100821,   1011.5,     24.5,       91,      0.5,     60.0,      2.7,    309.0,      0.0
C0Z100, 2024100822,   1011.5,     24.6,       90,      0.0,      0.0,      3.0,     91.0,      0.0
C0Z100, 2024100823,   1011.3,     24.1,       95,      0.0,      0.0,      1.2,     38.0,      0.0
C0Z100, 2024100824,   1010.8,     24.1,       93,      0.4,    232.0,      1.6,    221.0,      0.0
C0Z100, 2024100901,   1010.2,     24.0,       93,      0.0,      0.0,      2.7,    219.0,      0.0
C0Z100, 2024100902,   1009.7,     23.7,       95,      0.3,    244.0,      1.7,    265.0,      0.0
C0Z100, 2024100903,   1009.1,     23.8,       92,      0.2,      0.0,      2.2,    126.0,      0.0
C0Z100, 2024100904,   1009.3,     23.4,       96,      0.0,      0.0,      1.3,    227.0,      0.0
C0Z100, 2024100905,   1009.2,     22.9,       98,      0.2,      0.0,      0.8,    229.0,      0.0
C0Z100, 2024100906,   1009.7,     23.3,       98,      0.1,      0.0,      1.0,    229.0,      0.0
C0Z100, 2024100907,   1010.3,     24.3,       94,      0.3,    274.0,      1.7,    270.0,      0.0
C0Z100, 2024100908,   1010.3,     29.6,       68,      0.1,      0.0,      1.8,    213.0,      0.0
C0Z100, 2024100909,   1010.9,     29.3,       67,      0.6,     41.0,      3.6,    121.0,      0.0
C0Z100, 2024100910,   1010.9,     28.5,       68,      1.4,     72.0,      4.0,     35.0,      0.0
C0Z100, 2024100911,   1010.5,     27.3,       71,      0.3,     44.0,      4.1,     66.0,      0.0
C0Z100, 2024100912,   1009.9,     27.0,       75,      1.1,     65.0,      3.4,     48.0,      0.0
C0Z100, 2024100913,   1009.3,     27.0,       77,      0.8,     46.0,      4.9,     35.0,      0.0
C0Z100, 2024100914,   1008.8,     26.1,       81,      0.9,     59.0,      4.4,    107.0,      0.0
C0Z100, 2024100915,   1008.6,     25.6,       83,      0.5,     24.0,      4.0,     68.0,      0.0
C0Z100, 2024100916,   1008.5,     25.6,       84,      0.0,      0.0,      1.8,     42.0,      0.0
C0Z100, 2024100917,   1008.7,     24.9,       87,      0.0,      0.0,      1.9,    335.0,      0.0
C0Z100, 2024100918,   1008.8,     24.0,       94,      0.0,      0.0,      0.7,    339.0,      0.0
C0Z100, 2024100919,   1009.2,     23.8,       95,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024100920,   1009.7,     23.8,       95,      0.0,      0.0,      0.6,     56.0,      0.0
C0Z100, 2024100921,   1010.0,     23.7,       95,      0.0,      0.0,      0.4,     94.0,      0.0
C0Z100, 2024100922,   1010.1,     23.7,       96,      0.0,      0.0,      0.6,    125.0,      0.0
C0Z100, 2024100923,   1010.0,     23.5,       97,      0.1,      0.0,      1.3,    183.0,      0.0
C0Z100, 2024100924,   1009.5,     23.4,       97,      0.0,      0.0,      1.0,    199.0,      0.0
C0Z100, 2024101001,   1008.8,     23.3,       98,      0.0,      0.0,      0.5,    209.0,      0.0
C0Z100, 2024101002,   1008.5,     23.2,       98,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024101003,   1008.4,     23.2,       99,      0.1,      0.0,      0.8,    209.0,      0.0
C0Z100, 2024101004,   1008.8,     23.1,       98,      0.0,      0.0,      1.1,    208.0,      0.0
C0Z100, 2024101005,   1009.0,     23.0,       99,      0.0,      0.0,      0.1,      0.0,      0.0
