﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     SS01,     GR01,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
72T250, 2024100101,   1002.1,   1007.6,     23.7,     23.5,       98,      1.6,    340.0,      6.3,    220.0,     19.0,      0.0,      0.0,     23.0,     23.4,     24.6,     25.5,     None,     27.1,     28.0
72T250, 2024100102,   1001.8,   1007.2,     23.3,     23.0,       98,      0.6,    190.0,      4.6,    240.0,      1.0,      0.0,      0.0,     23.3,     23.6,     24.7,     25.5,     None,     27.0,     28.0
72T250, 2024100103,   1001.6,   1007.1,     23.1,     22.8,       98,      1.0,    240.0,      2.7,    240.0,      0.5,      0.0,      0.0,     23.0,     23.5,     24.8,     25.5,     None,     27.0,     27.9
72T250, 2024100104,   1000.1,   1005.5,     23.2,     22.7,       97,      0.3,    310.0,      2.8,    250.0,      0.0,      0.0,      0.0,     22.9,     23.5,     24.8,     25.5,     None,     27.0,     27.9
72T250, 2024100105,   1000.8,   1006.2,     23.2,     22.6,       96,      0.4,    330.0,      2.0,    230.0,      0.0,      0.0,      0.0,     23.0,     23.5,     24.9,     25.5,     None,     27.0,     27.9
72T250, 2024100106,   1001.7,   1007.1,     23.3,     22.9,       97,      0.0,      0.0,      3.0,    310.0,      0.0,      0.0,      0.0,     23.1,     23.6,     24.9,     25.5,     None,     27.0,     27.9
72T250, 2024100107,   1002.0,   1007.4,     24.1,     22.8,       92,      0.5,    160.0,      4.1,    220.0,      0.0,      0.0,     0.14,     23.3,     23.7,     24.9,     25.5,     None,     26.9,     27.9
72T250, 2024100108,   1002.9,   1008.3,     25.4,     22.6,       84,      0.7,    180.0,      5.1,    210.0,      0.0,      0.2,     0.38,     23.9,     24.1,     25.1,     25.5,     None,     26.9,     27.9
72T250, 2024100109,   1002.4,   1007.7,     28.5,     23.7,       75,      1.4,    130.0,      3.6,    250.0,      0.0,      0.6,     1.26,     26.6,     25.5,     25.3,     25.6,     None,     26.9,     27.9
72T250, 2024100110,   1002.6,   1008.0,     29.5,     24.0,       72,      0.7,    190.0,      3.8,    130.0,      0.0,      1.0,     1.99,     26.7,     25.9,     25.8,     25.6,     None,     26.9,     27.9
72T250, 2024100111,   1002.7,   1008.2,     28.8,     23.7,       74,      0.7,    200.0,      3.2,    230.0,      0.0,      1.0,     1.06,     26.6,     25.9,     26.1,     25.7,     None,     26.9,     27.9
72T250, 2024100112,   1001.5,   1006.9,     29.7,     24.5,       73,      1.2,    200.0,      5.9,    240.0,      0.0,      1.0,     1.68,     28.2,     26.9,     26.4,     25.9,     None,     26.9,     27.9
72T250, 2024100113,   1001.0,   1006.4,     28.6,     23.9,       75,      1.0,    190.0,      4.9,    230.0,      0.0,      1.0,     0.79,     27.2,     26.4,     26.6,     26.0,     None,     26.9,     27.9
72T250, 2024100114,   1002.1,   1007.5,     25.3,     24.3,       94,      1.2,    190.0,      8.0,    200.0,      1.0,      0.6,     0.56,     25.8,     25.8,     26.6,     26.1,     None,     26.8,     27.8
72T250, 2024100115,   1001.7,   1007.2,     25.2,     24.0,       93,      1.4,    200.0,      6.8,    220.0,      0.5,      0.7,     0.63,     25.6,     25.6,     26.5,     26.2,     None,     26.8,     27.8
72T250, 2024100116,   1001.0,   1006.4,     26.3,     24.3,       89,      1.0,    210.0,      3.5,    210.0,      0.5,      1.0,     0.78,     26.2,     25.9,     26.5,     26.3,     None,     26.8,     27.8
72T250, 2024100117,   1001.4,   1006.8,     25.7,     23.9,       89,      1.0,    200.0,      5.3,    230.0,      0.0,      0.3,     0.33,     25.4,     25.5,     26.5,     26.3,     None,     26.8,     27.8
72T250, 2024100118,   1001.5,   1006.9,     25.3,     23.8,       91,      0.9,    200.0,      4.2,    240.0,      0.0,      0.0,     0.04,     24.7,     25.2,     26.4,     26.4,     None,     26.9,     27.8
72T250, 2024100119,   1002.1,   1007.5,     25.6,     22.7,       84,      0.7,    190.0,      5.2,    210.0,      0.0,      0.0,      0.0,     24.1,     24.8,     26.2,     26.4,     None,     26.9,     27.8
72T250, 2024100120,   1002.7,   1008.1,     25.8,     22.5,       81,      0.8,    190.0,      4.1,    210.0,      0.0,      0.0,      0.0,     24.0,     24.7,     26.1,     26.4,     None,     26.9,     27.8
72T250, 2024100121,   1002.9,   1008.4,     25.2,     22.9,       86,      0.8,    200.0,      3.1,    220.0,      0.0,      0.0,      0.0,     24.0,     24.6,     26.0,     26.4,     None,     26.9,     27.8
72T250, 2024100122,   1003.9,   1009.2,     25.1,     22.8,       86,      1.1,    180.0,      5.7,    240.0,      0.0,      0.0,      0.0,     23.8,     24.4,     26.0,     26.3,     None,     26.9,     27.8
72T250, 2024100123,   1004.3,   1009.8,     24.1,     22.1,       88,      1.0,    240.0,      5.0,    240.0,      1.0,      0.0,      0.0,     23.6,     24.4,     25.9,     26.3,     None,     26.9,     27.8
72T250, 2024100124,   1004.6,   1010.0,     23.3,     22.8,       97,      0.7,    160.0,      3.0,    290.0,      2.5,      0.0,      0.0,     23.3,     24.2,     25.8,     26.3,     None,     26.9,     27.8
72T250, 2024100201,   1004.6,   1010.0,     22.9,     22.7,       98,      0.0,      0.0,      2.4,    240.0,      6.5,      0.0,      0.0,     23.2,     23.9,     25.6,     26.2,     None,     26.9,     27.8
72T250, 2024100202,   1004.0,   1009.5,     22.8,     22.5,       98,      2.3,    180.0,      5.7,    230.0,      8.0,      0.0,      0.0,     22.6,     23.6,     25.4,     26.1,     None,     26.9,     27.7
72T250, 2024100203,   1001.9,   1007.4,     23.0,     22.8,       98,      0.9,     50.0,      4.6,    230.0,      1.5,      0.0,      0.0,     22.8,     23.6,     25.2,     26.0,     None,     26.9,     27.7
72T250, 2024100204,   1003.6,   1009.0,     22.8,     22.4,       97,      1.0,    170.0,      7.6,    230.0,      7.0,      0.0,      0.0,     22.5,     23.3,     25.0,     25.8,     None,     26.9,     27.7
72T250, 2024100205,   1003.3,   1008.8,     22.7,     22.4,       98,      1.0,    250.0,      4.2,    240.0,      1.0,      0.0,      0.0,     22.6,     23.4,     24.9,     25.8,     None,     26.9,     27.7
72T250, 2024100206,   1003.2,   1008.7,     22.9,     22.3,       96,      0.8,    210.0,      3.0,    230.0,      0.0,      0.0,      0.0,     22.8,     23.5,     24.9,     25.7,     None,     26.9,     27.7
72T250, 2024100207,   1003.9,   1009.3,     24.2,     22.5,       90,      0.5,    240.0,      4.1,    250.0,      0.5,      0.0,     0.19,     23.3,     23.8,     25.0,     25.7,     None,     26.9,     27.7
72T250, 2024100208,   1004.8,   1010.2,     25.7,     22.1,       80,      1.3,    220.0,      4.8,    240.0,      0.0,      0.6,     0.39,     23.9,     24.1,     25.1,     25.7,     None,     26.8,     27.7
72T250, 2024100209,   1005.2,   1010.6,     28.0,     22.5,       72,      0.7,    200.0,      4.6,    230.0,      0.0,      1.0,     0.82,     25.0,     24.8,     25.4,     25.7,     None,     26.8,     27.7
72T250, 2024100210,   1006.1,   1011.3,     30.3,     20.7,       56,      2.9,    230.0,      8.6,    250.0,      0.0,      1.0,     1.09,     25.6,     25.1,     25.6,     25.7,     None,     26.8,     27.7
72T250, 2024100211,   1005.4,   1010.7,     29.5,     21.8,       63,      1.2,    200.0,     11.5,    230.0,      0.0,      1.0,     1.15,     26.1,     25.3,     25.7,     25.8,     None,     26.8,     27.7
72T250, 2024100212,   1005.0,   1010.4,     30.2,     22.5,       63,      0.7,    200.0,     10.5,    220.0,      0.0,      1.0,     1.31,     27.2,     26.0,     26.0,     25.9,     None,     26.8,     27.7
72T250, 2024100213,   1004.4,   1009.8,     30.2,     21.1,       58,      1.9,    230.0,      7.6,    230.0,      0.0,      1.0,     1.28,     27.6,     26.4,     26.3,     26.0,     None,     26.8,     27.7
72T250, 2024100214,   1003.3,   1008.6,     30.4,     19.8,       53,      2.6,    270.0,      7.4,    250.0,      0.0,      1.0,     1.09,     26.5,     25.8,     26.4,     26.1,     None,     26.8,     27.6
72T250, 2024100215,   1004.4,   1009.7,     25.8,     23.1,       85,      1.9,    270.0,      6.6,    260.0,      2.0,      0.8,     0.69,     26.4,     26.0,     26.5,     26.2,     None,     26.8,     27.6
72T250, 2024100216,   1004.1,   1009.5,     25.8,     23.0,       84,      1.2,    360.0,      9.2,    230.0,      1.0,      0.4,     0.33,     24.8,     25.1,     26.3,     26.2,     None,     26.8,     27.6
72T250, 2024100217,   1003.8,   1009.1,     26.9,     21.9,       74,      0.3,    170.0,      4.8,     50.0,      0.0,      0.0,     0.13,     24.3,     24.8,     26.2,     26.2,     None,     26.8,     27.6
72T250, 2024100218,   1006.3,   1011.7,     22.9,     22.7,       98,      0.4,    170.0,     11.3,    240.0,     20.5,      0.0,     0.01,     22.7,     23.6,     25.3,     26.0,     None,     26.7,     27.6
72T250, 2024100219,   1007.1,   1012.5,     23.1,     22.9,       98,      0.9,    990.0,      3.3,     30.0,      6.5,      0.0,      0.0,     22.9,     23.6,     25.0,     25.9,     None,     26.7,     27.6
72T250, 2024100220,   1006.8,   1012.2,     22.5,     22.3,       98,      0.4,    140.0,      4.7,    320.0,      7.0,      0.0,      0.0,     22.5,     23.3,     24.8,     25.7,     None,     26.7,     27.6
72T250, 2024100221,   1007.1,   1012.6,     22.6,     22.4,       98,      0.4,    230.0,      4.4,    320.0,      3.5,      0.0,      0.0,     22.6,     23.3,     24.7,     25.6,     None,     26.7,     27.6
72T250, 2024100222,   1006.8,   1012.5,     23.0,     22.8,       98,      2.3,     80.0,      7.1,    130.0,      0.0,      0.0,      0.0,     22.8,     23.3,     24.7,     25.5,     None,     26.7,     27.6
72T250, 2024100223,   1006.9,   1012.4,     22.7,     22.5,       98,      1.6,    320.0,      6.2,    250.0,     11.0,      0.0,      0.0,     22.4,     23.2,     24.6,     25.3,     None,     26.7,     27.6
72T250, 2024100224,   1006.6,   1012.1,     23.0,     22.8,       98,      0.7,    990.0,      2.3,    130.0,      2.0,      0.0,      0.0,     22.7,     23.2,     24.5,     25.3,     None,     26.6,     27.6
72T250, 2024100301,   1005.9,   1011.4,     23.1,     22.9,       98,      1.8,     50.0,      4.0,     60.0,      0.0,      0.0,      0.0,     22.8,     23.3,     24.6,     25.3,     None,     26.6,     27.6
72T250, 2024100302,   1005.1,   1010.6,     23.2,     23.0,       98,      0.8,     40.0,      4.8,     60.0,      0.5,      0.0,      0.0,     22.9,     23.4,     24.6,     25.3,     None,     26.6,     27.5
72T250, 2024100303,   1005.5,   1010.9,     23.1,     22.9,       98,      1.2,    310.0,      5.5,     60.0,      8.5,      0.0,      0.0,     22.8,     23.3,     24.6,     25.2,     None,     26.6,     27.5
72T250, 2024100304,   1005.0,   1010.5,     22.9,     22.7,       98,      1.0,     10.0,      2.5,    140.0,      0.5,      0.0,      0.0,     22.8,     23.3,     24.5,     25.2,     None,     26.5,     27.5
72T250, 2024100305,   1004.4,   1009.9,     23.2,     22.8,       97,      2.1,    350.0,      4.4,    310.0,      0.0,      0.0,      0.0,     22.7,     23.3,     24.6,     25.2,     None,     26.5,     27.5
72T250, 2024100306,   1005.5,   1011.0,     22.7,     22.6,       99,      0.3,    360.0,      3.8,     10.0,     38.0,      0.0,      0.0,     22.3,     22.6,     23.7,     25.0,     None,     26.4,     27.5
72T250, 2024100307,   1006.1,   1011.6,     23.1,     23.0,       99,      0.0,      0.0,      2.3,    230.0,      5.0,      0.0,     0.07,     22.7,     22.7,     23.7,     24.6,     None,     26.4,     27.5
72T250, 2024100308,   1006.7,   1012.2,     23.6,     23.5,       99,      0.3,    170.0,      2.7,    260.0,      0.0,      0.0,     0.33,     23.5,     23.3,     24.0,     24.6,     None,     26.4,     27.5
72T250, 2024100309,   1007.6,   1013.1,     23.6,     23.5,       99,      0.5,    160.0,      2.2,    150.0,      9.0,      0.0,     0.24,     23.6,     23.4,     24.2,     24.6,     None,     26.3,     27.5
72T250, 2024100310,   1007.9,   1013.3,     24.1,     24.0,       99,      0.0,      0.0,      1.9,    150.0,      4.5,      0.0,     0.24,     23.9,     23.6,     24.3,     24.6,     None,     26.3,     27.5
72T250, 2024100311,   1007.3,   1012.8,     24.0,     23.7,       98,      0.8,     60.0,      1.8,    320.0,      0.0,      1.0,     0.69,     24.5,     24.1,     24.5,     24.7,     None,     26.3,     27.4
72T250, 2024100312,   1006.7,   1012.1,     24.7,     24.2,       97,      0.6,    210.0,      1.9,     20.0,      0.0,      1.0,     0.72,     24.8,     24.4,     24.7,     24.7,     None,     26.2,     27.4
72T250, 2024100313,   1006.0,   1011.4,     24.2,     23.8,       97,      0.9,    210.0,      4.7,    220.0,      3.5,      0.7,     0.54,     24.6,     24.4,     24.9,     24.8,     None,     26.2,     27.4
72T250, 2024100314,   1005.5,   1011.0,     24.9,     24.2,       96,      0.6,    190.0,      2.5,    250.0,      0.0,      1.0,     0.71,     24.9,     24.6,     25.0,     24.9,     None,     26.2,     27.4
72T250, 2024100315,   1005.5,   1010.9,     25.3,     24.7,       96,      0.9,    250.0,      2.2,    230.0,      0.0,      0.3,      0.4,     24.9,     24.6,     25.1,     25.0,     None,     26.2,     27.4
72T250, 2024100316,   1005.9,   1011.3,     25.1,     23.7,       92,      0.4,    200.0,      1.6,    240.0,      0.0,      0.0,     0.27,     24.7,     24.6,     25.2,     25.1,     None,     26.1,     27.4
72T250, 2024100317,   1006.7,   1012.1,     24.3,     23.8,       96,      0.0,      0.0,      1.8,    130.0,      3.0,      0.0,     0.09,     24.0,     24.3,     25.2,     25.1,     None,     26.1,     27.4
72T250, 2024100318,   1006.7,   1012.1,     24.2,     23.7,       97,      0.4,    280.0,      1.4,    310.0,      1.5,      0.0,     0.01,     23.9,     24.1,     25.1,     25.2,     None,     26.1,     27.4
72T250, 2024100319,   1007.2,   1012.6,     23.6,     23.3,       98,      0.9,    300.0,      2.0,    280.0,      4.5,      0.0,      0.0,     23.4,     23.9,     25.1,     25.2,     None,     26.1,     27.4
72T250, 2024100320,   1007.9,   1013.3,     23.1,     22.7,       97,      1.0,     20.0,      2.4,     40.0,     15.0,      0.0,      0.0,     22.8,     23.3,     24.6,     25.0,     None,     26.1,     27.3
72T250, 2024100321,   1008.3,   1013.8,     23.2,     23.0,       98,      0.5,    150.0,      1.7,     20.0,      1.0,      0.0,      0.0,     22.9,     23.3,     24.5,     25.0,     None,     26.1,     27.3
72T250, 2024100322,   1008.5,   1014.0,     23.0,     22.8,       98,      1.3,    360.0,      3.4,     20.0,      6.0,      0.0,      0.0,     22.8,     23.2,     24.5,     25.0,     None,     26.0,     27.3
72T250, 2024100323,   1008.2,   1013.7,     23.2,     23.0,       98,      0.0,      0.0,      2.5,    210.0,      1.5,      0.0,      0.0,     23.1,     23.4,     24.5,     24.9,     None,     26.0,     27.3
72T250, 2024100324,   1007.8,   1013.3,     23.2,     23.0,       98,      0.0,      0.0,      1.7,    250.0,      1.5,      0.0,      0.0,     23.1,     23.4,     24.5,     24.9,     None,     26.0,     27.3
72T250, 2024100401,   1007.3,   1012.8,     23.0,     22.8,       98,      0.0,      0.0,      5.1,    220.0,      1.0,      0.0,      0.0,     23.0,     23.3,     24.5,     24.9,     None,     26.0,     27.3
72T250, 2024100402,   1007.2,   1012.7,     23.0,     22.7,       98,      0.5,    300.0,      1.3,    310.0,      0.0,      0.0,      0.0,     22.9,     23.3,     24.5,     24.9,     None,     26.0,     27.3
72T250, 2024100403,   1007.2,   1012.7,     23.0,     22.8,       98,      0.0,      0.0,      0.9,    240.0,      0.0,      0.0,      0.0,     23.0,     23.4,     24.5,     24.9,     None,     26.0,     27.2
72T250, 2024100404,   1006.9,   1012.4,     23.1,     22.9,       98,      0.5,    230.0,      1.3,    220.0,      0.0,      0.0,      0.0,     22.9,     23.3,     24.5,     24.9,     None,     26.0,     27.2
72T250, 2024100405,   1007.2,   1012.7,     23.1,     22.8,       98,      0.0,      0.0,      1.6,    230.0,      0.0,      0.0,      0.0,     22.8,     23.3,     24.5,     24.9,     None,     26.0,     27.2
72T250, 2024100406,   1007.9,   1013.3,     23.1,     22.8,       98,      0.4,    340.0,      0.9,    340.0,      0.0,      0.0,      0.0,     22.9,     23.4,     24.5,     24.9,     None,     26.0,     27.2
72T250, 2024100407,   1008.1,   1013.6,     23.6,     23.0,       96,      1.0,    330.0,      1.6,    360.0,      0.0,      0.0,     0.11,     23.2,     23.5,     24.6,     24.9,     None,     26.0,     27.2
72T250, 2024100408,   1008.4,   1013.9,     25.2,     23.2,       88,      0.6,    300.0,      1.6,     10.0,      0.0,      0.5,     0.63,     24.6,     24.2,     24.7,     24.9,     None,     26.0,     27.2
72T250, 2024100409,   1009.3,   1014.7,     27.7,     22.7,       74,      0.0,      0.0,      1.8,    330.0,      0.0,      1.0,     1.64,     25.8,     25.0,     25.0,     25.0,     None,     26.0,     27.2
72T250, 2024100410,   1009.9,   1015.2,     28.2,     23.3,       74,      0.3,     10.0,      2.4,    130.0,      0.0,      1.0,     1.86,     26.4,     25.6,     25.5,     25.0,     None,     26.0,     27.2
72T250, 2024100411,   1009.6,   1015.0,     27.1,     23.5,       80,      0.6,    120.0,      3.7,    150.0,      0.0,      0.8,     0.77,     25.5,     25.2,     25.6,     25.2,     None,     26.0,     27.2
72T250, 2024100412,   1008.7,   1014.1,     28.3,     24.0,       77,      0.5,    340.0,      1.5,    330.0,      1.5,      1.0,      1.5,     27.3,     26.1,     25.7,     25.3,     None,     26.0,     27.2
72T250, 2024100413,   1008.3,   1013.7,     27.6,     24.0,       80,      1.6,    150.0,      4.1,    120.0,      0.0,      1.0,      1.9,     26.7,     26.0,     26.1,     25.4,     None,     26.0,     27.2
72T250, 2024100414,   1008.0,   1013.4,     27.9,     23.8,       78,      0.5,    190.0,      2.5,    170.0,      0.0,      1.0,     0.78,     26.3,     25.7,     26.1,     25.5,     None,     26.0,     27.1
72T250, 2024100415,   1007.8,   1013.2,     26.9,     24.6,       86,      1.1,    130.0,      1.9,    130.0,      0.0,      1.0,     0.61,     26.1,     25.7,     26.1,     25.6,     None,     26.0,     27.1
72T250, 2024100416,   1007.6,   1013.1,     26.7,     24.0,       85,      0.4,     70.0,      2.3,    130.0,      0.0,      0.2,     0.39,     25.8,     25.5,     26.1,     25.6,     None,     26.0,     27.1
72T250, 2024100417,   1008.0,   1013.4,     26.0,     25.0,       94,      0.0,      0.0,      0.9,    290.0,      0.5,      0.0,     0.16,     25.5,     25.4,     26.0,     25.7,     None,     26.0,     27.1
72T250, 2024100418,   1008.2,   1013.6,     25.5,     24.6,       94,      0.4,    330.0,      1.0,    330.0,      0.0,      0.0,     0.03,     25.0,     25.1,     26.0,     25.7,     None,     26.0,     27.1
72T250, 2024100419,   1008.7,   1014.2,     24.8,     24.0,       95,      0.0,      0.0,      1.4,    330.0,      0.0,      0.0,      0.0,     24.6,     24.9,     25.9,     25.8,     None,     26.0,     27.1
72T250, 2024100420,   1009.8,   1015.2,     24.7,     24.2,       97,      0.3,    300.0,      0.9,    280.0,      0.0,      0.0,      0.0,     24.4,     24.7,     25.7,     25.8,     None,     26.0,     27.1
72T250, 2024100421,   1009.8,   1015.3,     24.7,     24.3,       97,      0.0,      0.0,      1.2,    300.0,      0.0,      0.0,      0.0,     24.5,     24.7,     25.7,     25.7,     None,     26.1,     27.1
72T250, 2024100422,   1009.6,   1015.1,     24.1,     23.5,       96,      0.0,      0.0,      1.0,    300.0,      0.0,      0.0,      0.0,     24.0,     24.4,     25.6,     25.7,     None,     26.1,     27.1
