﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466990, 2024090101,   1006.1,   1008.3,     27.6,     23.8,       80,      3.0,    230.0,      4.4,    240.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090102,   1005.6,   1007.8,     27.1,     24.0,       83,      3.8,    240.0,      5.6,    230.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090103,   1005.4,   1007.6,     26.9,     23.2,       80,      2.0,    250.0,      4.7,    240.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090104,   1005.3,   1007.5,     26.5,     23.4,       83,      2.4,    250.0,      4.5,    250.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090105,   1005.4,   1007.6,     26.5,     23.2,       82,      2.7,    250.0,      4.3,    230.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     29.3,     30.7,     31.8,     33.0,     34.0,     34.6,     32.9
466990, 2024090106,   1006.0,   1008.2,     26.1,     23.4,       85,      2.3,    260.0,      4.8,    250.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090107,   1006.9,   1009.1,     27.1,     23.6,       81,      2.5,    240.0,      4.1,    230.0,      0.0,      0.0,      1.0,     0.48,     None,     0.29,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090108,   1007.3,   1009.5,     29.1,     23.8,       73,      2.2,    220.0,      4.8,    260.0,      0.0,      0.0,      1.0,     1.29,     25.0,     1.46,      1.0,     None,     None,     None,     None,     None,     None,     None
466990, 2024090109,   1007.6,   1009.8,     31.1,     24.0,       66,      1.9,    180.0,      3.7,    230.0,      0.0,      0.0,      1.0,      2.1,     25.0,     3.81,      1.0,     30.2,     30.3,     31.1,     32.3,     33.5,     34.5,     32.9
466990, 2024090110,   1007.2,   1009.4,     32.6,     24.9,       64,      2.0,    140.0,      3.6,    160.0,      0.0,      0.0,      1.0,      2.8,     None,      6.8,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090111,   1006.9,   1009.1,     32.2,     25.1,       66,      2.5,    110.0,      3.7,    140.0,      0.0,      0.0,      1.0,     3.29,     25.0,     9.44,      1.0,     None,     None,     None,     None,     None,     None,     None
466990, 2024090112,   1006.6,   1008.7,     33.1,     25.1,       63,      3.2,    100.0,      4.7,    100.0,      0.0,      0.0,      1.0,     3.53,     None,    10.93,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090113,   1006.6,   1008.8,     32.8,     25.4,       65,      3.1,    110.0,      5.1,    120.0,      0.0,      0.0,      1.0,     3.52,     None,    10.79,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090114,   1006.3,   1008.5,     32.2,     26.0,       70,      3.1,    120.0,      4.6,    120.0,      0.0,      0.0,      1.0,      3.3,     20.0,      9.1,      2.0,     36.8,     34.6,     33.9,     32.8,     33.3,     34.4,     33.0
466990, 2024090115,   1005.6,   1007.8,     32.2,     25.3,       67,      2.8,    140.0,      4.5,    140.0,      0.0,      0.0,      1.0,     2.66,     None,     6.17,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090116,   1005.0,   1007.2,     31.9,     25.5,       69,      2.2,    140.0,      3.9,    160.0,      0.0,      0.0,      1.0,      1.9,     None,     3.22,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090117,   1004.9,   1007.1,     31.0,     25.8,       74,      2.1,    140.0,      4.3,    160.0,      0.0,      0.0,      1.0,     1.06,     25.0,      1.1,      1.0,     None,     None,     None,     None,     None,     None,     None
466990, 2024090118,   1004.9,   1007.1,     30.0,     25.8,       78,      1.3,    140.0,      3.6,    160.0,      0.0,      0.0,      0.5,     0.23,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090119,   1005.2,   1007.4,     29.7,     25.5,       78,      1.3,    160.0,      2.5,    160.0,      0.0,      0.0,      0.0,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090120,   1005.8,   1008.0,     29.6,     25.6,       79,      1.2,    120.0,      1.9,    170.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090121,   1006.5,   1008.7,     29.5,     26.1,       82,      0.8,    130.0,      1.7,    110.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     32.7,     33.9,     34.8,     34.8,     34.7,     34.8,     33.0
466990, 2024090122,   1006.6,   1008.8,     29.2,     25.4,       80,      0.9,    230.0,      2.1,    220.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090123,   1006.5,   1008.7,     28.3,     24.9,       82,      2.5,    230.0,      3.0,    230.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090124,   1006.1,   1008.3,     27.8,     24.5,       82,      2.9,    240.0,      4.6,    230.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090201,   1005.6,   1007.8,     27.7,     23.7,       79,      3.1,    240.0,      4.5,    250.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
466990, 2024090202,   1005.4,   1007.6,     27.6,     23.8,       80,      2.9,    240.0,      4.8,    240.0,      0.0,      0.0,     None,      0.0,     None,      0.0,     None,     None,     None,     None,     None,     None,     None,     None
