﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     SS01,     GR01,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
72T250, 2024060101,   1007.2,   1012.6,     26.3,     24.8,       91,      0.0,      0.0,      1.4,    240.0,      0.0,      0.0,      0.0,     25.4,     25.6,     26.9,     26.8,    -99.5,     25.7,     24.6
72T250, 2024060102,   1007.1,   1012.5,     26.3,     24.7,       90,      0.0,      0.0,      1.2,    240.0,      0.0,      0.0,      0.0,     25.4,     25.6,     26.8,     26.7,    -99.5,     25.7,     24.6
72T250, 2024060103,   1007.0,   1012.4,     26.5,     24.8,       90,      0.0,      0.0,      1.3,    330.0,      0.0,      0.0,      0.0,     25.4,     25.5,     26.7,     26.7,    -99.5,     25.8,     24.6
72T250, 2024060104,   1007.4,   1012.8,     26.5,     24.6,       89,      0.0,      0.0,      1.2,    240.0,      0.0,      0.0,      0.0,     25.5,     25.6,     26.6,     26.6,    -99.5,     25.8,     24.6
72T250, 2024060105,   1007.3,   1012.7,     26.4,     24.2,       87,      0.3,    190.0,      1.9,    240.0,      0.0,      0.0,      0.0,     25.1,     25.3,     26.5,     26.6,    -99.5,     25.8,     24.6
72T250, 2024060106,   1007.8,   1013.2,     26.5,     24.6,       89,      0.0,      0.0,      1.0,    210.0,      0.0,      0.0,     0.03,     25.5,     25.5,     26.5,     26.5,    -99.5,     25.8,     24.6
72T250, 2024060107,   1008.1,   1013.6,     27.3,     24.7,       85,      0.0,      0.0,      0.9,    310.0,      0.0,      0.0,     0.16,     26.3,     25.9,     26.5,     26.5,    -99.5,     25.8,     24.6
72T250, 2024060108,   1008.1,   1013.5,     29.4,     24.7,       76,      0.6,    190.0,      1.7,    140.0,      0.0,      0.7,     0.69,     28.7,     27.3,     26.8,     26.4,    -99.5,     25.8,     24.7
72T250, 2024060109,   1008.3,   1013.6,     30.9,     25.0,       70,      0.4,    220.0,      1.6,    200.0,      0.0,      1.0,     1.54,     31.6,     29.1,     27.5,     26.5,    -99.5,     25.8,     24.7
72T250, 2024060110,   1008.4,   1013.7,     30.3,     25.1,       73,      0.7,    160.0,      1.8,    140.0,      0.0,      1.0,     1.05,     30.7,     28.9,     27.9,     26.6,    -99.5,     25.8,     24.7
72T250, 2024060111,   1007.9,   1013.2,     30.4,     25.7,       76,      0.8,    130.0,      2.4,    120.0,      0.0,      0.5,     0.64,     29.8,     28.5,     27.9,     26.7,    -99.5,     25.8,     24.7
72T250, 2024060112,   1007.1,   1012.5,     30.3,     25.1,       73,      1.3,     80.0,      3.0,     70.0,      0.0,      0.8,     0.61,     29.1,     28.1,     27.9,     26.8,    -99.5,     25.8,     24.7
72T250, 2024060113,   1006.3,   1011.6,     30.1,     25.2,       75,      1.8,     70.0,      3.6,     60.0,      0.0,      1.0,      0.8,     29.4,     28.3,     28.0,     26.9,    -99.5,     25.8,     24.7
