﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     TX01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01
C0Z100, 2024070203,   1003.3,     26.4,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070204,   1003.1,     26.4,      100,      0.1,      0.0,      0.9,    194.0,      0.0
C0Z100, 2024070205,   1003.6,     26.3,      100,      0.3,    224.0,      1.9,    212.0,      0.0
C0Z100, 2024070206,   1004.3,     26.2,      100,      0.2,      0.0,      2.5,    214.0,      0.0
C0Z100, 2024070207,   1004.4,     27.3,      100,      0.1,      0.0,      1.4,    207.0,      0.0
C0Z100, 2024070208,   1004.9,     29.8,       89,      0.7,    214.0,      2.4,    231.0,      0.0
C0Z100, 2024070209,   1005.2,     32.3,       79,      0.6,    193.0,      2.3,    280.0,      0.0
C0Z100, 2024070210,   1005.3,     33.4,       75,      0.3,    150.0,      2.4,    217.0,      0.0
C0Z100, 2024070211,   1005.7,     33.6,       72,      0.6,    156.0,      2.6,    131.0,      0.0
C0Z100, 2024070212,   1005.5,     33.5,       73,      0.8,    163.0,      3.5,    228.0,      0.0
C0Z100, 2024070213,   1005.3,     33.0,       75,      1.0,    186.0,      5.4,    142.0,      0.0
C0Z100, 2024070214,   1004.7,     33.2,       72,      1.1,    179.0,      5.4,    211.0,      0.0
C0Z100, 2024070215,  -9999.7,    -99.7,    -9997,    -99.7,   -999.7,      4.1,    163.0,      0.0
C0Z100, 2024070216,  -9999.7,    -99.7,    -9997,    -99.7,   -999.7,     None,     None,      0.0
C0Z100, 2024070217,   1005.0,     29.9,       81,      0.9,    194.0,      4.6,    293.0,      0.0
C0Z100, 2024070218,   1006.0,     29.0,       84,      0.4,    247.0,      4.8,    112.0,      0.0
C0Z100, 2024070219,   1007.2,     27.4,       91,      0.0,      0.0,      1.8,    263.0,      0.0
C0Z100, 2024070220,   1008.2,     27.0,       90,      0.0,      0.0,      1.6,    336.0,      0.0
C0Z100, 2024070221,   1008.8,     26.4,       95,      0.0,      0.0,      1.3,    218.0,      0.0
C0Z100, 2024070222,   1009.3,     26.0,       97,      0.0,      0.0,      0.5,    198.0,      0.0
C0Z100, 2024070223,   1008.9,     25.7,       98,      0.0,      0.0,      1.1,    293.0,      0.0
C0Z100, 2024070224,   1008.5,     25.6,       98,      0.0,      0.0,      0.6,    282.0,      0.0
C0Z100, 2024070301,   1008.1,     25.2,       99,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024070302,   1007.9,     24.9,      100,      0.0,      0.0,      0.5,    282.0,      0.0
C0Z100, 2024070303,   1007.8,     24.8,      100,      0.1,      0.0,      0.8,    268.0,      0.0
C0Z100, 2024070304,   1008.4,     24.6,       99,      0.2,      0.0,      1.5,    210.0,      0.0
C0Z100, 2024070305,   1009.0,     24.4,       99,      0.0,      0.0,      1.6,    200.0,      0.0
C0Z100, 2024070306,   1009.9,     24.7,       99,      0.3,    215.0,      1.4,    230.0,      0.0
C0Z100, 2024070307,   1010.5,     27.3,       90,      0.8,    219.0,      2.5,    201.0,      0.0
C0Z100, 2024070308,   1011.0,     30.8,       74,      0.5,    228.0,      2.7,    202.0,      0.0
C0Z100, 2024070309,   1011.2,     31.9,       70,      0.5,    214.0,      2.1,    241.0,      0.0
C0Z100, 2024070310,   1011.1,     33.2,       65,      0.6,    163.0,      2.6,    213.0,      0.0
C0Z100, 2024070311,   1010.6,     34.2,       64,      0.5,     77.0,      2.2,     96.0,      0.0
C0Z100, 2024070312,   1010.2,     34.5,       64,      0.8,    163.0,      4.0,    123.0,      0.0
C0Z100, 2024070313,   1009.8,     35.2,       62,      0.6,    155.0,      3.5,    243.0,      0.0
C0Z100, 2024070314,   1009.6,     34.8,       65,      0.6,    146.0,      3.4,    122.0,      0.0
C0Z100, 2024070315,   1009.5,     35.3,       61,      0.5,    176.0,      3.5,    137.0,      0.0
C0Z100, 2024070316,   1009.2,     35.0,       64,      0.7,    116.0,      3.2,     93.0,      0.0
C0Z100, 2024070317,   1009.2,     32.0,       73,      0.4,    167.0,      4.4,    116.0,      0.0
C0Z100, 2024070318,   1009.7,     31.7,       77,      0.1,      0.0,      3.5,    182.0,      0.0
C0Z100, 2024070319,   1010.2,     29.3,       87,      0.0,      0.0,      1.6,    109.0,      0.0
C0Z100, 2024070320,   1011.0,     28.7,       91,      0.0,      0.0,      1.3,    157.0,      0.0
C0Z100, 2024070321,   1011.7,     28.5,       93,      0.0,      0.0,      1.1,    285.0,      0.0
C0Z100, 2024070322,   1011.8,     28.0,       95,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070323,   1011.9,     27.9,       96,      0.0,      0.0,      0.5,    123.0,      0.0
C0Z100, 2024070324,   1011.6,     27.8,       96,      0.0,      0.0,      0.4,    240.0,      0.0
C0Z100, 2024070401,   1011.0,     27.4,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070402,   1010.5,     27.1,       98,      0.2,      0.0,      1.2,    211.0,      0.0
C0Z100, 2024070403,   1010.3,     26.9,       98,      0.0,      0.0,      1.0,    197.0,      0.0
C0Z100, 2024070404,   1010.3,     26.5,       99,      0.2,      0.0,      2.0,    211.0,      0.0
C0Z100, 2024070405,   1010.4,     26.0,       99,      0.0,      0.0,      1.3,    288.0,      0.0
C0Z100, 2024070406,   1010.5,     26.0,       99,      0.1,      0.0,      1.1,    251.0,      0.0
C0Z100, 2024070407,   1010.9,     28.5,       90,      0.6,    239.0,      2.1,    197.0,      0.0
C0Z100, 2024070408,   1010.8,     31.2,       73,      0.9,    228.0,      2.6,    218.0,      0.0
C0Z100, 2024070409,   1010.6,     33.3,       67,      0.6,    231.0,      2.5,    193.0,      0.0
C0Z100, 2024070410,   1010.3,     34.6,       60,      0.6,    209.0,      2.6,    201.0,      0.0
C0Z100, 2024070411,   1009.7,     35.3,       57,      0.5,    303.0,      2.2,    201.0,      0.0
C0Z100, 2024070412,   1008.9,     35.9,       57,      0.5,    132.0,      2.5,    234.0,      0.0
C0Z100, 2024070413,   1008.3,     35.6,       58,      0.5,    169.0,      2.6,     68.0,      0.0
C0Z100, 2024070414,   1008.2,     35.8,       58,      0.5,    122.0,      2.6,    160.0,      0.0
C0Z100, 2024070415,   1008.4,     34.3,       64,      0.6,    166.0,      4.4,     65.0,      0.0
C0Z100, 2024070416,   1008.3,     34.6,       65,      0.4,    160.0,      3.7,    100.0,      0.0
C0Z100, 2024070417,   1007.9,     32.3,       69,      0.3,    171.0,      3.2,    203.0,      0.0
C0Z100, 2024070418,   1008.4,     30.5,       82,      0.1,      0.0,      1.6,    111.0,      0.0
C0Z100, 2024070419,   1008.5,     29.0,       89,      0.0,      0.0,      1.3,    133.0,      0.0
C0Z100, 2024070420,   1008.8,     28.0,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070421,   1008.9,     28.0,       95,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070422,   1009.2,     27.8,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070423,   1008.8,     27.5,       97,      0.0,      0.0,      0.9,    200.0,      0.0
C0Z100, 2024070424,   1008.7,     27.8,       94,      0.2,      0.0,      0.9,    183.0,      0.0
C0Z100, 2024070501,   1007.8,     27.3,       95,      0.0,      0.0,      1.1,    218.0,      0.0
C0Z100, 2024070502,   1007.2,     26.6,       97,      0.1,      0.0,      0.8,    213.0,      0.0
C0Z100, 2024070503,   1006.7,     26.2,       98,      0.0,      0.0,      0.8,    178.0,      0.0
C0Z100, 2024070504,   1006.8,     25.8,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070505,   1007.0,     25.5,       99,      0.0,      0.0,      1.0,    210.0,      0.0
C0Z100, 2024070506,   1007.2,     25.5,      100,      0.1,      0.0,      1.0,    218.0,      0.0
C0Z100, 2024070507,   1007.5,     27.9,       90,      0.6,    202.0,      2.0,    195.0,      0.0
C0Z100, 2024070508,   1008.0,     31.4,       73,      0.7,    222.0,      2.3,    192.0,      0.0
C0Z100, 2024070509,   1007.8,     33.0,       64,      0.6,    200.0,      2.2,    201.0,      0.0
C0Z100, 2024070510,   1007.7,     33.7,       64,      0.7,    273.0,      2.5,    133.0,      0.0
C0Z100, 2024070511,   1007.3,     34.0,       69,      0.3,    187.0,      1.8,    360.0,      0.0
C0Z100, 2024070512,   1006.7,     35.1,       70,      0.7,    135.0,      3.2,     62.0,      0.0
C0Z100, 2024070513,   1006.1,     34.8,       65,      0.8,    151.0,      3.7,    149.0,      0.0
C0Z100, 2024070514,   1005.9,     34.8,       61,      0.8,    113.0,      4.0,     56.0,      0.0
C0Z100, 2024070515,   1005.7,     34.4,       64,      0.6,    142.0,      4.4,    110.0,      0.0
C0Z100, 2024070516,   1005.3,     32.4,       71,      0.4,     96.0,      3.1,    132.0,      0.0
C0Z100, 2024070517,   1005.4,     31.2,       72,      0.1,      0.0,      3.0,    150.0,      0.0
C0Z100, 2024070518,   1005.6,     29.8,       80,      0.0,      0.0,      2.0,    231.0,      0.0
C0Z100, 2024070519,   1006.0,     28.3,       87,      0.0,      0.0,      1.7,    208.0,      0.0
C0Z100, 2024070520,   1006.4,     27.6,       92,      0.0,      0.0,      1.1,    181.0,      0.0
C0Z100, 2024070521,   1006.6,     26.9,       94,      0.0,      0.0,      0.6,    354.0,      0.0
C0Z100, 2024070522,   1006.7,     26.6,       95,      0.0,      0.0,      0.6,    185.0,      0.0
C0Z100, 2024070523,   1006.6,     26.1,       96,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070524,   1006.3,     25.9,       96,      0.1,      0.0,      0.6,    195.0,      0.0
C0Z100, 2024070601,   1005.9,     25.9,       96,      0.0,      0.0,      1.0,    215.0,      0.0
C0Z100, 2024070602,   1005.8,     25.8,       95,      0.1,      0.0,      1.4,    238.0,      0.0
C0Z100, 2024070603,   1005.6,     25.7,       94,      0.1,      0.0,      1.2,    228.0,      0.0
C0Z100, 2024070604,   1005.7,     25.4,       96,      0.3,    242.0,      1.7,    253.0,      0.0
C0Z100, 2024070605,   1006.0,     25.2,       96,      0.4,    227.0,      1.1,    217.0,      0.0
C0Z100, 2024070606,   1006.4,     25.4,       97,      0.3,    217.0,      1.4,    273.0,      0.0
C0Z100, 2024070607,   1007.0,     28.2,       87,      0.8,    215.0,      2.3,    206.0,      0.0
C0Z100, 2024070608,   1007.3,     31.3,       75,      0.9,    223.0,      2.8,    200.0,      0.0
C0Z100, 2024070609,   1007.3,     33.1,       61,      1.1,    231.0,      3.3,    211.0,      0.0
C0Z100, 2024070610,   1007.4,     34.3,       60,      1.0,    271.0,      3.2,    211.0,      0.0
C0Z100, 2024070611,   1007.1,     35.6,       60,      0.6,    187.0,      3.3,    234.0,      0.0
C0Z100, 2024070612,   1006.4,     35.4,       62,      0.8,    160.0,      2.9,    152.0,      0.0
C0Z100, 2024070613,   1006.3,     35.1,       65,      0.7,    160.0,      3.3,    101.0,      0.0
C0Z100, 2024070614,   1006.1,     35.3,       63,      0.7,    140.0,      4.1,    146.0,      0.0
C0Z100, 2024070615,   1005.9,     34.8,       61,      0.6,    117.0,      3.9,    113.0,      0.0
C0Z100, 2024070616,   1005.6,     34.8,       64,      0.5,    161.0,      3.9,    133.0,      0.0
C0Z100, 2024070617,   1005.7,     33.1,       68,      0.4,    138.0,      3.8,    133.0,      0.0
C0Z100, 2024070618,   1006.8,     30.9,       78,      0.2,      0.0,      3.2,    126.0,      0.0
C0Z100, 2024070619,   1007.1,     29.6,       81,      0.4,    229.0,      2.7,    224.0,      0.0
C0Z100, 2024070620,   1007.4,     28.0,       90,      0.0,      0.0,      1.2,    224.0,      0.0
C0Z100, 2024070621,   1008.0,     27.5,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070622,   1008.2,     27.2,       96,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070623,   1007.8,     27.1,       95,      0.3,    226.0,      1.5,    220.0,      0.0
C0Z100, 2024070624,   1007.5,     26.9,       95,      0.1,      0.0,      1.5,    220.0,      0.0
C0Z100, 2024070701,   1007.1,     26.2,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070702,   1006.7,     25.8,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070703,   1006.3,     25.6,       98,      0.1,      0.0,      0.8,    197.0,      0.0
C0Z100, 2024070704,   1006.6,     25.4,       99,      0.0,      0.0,      0.6,    198.0,      0.0
C0Z100, 2024070705,   1007.0,     25.2,       99,      0.0,      0.0,      0.7,    199.0,      0.0
C0Z100, 2024070706,   1007.5,     25.4,       98,      0.1,      0.0,      1.0,    217.0,      0.0
C0Z100, 2024070707,   1008.1,     28.5,       87,      0.3,    245.0,      1.9,    206.0,      0.0
C0Z100, 2024070708,   1008.2,     31.6,       72,      0.7,    246.0,      2.5,    265.0,      0.0
C0Z100, 2024070709,   1008.3,     33.3,       64,      0.3,    240.0,      2.3,    285.0,      0.0
C0Z100, 2024070710,   1008.1,     35.0,       63,      0.3,    232.0,      2.1,    213.0,      0.0
C0Z100, 2024070711,   1007.8,     34.0,       68,      0.3,    121.0,      2.2,    125.0,      0.0
C0Z100, 2024070712,   1007.4,     35.3,       64,      0.6,    168.0,      3.7,    110.0,      0.0
C0Z100, 2024070713,   1006.8,     35.2,       58,      0.9,    125.0,      4.0,     75.0,      0.0
C0Z100, 2024070714,   1006.1,     35.6,       59,      0.6,    116.0,      3.3,    145.0,      0.0
C0Z100, 2024070715,   1006.3,     34.7,       66,      0.5,    129.0,      4.1,    141.0,      0.0
C0Z100, 2024070716,   1006.4,     32.5,       71,      0.3,    163.0,      3.3,    106.0,      0.0
C0Z100, 2024070717,   1006.6,     31.6,       72,      0.3,    166.0,      3.0,    131.0,      0.0
C0Z100, 2024070718,   1007.2,     30.5,       79,      0.3,    164.0,      1.8,    224.0,      0.0
C0Z100, 2024070719,   1007.2,     29.1,       85,      0.0,      0.0,      1.6,    209.0,      0.0
C0Z100, 2024070720,   1007.7,     28.0,       92,      0.0,      0.0,      1.6,    209.0,      0.0
C0Z100, 2024070721,   1007.6,     27.4,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070722,   1007.9,     26.9,       97,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070723,   1008.1,     27.2,       93,      0.2,      0.0,      1.6,    251.0,      0.0
C0Z100, 2024070724,   1005.6,     26.9,       90,      0.2,      0.0,      1.6,    128.0,      0.0
C0Z100, 2024070801,   1006.8,     27.6,       88,      0.2,      0.0,      2.6,    261.0,      0.0
C0Z100, 2024070802,   1006.9,     26.8,       89,      0.1,      0.0,      1.6,    205.0,      0.0
C0Z100, 2024070803,   1006.2,     25.8,       95,      0.0,      0.0,      0.9,    326.0,      0.0
C0Z100, 2024070804,   1006.0,     25.4,       95,      0.3,    203.0,      0.8,    336.0,      0.0
C0Z100, 2024070805,   1005.5,     25.4,       94,      0.0,      0.0,      2.5,    230.0,      0.0
C0Z100, 2024070806,   1006.1,     25.3,       93,      0.0,      0.0,      1.4,    210.0,      0.0
C0Z100, 2024070807,   1006.5,     27.1,       85,      0.3,    218.0,      2.0,    209.0,      0.0
C0Z100, 2024070808,   1006.6,     31.6,       65,      0.6,    203.0,      2.3,    190.0,      0.0
C0Z100, 2024070809,   1006.4,     33.8,       61,      0.5,    186.0,      2.6,    264.0,      0.0
C0Z100, 2024070810,   1006.0,     34.3,       56,      1.0,    198.0,      2.7,    261.0,      0.0
C0Z100, 2024070811,   1006.0,     34.9,       65,      0.5,    168.0,      2.7,    132.0,      0.0
C0Z100, 2024070812,   1005.8,     34.8,       63,      0.7,    127.0,      3.2,    108.0,      0.0
C0Z100, 2024070813,   1005.5,     35.0,       56,      0.7,    146.0,      3.6,    142.0,      0.0
C0Z100, 2024070814,   1005.3,     35.3,       57,      0.6,    159.0,      4.4,    139.0,      0.0
C0Z100, 2024070815,   1005.1,     32.5,       65,      0.7,    160.0,      3.7,     62.0,      0.0
C0Z100, 2024070816,   1005.2,     31.0,       71,      0.6,    108.0,      3.7,    104.0,      0.0
C0Z100, 2024070817,   1006.0,     30.2,       76,      0.6,    210.0,      3.6,    124.0,      0.0
C0Z100, 2024070818,   1006.8,     28.8,       78,      0.9,    219.0,      5.5,    216.0,      0.0
C0Z100, 2024070819,   1007.4,     26.2,       91,      0.4,     67.0,      3.7,    218.0,      0.0
C0Z100, 2024070820,   1007.4,     25.7,       95,      0.0,      0.0,      1.1,     27.0,      0.0
C0Z100, 2024070821,   1008.2,     25.7,       98,      0.0,      0.0,      1.1,    104.0,      0.0
C0Z100, 2024070822,   1008.1,     25.7,       99,      0.0,      0.0,      0.1,      0.0,      0.0
C0Z100, 2024070823,   1007.1,     25.0,       99,      0.0,      0.0,      0.8,    228.0,      0.0
C0Z100, 2024070824,   1006.0,     24.7,       99,      0.0,      0.0,      1.4,    212.0,      0.0
C0Z100, 2024070901,   1005.3,     24.8,       99,      0.1,      0.0,      1.7,    263.0,      0.0
C0Z100, 2024070902,   1005.3,     24.3,       99,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024070903,   1005.4,     23.7,       99,      0.0,      0.0,      0.5,    244.0,      0.0
C0Z100, 2024070904,   1005.3,     23.4,       99,      0.1,      0.0,      1.1,    256.0,      0.0
C0Z100, 2024070905,   1005.6,     23.5,       99,      0.1,      0.0,      1.2,    208.0,      0.0
C0Z100, 2024070906,   1006.2,     23.4,       98,      0.2,      0.0,      1.6,    213.0,      0.0
C0Z100, 2024070907,   1006.8,     26.2,       88,      0.6,    220.0,      2.5,    282.0,      0.0
C0Z100, 2024070908,   1006.2,     29.7,       74,      0.2,      0.0,      2.7,    207.0,      0.0
C0Z100, 2024070909,   1005.8,     31.9,       62,      0.6,    226.0,      2.2,    271.0,      0.0
C0Z100, 2024070910,   1006.2,     33.3,       58,      0.4,     63.0,      2.4,    194.0,      0.0
C0Z100, 2024070911,   1006.5,     33.7,       60,      0.5,    143.0,      3.2,     94.0,      0.0
C0Z100, 2024070912,   1006.5,     34.7,       58,      0.8,    135.0,      3.7,    101.0,      0.0
C0Z100, 2024070913,   1006.3,     34.6,       63,      0.7,    171.0,      3.0,    118.0,      0.0
C0Z100, 2024070914,   1005.9,     34.3,       61,      0.8,    137.0,      3.5,    131.0,      0.0
C0Z100, 2024070915,   1005.7,     34.8,       59,      0.6,    153.0,      3.3,    147.0,      0.0
C0Z100, 2024070916,   1005.4,     33.1,       62,      0.6,    223.0,      3.1,    221.0,      0.0
C0Z100, 2024070917,   1005.1,     33.6,       65,      0.4,    184.0,      2.4,    251.0,      0.0
C0Z100, 2024070918,   1005.4,     30.8,       76,      0.1,      0.0,      2.5,    142.0,      0.0
C0Z100, 2024070919,   1006.3,     29.0,       80,      0.0,      0.0,      1.7,    220.0,      0.0
C0Z100, 2024070920,   1006.6,     28.5,       85,      0.0,      0.0,      2.2,    131.0,      0.0
C0Z100, 2024070921,   1006.6,     27.3,       91,      0.0,      0.0,      0.8,    122.0,      0.0
C0Z100, 2024070922,   1007.4,     26.7,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024070923,   1007.2,     26.9,       95,      0.0,      0.0,      0.9,    360.0,      0.0
C0Z100, 2024070924,   1006.9,     26.3,       95,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024071001,   1006.4,     26.2,       96,      0.2,      0.0,      1.4,    269.0,      0.0
C0Z100, 2024071002,   1005.8,     26.2,       95,      0.3,    244.0,      1.7,    238.0,      0.0
C0Z100, 2024071003,   1005.3,     26.4,       91,      0.6,    233.0,      3.2,    257.0,      0.0
C0Z100, 2024071004,   1005.6,     26.0,       92,      0.4,    252.0,      1.7,    259.0,      0.0
C0Z100, 2024071005,   1005.9,     25.5,       95,      0.1,      0.0,      1.2,    228.0,      0.0
