﻿"* MH (Multifield Hourly Data Format)"
********************************************************************************
"* Users Information:"
"* (column:1~6)stno: station number (8~17)yyyymmddhh: date of record (18~24): observation data"
"* all observation uses local time=UTC+08:00"
"* yyyy: year"
"* mm: month"
"* dd: day"
"* hh: hour"
********************************************************************************
"* CD01 High Cloud Height(Km)"
"* CD02 Medium Cloud Height(Km)"
"* CD03 Low Cloud Height(Km)"
"* CD04 High Cloud Amount(0-10)"
"* CD05 Medium Cloud Amount(0-10)"
"* CD06 Low Cloud Amount(0-10)"
"* CD07 High Cloud Form"
"* CD08 Medium Cloud Form"
"* CD09 Low Cloud Form"
"* CD10 Ceiling(Km)"
"* CD11 Total Cloud Amount(0-10)"
"* EP03 Class A Pan Evaporation(mm)"
"* PP01 Precipitation(mm)"
"* PP02 Precipitation Hours(hr)"
"* PS01 Station Pressure(hPa)"
"* PS02 Sea Level Pressure(hPa)"
"* RH01 Relative Humidity(%)"
"* RH02 Vapor Pressure(hPa)"
"* ST01 State of the Sky"
"* ST02 State of the Ground"
"* ST03 Thunderstorm"
"* ST04 Liquid Precipitation Type 1"
"* ST05 Liquid Precipitation Type 2"
"* ST06 Solid Precipitation Type 1"
"* ST07 Solid Precipitation Type 2"
"* ST08 Solid Precipitation Type 3"
"* ST09 Obscuration Type 1"
"* ST10 Obscuration Type 2"
"* ST11 Photometeors Type 1"
"* ST12 Photometeors Type 2"
"* SS01 Sunshine Duration(hr)"
"* SS02 Global Solar Radiation(MJ/㎡)"
"* SS03 Net Radiation(MJ/㎡)"
"* TS01 Surface Temperature(℃)"
"* TS02 Temperature at Depth of 5cm(℃)"
"* TS03 Temperature at Depth of 10cm(℃)"
"* TS04 Temperature at Depth of 20cm(℃)"
"* TS05 Temperature at Depth of 30cm(℃)"
"* TS06 Temperature at Depth of 50cm(℃)"
"* TS07 Temperature at Depth of 100cm(℃)"
"* TX01 Temperature(℃)"
"* TX02 Absolute Maximum Temperature(℃)"
"* TX03 Absolute Minimum Temperature(℃)"
"* TX04 Wet Bulb Temperature(℃)"
"* TX05 Dew Point Temperature(℃)"
"* VS01 Visibility(Km)"
"* WD01 Wind Speed(m/s)"
"* WD02 Wind Direction(360 degree)"
"* WD03 Maximum Wind Speed(m/s)"
"* WD04 Maximum Wind Direction(360 degree)"
"* WD05 Gust(m/s)"
"* WD06 Gust Direction(360 degree)"
********************************************************************************
"* special code of record:"
"* -9991: instrument malfunction"
"* -9996: data aggregated later"
"* -9997: data unavailable/failure for unknown reason"
"* -9998: Trace"
"* -9999: no observation"
********************************************************************************
# stno, yyyymmddhh,     PS01,     TX01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01
C0Z100, 2024060203,   1004.8,     25.3,       99,      0.0,      0.0,      0.5,     55.0,      0.0
C0Z100, 2024060204,   1004.6,     25.1,       99,      0.0,      0.0,      1.3,     69.0,      0.0
C0Z100, 2024060205,   1004.6,     25.2,      100,      0.0,      0.0,      0.0,      0.0,      0.5
C0Z100, 2024060206,   1004.9,     25.4,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060207,   1005.1,     25.6,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060208,   1005.3,     25.9,      100,      0.0,      0.0,      0.6,    184.0,      2.0
C0Z100, 2024060209,   1004.9,     26.9,       99,      0.0,      0.0,      1.4,    240.0,      0.0
C0Z100, 2024060210,   1004.8,     27.1,       96,      0.0,      0.0,      1.2,    201.0,      0.0
C0Z100, 2024060211,   1004.3,     27.6,       94,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024060212,   1003.6,     26.7,       93,      0.0,      0.0,      0.7,     24.0,      0.5
C0Z100, 2024060213,   1002.3,     26.6,       96,      0.0,      0.0,      0.0,      0.0,      1.0
C0Z100, 2024060214,   1001.7,     26.6,       96,      0.2,      0.0,      1.6,     32.0,      0.0
C0Z100, 2024060215,   1001.1,     26.1,       96,      0.4,     61.0,      1.7,     71.0,      0.0
C0Z100, 2024060216,   1000.7,     24.8,       98,      0.7,     68.0,      4.2,     70.0,      0.5
C0Z100, 2024060217,   1001.0,     24.5,       99,      0.0,      0.0,      2.7,     93.0,      0.5
C0Z100, 2024060218,   1001.2,     24.5,       99,      0.1,      0.0,      1.1,     58.0,      0.5
C0Z100, 2024060219,   1001.8,     24.0,       99,      0.1,      0.0,      2.4,     94.0,      1.5
C0Z100, 2024060220,   1001.8,     24.0,      100,      0.0,      0.0,      0.3,    344.0,      2.0
C0Z100, 2024060221,   1002.2,     24.0,      100,      0.0,      0.0,      0.5,    279.0,      0.0
C0Z100, 2024060222,   1002.7,     23.9,      100,      0.0,      0.0,      1.2,    276.0,      2.0
C0Z100, 2024060223,   1002.5,     23.9,      100,      0.0,      0.0,      1.6,    214.0,      5.0
C0Z100, 2024060224,   1002.1,     23.8,      100,      0.0,      0.0,      1.1,    216.0,      3.5
C0Z100, 2024060301,   1001.6,     22.9,      100,      0.4,     79.0,      2.4,    103.0,      0.5
C0Z100, 2024060302,   1001.4,     22.3,      100,      0.4,     53.0,      2.5,     18.0,      0.0
C0Z100, 2024060303,   1001.4,     22.2,      100,      0.0,      0.0,      1.0,     40.0,      0.5
C0Z100, 2024060304,   1001.8,     22.3,      100,      0.0,      0.0,      0.8,     30.0,      0.0
C0Z100, 2024060305,   1002.3,     22.4,      100,      0.0,      0.0,      1.1,    256.0,      0.5
C0Z100, 2024060306,   1003.0,     22.7,      100,      0.0,      0.0,      0.7,    215.0,      0.0
C0Z100, 2024060307,   1003.5,     22.9,      100,      0.0,      0.0,      0.8,    259.0,      0.0
C0Z100, 2024060308,   1004.2,     22.9,      100,      0.1,      0.0,      1.2,     59.0,      0.0
C0Z100, 2024060309,   1004.8,     22.5,       98,      0.4,     19.0,      1.8,     28.0,      0.0
C0Z100, 2024060310,   1004.9,     23.0,       93,      0.6,    326.0,      3.4,    105.0,      0.0
C0Z100, 2024060311,   1004.8,     23.8,       89,      0.9,    288.0,      2.4,    282.0,      0.0
C0Z100, 2024060312,   1004.7,     24.0,       89,      0.3,    256.0,      2.3,    261.0,      0.0
C0Z100, 2024060313,   1004.2,     24.9,       86,      0.4,    242.0,      2.8,    211.0,      0.0
C0Z100, 2024060314,   1004.2,     24.5,       84,      0.6,    249.0,      2.4,    259.0,      0.0
C0Z100, 2024060315,   1004.6,     24.2,       87,      0.0,      0.0,      1.9,    175.0,      0.0
C0Z100, 2024060316,   1005.0,     23.3,       91,      0.0,      0.0,      2.0,    232.0,      0.0
C0Z100, 2024060317,   1005.6,     21.9,       97,      0.1,      0.0,      2.2,     86.0,      0.5
C0Z100, 2024060318,   1006.0,     21.9,       98,      0.3,    191.0,      1.4,    196.0,      0.0
C0Z100, 2024060319,   1006.9,     21.6,       99,      0.6,    211.0,      2.0,    223.0,      0.0
C0Z100, 2024060320,   1007.2,     21.6,       99,      0.0,      0.0,      2.4,    213.0,      0.0
C0Z100, 2024060321,   1008.1,     21.7,       99,      0.3,    232.0,      1.8,    200.0,      0.0
C0Z100, 2024060322,   1008.7,     21.7,      100,      0.4,    228.0,      1.6,    202.0,      0.0
C0Z100, 2024060323,   1008.4,     21.5,       99,      0.4,    235.0,      1.7,    215.0,      0.0
C0Z100, 2024060324,   1007.9,     21.2,       99,      0.2,      0.0,      1.8,    206.0,      0.0
C0Z100, 2024060401,   1007.3,     20.5,       98,      0.3,    214.0,      1.8,    233.0,      0.0
C0Z100, 2024060402,   1006.8,     19.8,       98,      0.3,    207.0,      1.6,    181.0,      0.0
C0Z100, 2024060403,   1006.5,     19.5,       98,      0.1,      0.0,      1.2,    216.0,      0.0
C0Z100, 2024060404,   1006.6,     20.2,       98,      0.2,      0.0,      1.4,    261.0,      0.0
C0Z100, 2024060405,   1007.1,     20.4,       98,      0.2,      0.0,      1.5,    244.0,      0.0
C0Z100, 2024060406,   1007.7,     20.6,       98,      0.1,      0.0,      0.9,    239.0,      0.0
C0Z100, 2024060407,   1008.2,     21.4,       97,      0.3,    213.0,      1.8,    166.0,      0.0
C0Z100, 2024060408,   1008.7,     22.4,       93,      0.9,    230.0,      2.2,    220.0,      0.0
C0Z100, 2024060409,   1009.0,     24.6,       83,      0.7,    240.0,      3.5,    218.0,      0.0
C0Z100, 2024060410,   1009.3,     26.1,       76,      0.7,    244.0,      2.6,    212.0,      0.0
C0Z100, 2024060411,   1009.4,     27.3,       72,      0.4,    189.0,      2.2,    225.0,      0.0
C0Z100, 2024060412,   1009.1,     27.9,       72,      0.4,    161.0,      1.5,    199.0,      0.0
C0Z100, 2024060413,   1008.8,     27.5,       70,      0.4,     30.0,      1.8,    195.0,      0.0
C0Z100, 2024060414,   1008.4,     27.9,       72,      0.6,     50.0,      2.3,     37.0,      0.0
C0Z100, 2024060415,   1008.4,     27.9,       72,      0.4,     77.0,      2.5,     27.0,      0.0
C0Z100, 2024060416,   1008.3,     27.2,       77,      0.3,     70.0,      2.3,     34.0,      0.0
C0Z100, 2024060417,   1008.5,     26.5,       82,      0.3,     37.0,      2.0,    101.0,      0.0
C0Z100, 2024060418,   1008.8,     25.1,       86,      0.0,      0.0,      0.9,     74.0,      0.0
C0Z100, 2024060419,   1009.0,     24.1,       89,      0.0,      0.0,      1.0,     26.0,      0.0
C0Z100, 2024060420,   1009.8,     23.3,       91,      0.0,      0.0,      0.3,    360.0,      0.0
C0Z100, 2024060421,   1010.3,     23.0,       94,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060422,   1010.5,     23.1,       95,      0.0,      0.0,      1.0,    221.0,      0.0
C0Z100, 2024060423,   1010.3,     23.1,       93,      0.1,      0.0,      1.1,    113.0,      0.0
C0Z100, 2024060424,   1009.9,     23.0,       87,      0.1,      0.0,      1.7,    193.0,      0.0
C0Z100, 2024060501,   1009.1,     22.6,       91,      0.2,      0.0,      1.5,    220.0,      0.0
C0Z100, 2024060502,   1008.7,     22.4,       85,      0.3,    229.0,      2.1,    226.0,      0.0
C0Z100, 2024060503,   1008.2,     21.9,       88,      0.0,      0.0,      1.5,    307.0,      0.0
C0Z100, 2024060504,   1008.0,     21.0,       96,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060505,   1008.2,     21.1,       95,      0.0,      0.0,      0.8,    223.0,      0.0
C0Z100, 2024060506,   1008.6,     21.6,       95,      0.0,      0.0,      0.9,    223.0,      0.0
C0Z100, 2024060507,   1009.2,     23.0,       89,      0.2,      0.0,      2.1,    226.0,      0.0
C0Z100, 2024060508,   1009.5,     25.2,       78,      0.7,    233.0,      2.4,    203.0,      0.0
C0Z100, 2024060509,   1009.5,     27.8,       67,      0.7,    244.0,      3.0,    206.0,      0.0
C0Z100, 2024060510,   1009.5,     29.4,       56,      0.8,    238.0,      2.4,    238.0,      0.0
C0Z100, 2024060511,   1009.4,     31.1,       55,      0.6,    217.0,      2.9,    252.0,      0.0
C0Z100, 2024060512,   1009.0,     30.8,       60,      0.7,    135.0,      3.2,     98.0,      0.0
C0Z100, 2024060513,   1008.5,     28.2,       71,      0.5,    148.0,      2.8,    169.0,      0.0
C0Z100, 2024060514,   1008.3,     27.1,       72,      0.4,    248.0,      2.5,    202.0,      0.0
C0Z100, 2024060515,   1007.7,     26.6,       80,      0.0,      0.0,      2.2,    261.0,      0.0
C0Z100, 2024060516,   1007.4,     26.6,       76,      0.2,      0.0,      1.6,    236.0,      0.0
C0Z100, 2024060517,   1007.6,     25.9,       83,      0.0,      0.0,      1.3,    260.0,      0.0
C0Z100, 2024060518,   1007.7,     25.5,       87,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060519,   1008.1,     24.7,       90,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060520,   1008.6,     24.3,       93,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060521,   1008.6,     23.8,       93,      0.0,      0.0,      0.3,    180.0,      0.0
C0Z100, 2024060522,   1009.5,     23.8,       95,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060523,   1009.1,     23.9,       92,      0.3,    247.0,      1.3,    251.0,      0.0
C0Z100, 2024060524,   1008.4,     23.9,       91,      0.0,      0.0,      1.7,    277.0,      0.0
C0Z100, 2024060601,   1007.8,     23.5,       94,      0.0,      0.0,      0.8,    294.0,      0.0
C0Z100, 2024060602,   1007.3,     23.6,       96,      0.0,      0.0,      0.5,    250.0,      0.0
C0Z100, 2024060603,   1007.1,     23.3,       96,      0.0,      0.0,      0.6,    215.0,      0.0
C0Z100, 2024060604,   1006.9,     23.1,       95,      0.0,      0.0,      1.0,    223.0,      0.0
C0Z100, 2024060605,   1006.7,     23.3,       96,      0.0,      0.0,      0.7,    196.0,      0.0
C0Z100, 2024060606,   1006.9,     23.4,       96,      0.0,      0.0,      1.3,    253.0,      0.0
C0Z100, 2024060607,   1007.1,     23.7,       95,      0.0,      0.0,      0.9,    225.0,      0.0
C0Z100, 2024060608,   1007.1,     26.1,       83,      0.3,    206.0,      1.8,    212.0,      0.0
C0Z100, 2024060609,   1007.0,     28.2,       75,      0.4,    191.0,      1.9,    269.0,      0.0
C0Z100, 2024060610,   1006.7,     30.6,       68,      0.6,    209.0,      2.3,    300.0,      0.0
C0Z100, 2024060611,   1006.9,     30.5,       70,      0.6,    164.0,      4.3,    276.0,      0.0
C0Z100, 2024060612,   1006.5,     30.2,       72,      0.5,    134.0,      2.5,    128.0,      0.0
C0Z100, 2024060613,   1005.8,     30.4,       73,      0.6,    151.0,      2.6,    231.0,      0.0
C0Z100, 2024060614,   1005.6,     28.7,       79,      0.6,    139.0,      3.1,    234.0,      0.0
C0Z100, 2024060615,   1005.0,     27.6,       82,      0.5,    165.0,      3.8,    111.0,      0.0
C0Z100, 2024060616,   1004.6,     27.8,       81,      0.0,      0.0,      2.1,    123.0,      0.0
C0Z100, 2024060617,   1004.7,     26.8,       87,      0.2,      0.0,      1.5,    288.0,      0.0
C0Z100, 2024060618,   1004.8,     26.4,       90,      0.1,      0.0,      1.1,     65.0,      0.0
C0Z100, 2024060619,   1005.3,     25.9,       93,      0.0,      0.0,      1.0,     73.0,      0.0
C0Z100, 2024060620,   1005.8,     25.5,       94,      0.1,      0.0,      1.0,     43.0,      0.0
C0Z100, 2024060621,   1006.2,     25.3,       95,      0.1,      0.0,      1.6,     18.0,      0.0
C0Z100, 2024060622,   1006.3,     25.2,       97,      0.0,      0.0,      0.6,     14.0,      0.5
C0Z100, 2024060623,   1006.6,     24.9,       98,      0.0,      0.0,      0.7,     14.0,      1.0
C0Z100, 2024060624,   1006.1,     24.5,       99,      0.1,      0.0,      1.2,      4.0,     17.0
C0Z100, 2024060701,   1005.6,     24.3,      100,      0.0,      0.0,      0.8,     48.0,      6.5
C0Z100, 2024060702,   1004.3,     24.2,      100,      0.0,      0.0,      1.0,     73.0,      2.5
C0Z100, 2024060703,   1004.3,     24.3,      100,      0.3,    348.0,      1.5,    334.0,      0.5
C0Z100, 2024060704,   1004.3,     24.4,      100,      0.0,      0.0,      1.1,     33.0,      0.5
C0Z100, 2024060705,   1003.8,     24.2,      100,      0.0,      0.0,      0.5,     27.0,      0.0
C0Z100, 2024060706,   1004.4,     24.4,      100,      0.0,      0.0,      1.1,    286.0,      0.0
C0Z100, 2024060707,   1004.5,     25.0,      100,      0.0,      0.0,      0.6,    276.0,      0.0
C0Z100, 2024060708,   1004.8,     25.7,       99,      0.0,      0.0,      0.8,    336.0,      0.0
C0Z100, 2024060709,   1005.0,     25.9,       97,      0.1,      0.0,      1.9,    343.0,      0.0
C0Z100, 2024060710,   1004.8,     28.4,       87,      0.8,     65.0,      3.0,     66.0,      0.0
C0Z100, 2024060711,   1004.3,     29.8,       81,      1.2,     79.0,      4.2,     79.0,      0.0
C0Z100, 2024060712,   1003.7,     29.8,       83,      1.0,     49.0,      5.2,    108.0,      0.0
C0Z100, 2024060713,   1003.2,     28.7,       84,      1.1,     61.0,      3.7,     75.0,      0.0
C0Z100, 2024060714,   1002.8,     27.5,       88,      0.9,     62.0,      4.3,     45.0,      0.0
C0Z100, 2024060715,   1002.5,     27.0,       90,      0.8,     50.0,      3.4,     18.0,      0.0
C0Z100, 2024060716,   1002.3,     25.8,       96,      0.6,     13.0,      3.8,    118.0,      0.5
C0Z100, 2024060717,   1002.3,     25.5,       99,      0.0,      0.0,      2.2,     57.0,     14.5
C0Z100, 2024060718,   1002.6,     25.3,      100,      0.1,      0.0,      1.2,     71.0,     17.0
C0Z100, 2024060719,   1003.5,     25.2,      100,      0.0,      0.0,      1.0,    353.0,     10.5
C0Z100, 2024060720,   1003.1,     25.1,      100,      0.1,      0.0,      1.4,    255.0,      2.5
C0Z100, 2024060721,   1003.2,     25.0,      100,      0.3,    270.0,      2.1,    207.0,      2.5
C0Z100, 2024060722,   1004.5,     25.0,      100,      0.0,      0.0,      1.4,    244.0,      0.0
C0Z100, 2024060723,   1004.6,     25.1,      100,      0.0,      0.0,      0.5,     72.0,      0.0
C0Z100, 2024060724,   1004.6,     25.2,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060801,   1003.8,     25.1,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060802,   1003.5,     25.0,      100,      0.0,      0.0,      0.8,    260.0,      0.0
C0Z100, 2024060803,   1002.4,     24.6,      100,      0.0,      0.0,      0.3,    237.0,      0.0
C0Z100, 2024060804,   1002.7,     24.5,      100,      0.0,      0.0,      0.7,    229.0,      0.0
C0Z100, 2024060805,   1003.2,     24.3,      100,      0.0,      0.0,      1.2,    204.0,      0.5
C0Z100, 2024060806,   1003.6,     24.5,      100,      0.5,    221.0,      1.8,    212.0,      0.0
C0Z100, 2024060807,   1004.4,     24.9,      100,      0.1,      0.0,      1.6,    274.0,      0.0
C0Z100, 2024060808,   1004.5,     26.3,       97,      0.1,      0.0,      1.5,    210.0,      0.0
C0Z100, 2024060809,   1004.3,     28.3,       84,      0.1,      0.0,      2.0,    235.0,      0.0
C0Z100, 2024060810,   1004.7,     30.5,       83,      0.9,     40.0,      3.0,      8.0,      0.0
C0Z100, 2024060811,   1004.7,     30.0,       83,      1.3,     51.0,      4.0,     41.0,      0.0
C0Z100, 2024060812,   1003.8,     30.5,       81,      1.3,     70.0,      4.5,     46.0,      0.0
C0Z100, 2024060813,   1003.1,     29.7,       84,      1.1,     63.0,      3.7,    103.0,      0.0
C0Z100, 2024060814,   1002.3,     30.4,       79,      1.1,     39.0,      4.8,      8.0,      0.0
C0Z100, 2024060815,   1002.2,     28.8,       86,      0.8,     76.0,      3.2,     72.0,      0.0
C0Z100, 2024060816,   1002.5,     28.7,       86,      0.8,     61.0,      3.5,     92.0,      0.0
C0Z100, 2024060817,   1002.9,     28.1,       89,      0.7,     63.0,      3.5,     61.0,      0.0
C0Z100, 2024060818,   1003.3,     27.2,       94,      0.2,      0.0,      3.2,     98.0,      0.0
C0Z100, 2024060819,   1004.0,     26.7,       97,      0.0,      0.0,      0.7,     40.0,      0.0
C0Z100, 2024060820,   1004.2,     26.3,       98,      0.0,      0.0,      0.6,     15.0,      0.0
C0Z100, 2024060821,   1004.6,     26.0,       99,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024060822,   1005.5,     25.9,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060823,   1005.2,     25.9,       99,      0.0,      0.0,      1.4,     32.0,      0.0
C0Z100, 2024060824,   1004.5,     25.6,      100,      0.0,      0.0,      1.3,    303.0,      0.0
C0Z100, 2024060901,   1004.4,     25.5,      100,      0.0,      0.0,      0.2,      0.0,      0.0
C0Z100, 2024060902,   1004.2,     25.4,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060903,   1003.7,     25.1,      100,      0.0,      0.0,      0.3,    338.0,      0.0
C0Z100, 2024060904,   1003.7,     24.7,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060905,   1004.2,     24.8,      100,      0.0,      0.0,      0.6,    240.0,      0.0
C0Z100, 2024060906,   1004.7,     25.0,      100,      0.0,      0.0,      1.2,    211.0,      0.0
C0Z100, 2024060907,   1004.8,     26.3,       99,      0.1,      0.0,      1.4,    271.0,      0.5
C0Z100, 2024060908,   1005.2,     29.2,       85,      0.6,    195.0,      1.9,    192.0,      0.0
C0Z100, 2024060909,   1005.5,     31.2,       76,      0.5,    190.0,      2.0,    273.0,      0.0
C0Z100, 2024060910,   1005.6,     32.0,       73,      0.5,    179.0,      2.6,    146.0,      0.0
C0Z100, 2024060911,   1005.8,     31.0,       78,      0.1,      0.0,      1.8,    134.0,      0.0
C0Z100, 2024060912,   1005.7,     30.3,       79,      0.3,    305.0,      2.5,    329.0,      0.0
C0Z100, 2024060913,   1005.4,     30.2,       81,      0.7,     53.0,      2.2,     93.0,      0.0
C0Z100, 2024060914,   1005.5,     28.6,       87,      0.1,      0.0,      2.7,     76.0,      0.0
C0Z100, 2024060915,   1005.1,     29.4,       84,      0.3,     88.0,      1.5,     74.0,      0.0
C0Z100, 2024060916,   1005.2,     29.0,       84,      0.0,      0.0,      0.7,    198.0,      0.0
C0Z100, 2024060917,   1005.2,     27.7,       90,      0.1,      0.0,      1.5,    311.0,      0.0
C0Z100, 2024060918,   1005.8,     27.2,       95,      0.0,      0.0,      1.1,    223.0,      0.5
C0Z100, 2024060919,   1006.1,     26.3,       98,      0.0,      0.0,      1.3,    270.0,      0.0
C0Z100, 2024060920,   1007.0,     26.2,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060921,   1007.5,     26.1,       99,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024060922,   1007.8,     25.9,      100,      0.1,      0.0,      0.8,     40.0,      0.0
C0Z100, 2024060923,   1008.1,     25.8,      100,      0.0,      0.0,      0.6,     40.0,      0.0
C0Z100, 2024060924,   1007.8,     25.7,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024061001,   1007.3,     25.5,      100,      0.0,      0.0,      1.2,     61.0,      0.0
C0Z100, 2024061002,   1006.5,     25.4,      100,      0.0,      0.0,      1.0,     15.0,      0.5
C0Z100, 2024061003,   1006.2,     25.2,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024061004,   1006.0,     25.0,      100,      0.0,      0.0,      0.0,      0.0,      0.0
C0Z100, 2024061005,   1006.3,     25.0,      100,      0.3,    216.0,      1.4,    212.0,      0.0
